* Measurement data measured by REW V5.20.9
* Source: Analog (1+2) (RME Fireface UFX), LINE_IN (G?o?no?? g?), L, volume: 1,000
* Format: 256k Log Swept Sine, 4 sweeps at -18,0 dBFS with no timing reference
* Dated: 11-Oct-2023 12:35:02
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: SUMA_SBWOOFER_SCIANA
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
5193.236884, 57.866, 23.1191
5193.603095, 57.572, 19.5137
5193.969306, 57.216, 18.1494
5194.335516, 56.950, 18.9541
5194.701727, 56.932, 21.3936
5195.067938, 57.276, 24.2715
5195.434149, 57.958, 25.9521
5195.800360, 58.785, 25.2695
5196.166571, 59.514, 22.1436
5196.532782, 59.952, 17.3604
5196.898993, 60.003, 12.1465
5197.265204, 59.661, 7.9492
5197.631415, 59.051, 6.2549
5197.997625, 58.471, 7.9297
5198.363836, 58.288, 11.9131
5198.730047, 58.587, 15.3945
5199.096258, 59.082, 16.5977
5199.462469, 59.472, 15.9648
5199.828680, 59.656, 14.8545
5200.194891, 59.704, 14.3398
5200.561102, 59.749, 14.6777
5200.927313, 59.869, 15.4219
5201.293524, 60.044, 16.1406
5201.659735, 60.226, 16.9785
5202.025945, 60.458, 18.3711
5202.392156, 60.869, 20.1719
5202.758367, 61.533, 21.2295
5203.124578, 62.335, 20.2510
5203.490789, 63.047, 16.9102
5203.857000, 63.473, 11.8906
5204.223211, 63.512, 6.3926
5204.589422, 63.159, 1.8262
5204.955633, 62.526, -0.3555
5205.321844, 61.889, 0.8184
5205.688055, 61.623, 4.6289
5206.054265, 61.884, 8.4219
5206.420476, 62.442, 10.0264
5206.786687, 62.983, 9.4043
5207.152898, 63.355, 7.6758
5207.519109, 63.571, 5.9219
5207.885320, 63.732, 4.6445
5208.251531, 63.943, 3.6250
5208.617742, 64.230, 2.2031
5208.983953, 64.528, -0.1484
5209.350164, 64.733, -3.4727
5209.716375, 64.765, -7.3672
5210.082585, 64.592, -11.2197
5210.448796, 64.235, -14.4150
5210.815007, 63.755, -16.4990
5211.181218, 63.236, -17.3115
5211.547429, 62.746, -16.9932
5211.913640, 62.317, -15.7568
5212.279851, 61.963, -13.6152
5212.646062, 61.750, -10.4482
5213.012273, 61.804, -6.5752
5213.378484, 62.208, -3.2178
5213.744695, 62.873, -1.8789
5214.110905, 63.572, -3.2236
5214.477116, 64.088, -6.8896
5214.843327, 64.287, -11.9990
5215.209538, 64.107, -17.5381
5215.575749, 63.538, -22.4756
5215.941960, 62.616, -25.7402
5216.308171, 61.443, -26.2197
5216.674382, 60.223, -22.9600
5217.040593, 59.279, -15.7764
5217.406804, 58.944, -6.1016
5217.773015, 59.321, 3.2725
5218.139225, 60.201, 10.0088
5218.505436, 61.261, 13.3799
5218.871647, 62.244, 13.8555
5219.237858, 63.002, 12.4053
5219.604069, 63.473, 10.1123
5219.970280, 63.673, 8.0244
5220.336491, 63.687, 7.0420
5220.702702, 63.674, 7.6582
5221.068913, 63.819, 9.5762
5221.435124, 64.230, 11.6689
5221.801335, 64.855, 12.6895
5222.167545, 65.543, 12.0762
5222.533756, 66.151, 10.0244
5222.899967, 66.598, 7.1084
5223.266178, 66.862, 3.9658
5223.632389, 66.971, 1.1621
5223.998600, 66.985, -0.9160
5224.364811, 66.991, -2.1768
5224.731022, 67.061, -2.8887
5225.097233, 67.221, -3.5547
5225.463444, 67.434, -4.6064
5225.829654, 67.633, -6.1377
5226.195865, 67.765, -7.8955
5226.562076, 67.822, -9.4707
5226.928287, 67.845, -10.5488
5227.294498, 67.901, -11.1221
5227.660709, 68.037, -11.5186
5228.026920, 68.248, -12.1768
5228.393131, 68.489, -13.3389
5228.759342, 68.714, -14.9375
5229.125553, 68.909, -16.7461
5229.491764, 69.094, -18.6123
5229.857974, 69.297, -20.6045
5230.224185, 69.521, -22.9668
5230.590396, 69.730, -25.9209
5230.956607, 69.865, -29.4717
5231.322818, 69.878, -33.3809
5231.689029, 69.746, -37.2598
5232.055240, 69.481, -40.7002
5232.421451, 69.125, -43.3984
5232.787662, 68.734, -45.2383
5233.153873, 68.361, -46.2891
5233.520084, 68.039, -46.7227
5233.886294, 67.790, -46.7256
5234.252505, 67.626, -46.4951
5234.618716, 67.554, -46.2930
5234.984927, 67.555, -46.4248
5235.351138, 67.582, -47.0908
5235.717349, 67.573, -48.2344
5236.083560, 67.488, -49.5312
5236.449771, 67.330, -50.5205
5236.815982, 67.156, -50.8496
5237.182193, 67.053, -50.5264
5237.548404, 67.088, -50.0049
5237.914614, 67.258, -49.9365
5238.280825, 67.494, -50.7549
5238.647036, 67.712, -52.4834
5239.013247, 67.856, -54.8525
5239.379458, 67.907, -57.5186
5239.745669, 67.877, -60.2207
5240.111880, 67.788, -62.8369
5240.478091, 67.657, -65.3721
5240.844302, 67.489, -67.8877
5241.210513, 67.273, -70.4043
5241.576724, 66.998, -72.8584
5241.942934, 66.656, -75.1094
5242.309145, 66.255, -76.9697
5242.675356, 65.821, -78.2793
5243.041567, 65.391, -78.9678
5243.407778, 65.005, -79.0986
5243.773989, 64.693, -78.8584
5244.140200, 64.466, -78.4941
5244.506411, 64.322, -78.2500
5244.872622, 64.248, -78.3467
5245.238833, 64.221, -79.0010
5245.605044, 64.205, -80.4238
5245.971254, 64.142, -82.7480
5246.337465, 63.960, -85.9385
5246.703676, 63.576, -89.6982
5247.069887, 62.923, -93.4287
5247.436098, 61.966, -96.1729
5247.802309, 60.752, -96.5908
5248.168520, 59.505, -93.3223
5248.534731, 58.664, -86.4316
5248.900942, 58.549, -78.9541
5249.267153, 58.925, -74.3711
5249.633363, 59.317, -73.2051
5249.999574, 59.454, -73.9609
5250.365785, 59.300, -74.9189
5250.731996, 58.969, -74.8984
5251.098207, 58.643, -73.6494
5251.464418, 58.442, -71.9170
5251.830629, 58.330, -70.6982
5252.196840, 58.158, -70.2656
5252.563051, 57.799, -69.9883
5252.929262, 57.232, -68.7529
5253.295473, 56.557, -65.4580
5253.661683, 55.991, -59.4785
5254.027894, 55.818, -51.1934
5254.394105, 56.263, -42.3096
5254.760316, 57.329, -35.3447
5255.126527, 58.760, -32.1416
5255.492738, 60.227, -33.0098
5255.858949, 61.489, -37.1982
5256.225160, 62.416, -43.6592
5256.591371, 62.956, -51.4199
5256.957582, 63.103, -59.6738
5257.323793, 62.873, -67.7812
5257.690003, 62.300, -75.2363
5258.056214, 61.418, -81.6543
5258.422425, 60.246, -86.6826
5258.788636, 58.784, -89.7842
5259.154847, 57.030, -89.8340
5259.521058, 55.125, -84.7129
5259.887269, 53.666, -72.4414
5260.253480, 53.585, -56.5547
5260.619691, 54.738, -45.2871
5260.985902, 56.166, -40.6699
5261.352113, 57.387, -40.3652
5261.718323, 58.332, -42.4482
5262.084534, 59.029, -46.0713
5262.450745, 59.484, -50.9570
5262.816956, 59.658, -56.9092
5263.183167, 59.485, -63.5439
5263.549378, 58.898, -70.2031
5263.915589, 57.843, -75.9082
5264.281800, 56.300, -79.2432
5264.648011, 54.344, -78.1162
5265.014222, 52.334, -69.8174
5265.380433, 51.183, -53.7334
5265.746643, 51.670, -36.5322
5266.112854, 53.219, -25.6914
5266.479065, 54.933, -21.6768
5266.845276, 56.401, -22.3750
5267.211487, 57.479, -25.9453
5267.577698, 58.122, -30.9570
5267.943909, 58.337, -36.1748
5268.310120, 58.184, -40.4619
5268.676331, 57.795, -42.8535
5269.042542, 57.385, -42.9277
5269.408753, 57.186, -41.3477
5269.774963, 57.283, -39.7100
5270.141174, 57.558, -39.3428
5270.507385, 57.823, -40.4902
5270.873596, 57.953, -42.6416
5271.239807, 57.910, -45.1230
5271.606018, 57.707, -47.3887
5271.972229, 57.383, -49.0752
5272.338440, 56.987, -49.9502
5272.704651, 56.579, -49.8613
5273.070862, 56.239, -48.8105
5273.437072, 56.054, -47.1396
5273.803283, 56.065, -45.6143
5274.169494, 56.220, -45.0996
5274.535705, 56.382, -46.0400
5274.901916, 56.403, -48.2480
5275.268127, 56.181, -51.0420
5275.634338, 55.693, -53.4863
5276.000549, 55.015, -54.6641
5276.366760, 54.331, -54.2080
5276.732971, 53.836, -52.9600
5277.099182, 53.543, -52.7354
5277.465392, 53.214, -54.8184
5277.831603, 52.511, -59.0371
5278.197814, 51.112, -63.9814
5278.564025, 48.677, -66.8945
5278.930236, 44.852, -61.1143
5279.296447, 40.971, -29.5586
5279.662658, 42.592, 10.8350
5280.028869, 45.535, 27.3535
5280.395080, 47.613, 37.5566
5280.761291, 49.740, 47.5957
5281.127502, 52.380, 54.1055
5281.493712, 55.088, 54.4072
5281.859923, 57.401, 49.6758
5282.226134, 59.166, 41.9619
5282.592345, 60.384, 32.8047
5282.958556, 61.104, 23.2158
5283.324767, 61.383, 13.8711
5283.690978, 61.270, 5.2402
5284.057189, 60.798, -2.3135
5284.423400, 59.974, -8.3828
5284.789611, 58.773, -12.2217
5285.155822, 57.192, -12.1709
5285.522032, 55.476, -5.0938
5285.888243, 54.655, 10.8848
5286.254454, 55.791, 27.3105
5286.620665, 57.925, 34.7949
5286.986876, 59.906, 34.8086
5287.353087, 61.424, 30.9365
5287.719298, 62.493, 25.3525
5288.085509, 63.191, 19.1943
5288.451720, 63.592, 13.0420
5288.817931, 63.752, 7.1982
5289.184142, 63.702, 1.8721
5289.550352, 63.462, -2.6709
5289.916563, 63.060, -6.0420
5290.282774, 62.562, -7.7979
5290.648985, 62.087, -7.6992
5291.015196, 61.775, -6.0586
5291.381407, 61.707, -3.7568
5291.747618, 61.855, -1.6836
5292.113829, 62.139, -0.2188
5292.480040, 62.511, 0.6309
5292.846251, 62.965, 0.7871
5293.212462, 63.480, -0.0615
5293.578672, 63.985, -2.2012
5293.944883, 64.382, -5.5801
5294.311094, 64.588, -9.7588
5294.677305, 64.568, -14.0674
5295.043516, 64.341, -17.8135
5295.409727, 63.977, -20.4980
5295.775938, 63.565, -21.9854
5296.142149, 63.171, -22.5039
5296.508360, 62.802, -22.3184
5296.874571, 62.445, -21.3662
5297.240781, 62.138, -19.2910
5297.606992, 62.013, -16.0430
5297.973203, 62.201, -12.5068
5298.339414, 62.679, -10.1289
5298.705625, 63.266, -9.6973
5299.071836, 63.780, -10.9092
5299.438047, 64.137, -12.9121
5299.804258, 64.357, -14.9238
5300.170469, 64.521, -16.6016
5300.536680, 64.699, -18.1406
5300.902891, 64.897, -20.0068
5301.269101, 65.057, -22.4736
5301.635312, 65.107, -25.3740
5302.001523, 65.011, -28.1709
5302.367734, 64.802, -30.2402
5302.733945, 64.574, -31.1836
5303.100156, 64.449, -31.1318
5303.466367, 64.500, -30.7637
5303.832578, 64.710, -30.8877
5304.198789, 64.991, -31.9736
5304.565000, 65.253, -34.0547
5304.931211, 65.433, -36.9229
5305.297421, 65.498, -40.3066
5305.663632, 65.434, -43.9326
5306.029843, 65.239, -47.5127
5306.396054, 64.926, -50.7441
5306.762265, 64.527, -53.3516
5307.128476, 64.093, -55.1680
5307.494687, 63.683, -56.2129
5307.860898, 63.341, -56.6777
5308.227109, 63.099, -56.8525
5308.593320, 62.973, -57.0801
5308.959531, 62.967, -57.8125
5309.325741, 63.051, -59.6201
5309.691952, 63.141, -63.0195
5310.058163, 63.113, -68.2480
5310.424374, 62.829, -75.2002
5310.790585, 62.157, -83.5244
5311.156796, 60.956, -92.7666
5311.523007, 59.033, -102.4531
5311.889218, 56.006, -112.1045
5312.255429, 50.743, -120.9414
5312.621640, 34.325, -115.8799
5312.987851, 47.602, 32.9707
5313.354061, 54.205, 25.0732
5313.720272, 57.616, 15.5127
5314.086483, 59.697, 5.3906
5314.452694, 60.934, -4.9229
5314.818905, 61.499, -14.9600
5315.185116, 61.469, -24.0107
5315.551327, 60.908, -31.0342
5315.917538, 59.944, -34.6289
5316.283749, 58.886, -33.4707
5316.649960, 58.238, -27.9678
5317.016171, 58.306, -21.4414
5317.382381, 58.851, -17.0244
5317.748592, 59.507, -14.9434
5318.114803, 60.151, -14.2061
5318.481014, 60.817, -14.4072
5318.847225, 61.513, -15.9160
5319.213436, 62.150, -19.1416
5319.579647, 62.590, -23.9609
5319.945858, 62.722, -29.7129
5320.312069, 62.496, -35.4365
5320.678280, 61.932, -40.0332
5321.044490, 61.141, -42.4326
5321.410701, 60.345, -42.0352
5321.776912, 59.816, -39.4814
5322.143123, 59.666, -36.7109
5322.509334, 59.733, -35.4238
5322.875545, 59.751, -35.8232
5323.241756, 59.536, -36.9443
5323.607967, 59.044, -37.3262
5323.974178, 58.392, -35.4658
5324.340389, 57.890, -30.6270
5324.706600, 57.901, -24.2256
5325.072810, 58.452, -19.3838
5325.439021, 59.190, -17.8760
5325.805232, 59.761, -19.1768
5326.171443, 59.992, -21.7979
5326.537654, 59.860, -24.1846
5326.903865, 59.448, -24.9854
5327.270076, 58.938, -23.2812
5327.636287, 58.577, -19.0420
5328.002498, 58.561, -13.3457
5328.368709, 58.918, -7.6787
5328.734920, 59.564, -3.0137
5329.101130, 60.405, 0.2256
5329.467341, 61.365, 1.7939
5329.833552, 62.358, 1.5674
5330.199763, 63.296, -0.3486
5330.565974, 64.110, -3.6484
5330.932185, 64.757, -7.9287
5331.298396, 65.214, -12.7891
5331.664607, 65.471, -17.8467
5332.030818, 65.529, -22.7031
5332.397029, 65.406, -26.9092
5332.763240, 65.153, -30.0010
5333.129450, 64.872, -31.6650
5333.495661, 64.693, -32.0508
5333.861872, 64.715, -31.9346
5334.228083, 64.922, -32.3486
5334.594294, 65.199, -33.8887
5334.960505, 65.421, -36.4541
5335.326716, 65.519, -39.5029
5335.692927, 65.497, -42.4346
5336.059138, 65.415, -44.8877
5336.425349, 65.345, -46.8896
5336.791560, 65.326, -48.8105
5337.157770, 65.337, -51.0449
5337.523981, 65.319, -53.7363
5337.890192, 65.219, -56.7031
5338.256403, 65.015, -59.5752
5338.622614, 64.732, -61.9932
5338.988825, 64.422, -63.7725
5339.355036, 64.146, -64.9941
5339.721247, 63.943, -65.9639
5340.087458, 63.813, -67.0508
5340.453669, 63.720, -68.5059
5340.819880, 63.615, -70.3672
5341.186090, 63.456, -72.4834
5341.552301, 63.217, -74.5605
5341.918512, 62.907, -76.2500
5342.284723, 62.566, -77.2627
5342.650934, 62.269, -77.5352
5343.017145, 62.091, -77.3623
5343.383356, 62.068, -77.3350
5343.749567, 62.168, -78.0352
5344.115778, 62.320, -79.7422
5344.481989, 62.458, -82.4053
5344.848199, 62.544, -85.8262
5345.214410, 62.565, -89.8564
5345.580621, 62.514, -94.4717
5345.946832, 62.370, -99.7275
5346.313043, 62.094, -105.6260
5346.679254, 61.640, -111.9863
5347.045465, 60.973, -118.3887
5347.411676, 60.103, -124.2002
5347.777887, 59.106, -128.7598
5348.144098, 58.145, -131.8330
5348.510309, 57.401, -134.2314
5348.876519, 56.901, -137.7266
5349.242730, 56.456, -143.8496
5349.608941, 55.784, -153.0186
5349.975152, 54.640, -164.7998
5350.341363, 52.813, -178.3584
5350.707574, 50.049, 167.6240
5351.073785, 45.884, 156.3564
5351.439996, 39.635, 161.8008
5351.806207, 38.215, -149.4814
5352.172418, 43.217, -141.8955
5352.538629, 46.416, -156.7305
5352.904839, 48.498, -176.5039
5353.271050, 50.023, 163.1836
5353.637261, 51.235, 144.2861
5354.003472, 52.236, 127.8320
5354.369683, 53.080, 114.2441
5354.735894, 53.826, 103.4980
5355.102105, 54.542, 95.2217
5355.468316, 55.299, 88.7705
5355.834527, 56.141, 83.3018
5356.200738, 57.065, 77.9570
5356.566949, 58.015, 72.0820
5356.933159, 58.906, 65.3770
5357.299370, 59.654, 57.8867
5357.665581, 60.191, 49.9023
5358.031792, 60.471, 41.8525
5358.398003, 60.475, 34.2461
5358.764214, 60.208, 27.6416
5359.130425, 59.711, 22.6299
5359.496636, 59.066, 19.7686
5359.862847, 58.412, 19.4160
5360.229058, 57.924, 21.4502
5360.595269, 57.760, 25.0791
5360.961479, 57.984, 29.0459
5361.327690, 58.545, 32.1611
5361.693901, 59.327, 33.6807
5362.060112, 60.197, 33.3340
5362.426323, 61.038, 31.2090
5362.792534, 61.763, 27.6143
5363.158745, 62.316, 22.9600
5363.524956, 62.671, 17.6748
5363.891167, 62.818, 12.1523
5364.257378, 62.759, 6.7432
5364.623589, 62.501, 1.7793
5364.989799, 62.052, -2.3652
5365.356010, 61.434, -5.2002
5365.722221, 60.715, -6.1006
5366.088432, 60.046, -4.5615
5366.454643, 59.669, -0.8789
5366.820854, 59.756, 3.2910
5367.187065, 60.228, 5.8594
5367.553276, 60.825, 5.9277
5367.919487, 61.318, 3.9248
5368.285698, 61.597, 0.8076
5368.651908, 61.649, -2.5059
5369.018119, 61.517, -5.3486
5369.384330, 61.273, -7.3564
5369.750541, 60.986, -8.4404
5370.116752, 60.715, -8.6445
5370.482963, 60.520, -8.0605
5370.849174, 60.474, -6.9414
5371.215385, 60.643, -5.9521
5371.581596, 61.011, -6.0850
5371.947807, 61.454, -8.1123
5372.314018, 61.802, -12.1719
5372.680228, 61.905, -17.8369
5373.046439, 61.663, -24.3994
5373.412650, 61.013, -31.0518
5373.778861, 59.918, -36.9150
5374.145072, 58.352, -40.9453
5374.511283, 56.297, -41.6299
5374.877494, 53.814, -36.2363
5375.243705, 51.458, -20.0049
5375.609916, 51.096, 6.3799
5375.976127, 53.251, 25.9219
5376.342338, 55.887, 32.7949
5376.708548, 58.069, 32.0918
5377.074759, 59.678, 27.4609
5377.440970, 60.746, 20.7969
5377.807181, 61.319, 13.2168
5378.173392, 61.436, 5.4951
5378.539603, 61.125, -1.7275
5378.905814, 60.403, -7.8154
5379.272025, 59.276, -11.9727
5379.638236, 57.757, -12.9121
5380.004447, 55.967, -8.2822
5380.370658, 54.518, 4.9209
5380.736868, 54.699, 23.7588
5381.103079, 56.544, 36.8096
5381.469290, 58.710, 40.6523
5381.835501, 60.501, 38.5625
5382.201712, 61.779, 33.3828
5382.567923, 62.558, 26.8320
5382.934134, 62.883, 20.0322
5383.300345, 62.811, 13.8516
5383.666556, 62.413, 9.0449
5384.032767, 61.794, 6.2598
5384.398978, 61.103, 5.8936
5384.765188, 60.512, 7.8281
5385.131399, 60.156, 11.2988
5385.497610, 60.064, 15.2578
5385.863821, 60.166, 19.0000
5386.230032, 60.379, 22.4463
5386.596243, 60.680, 25.8770
5386.962454, 61.118, 29.4473
5387.328665, 61.769, 32.7744
5387.694876, 62.641, 34.9805
5388.061087, 63.637, 35.2695
5388.427298, 64.600, 33.4482
5388.793508, 65.397, 29.9102
5389.159719, 65.949, 25.3496
5389.525930, 66.233, 20.5459
5389.892141, 66.274, 16.2402
5390.258352, 66.142, 13.0391
5390.624563, 65.945, 11.2705
5390.990774, 65.806, 10.8242
5391.356985, 65.809, 11.1582
5391.723196, 65.970, 11.5967
5392.089407, 66.250, 11.6816
5392.455617, 66.603, 11.2529
5392.821828, 67.004, 10.2734
5393.188039, 67.433, 8.6689
5393.554250, 67.863, 6.3242
5393.920461, 68.249, 3.1934
5394.286672, 68.540, -0.6123
5394.652883, 68.697, -4.8135
5395.019094, 68.706, -9.0166
5395.385305, 68.587, -12.8164
5395.751516, 68.393, -15.9307
5396.117727, 68.196, -18.3418
5396.483937, 68.054, -20.3594
5396.850148, 67.972, -22.4609
5397.216359, 67.901, -24.9893
5397.582570, 67.771, -27.9424
5397.948781, 67.532, -30.9990
5398.314992, 67.181, -33.7021
5398.681203, 66.761, -35.6914
5399.047414, 66.344, -36.9053
5399.413625, 65.984, -37.6172
5399.779836, 65.689, -38.2422
5400.146047, 65.421, -39.0342
5400.512257, 65.140, -39.9727
5400.878468, 64.825, -40.8945
5401.244679, 64.474, -41.6748
5401.610890, 64.084, -42.2559
5401.977101, 63.634, -42.4980
5402.343312, 63.116, -42.0088
5402.709523, 62.583, -40.2188
5403.075734, 62.189, -36.8994
5403.441945, 62.106, -32.8721
5403.808156, 62.345, -29.8037
5404.174367, 62.711, -28.8125
5404.540577, 62.967, -29.6885
5404.906788, 62.978, -31.3350
5405.272999, 62.746, -32.4141
5405.639210, 62.407, -31.8564
5406.005421, 62.194, -29.4961
5406.371632, 62.296, -26.4873
5406.737843, 62.689, -24.5137
5407.104054, 63.187, -24.3926
5407.470265, 63.619, -25.8525
5407.836476, 63.916, -28.2070
5408.202687, 64.090, -30.9111
5408.568897, 64.185, -33.7812
5408.935108, 64.226, -36.9395
5409.301319, 64.202, -40.6143
5409.667530, 64.065, -44.9053
5410.033741, 63.756, -49.6719
5410.399952, 63.229, -54.5703
5410.766163, 62.461, -59.1426
5411.132374, 61.447, -62.9072
5411.498585, 60.194, -65.3867
5411.864796, 58.708, -66.0303
5412.231007, 57.004, -63.9248
5412.597217, 55.202, -57.4209
5412.963428, 53.791, -44.9502
5413.329639, 53.572, -29.3564
5413.695850, 54.484, -18.1074
5414.062061, 55.596, -13.7578
5414.428272, 56.299, -13.9824
5414.794483, 56.385, -15.9541
5415.160694, 55.810, -17.1406
5415.526905, 54.633, -14.6504
5415.893116, 53.232, -4.6631
5416.259326, 52.782, 14.2061
5416.625537, 54.240, 32.7695
5416.991748, 56.602, 42.6064
5417.357959, 58.845, 45.2803
5417.724170, 60.689, 43.9072
5418.090381, 62.120, 40.4385
5418.456592, 63.188, 36.0879
5418.822803, 63.964, 31.7041
5419.189014, 64.549, 27.8301
5419.555225, 65.055, 24.5889
5419.921436, 65.570, 21.6348
5420.287646, 66.107, 18.3594
5420.653857, 66.603, 14.3164
5421.020068, 66.967, 9.4980
5421.386279, 67.126, 4.2969
5421.752490, 67.054, -0.6709
5422.118701, 66.779, -4.7471
5422.484912, 66.380, -7.4053
5422.851123, 65.977, -8.4551
5423.217334, 65.689, -8.1992
5423.583545, 65.579, -7.3223
5423.949756, 65.635, -6.5283
5424.315966, 65.798, -6.2314
5424.682177, 66.005, -6.5303
5425.048388, 66.209, -7.3271
5425.414599, 66.387, -8.4336
5425.780810, 66.538, -9.6436
5426.147021, 66.684, -10.8398
5426.513232, 66.858, -12.1016
5426.879443, 67.072, -13.7168
5427.245654, 67.298, -16.0303
5427.611865, 67.469, -19.2090
5427.978076, 67.507, -23.1250
5428.344286, 67.353, -27.3652
5428.710497, 66.979, -31.3389
5429.076708, 66.405, -34.3740
5429.442919, 65.699, -35.8584
5429.809130, 64.984, -35.4629
5430.175341, 64.400, -33.3906
5430.541552, 64.040, -30.3994
5430.907763, 63.897, -27.3643
5431.273974, 63.901, -24.7705
5431.640185, 63.983, -22.6592
5432.006396, 64.118, -20.9092
5432.372606, 64.304, -19.4893
5432.738817, 64.533, -18.4912
5433.105028, 64.776, -17.9922
5433.471239, 64.997, -17.9111
5433.837450, 65.174, -17.9980
5434.203661, 65.324, -17.9678
5434.569872, 65.493, -17.6982
5434.936083, 65.736, -17.3857
5435.302294, 66.069, -17.4814
5435.668505, 66.449, -18.4043
5436.034716, 66.801, -20.2646
5436.400926, 67.056, -22.8320
5436.767137, 67.181, -25.6719
5437.133348, 67.182, -28.3281
5437.499559, 67.098, -30.4717
5437.865770, 66.984, -31.9902
5438.231981, 66.889, -32.9883
5438.598192, 66.842, -33.6963
5438.964403, 66.853, -34.3682
5439.330614, 66.917, -35.2373
5439.696825, 67.021, -36.5205
5440.063035, 67.134, -38.3926
5440.429246, 67.209, -40.8955
5440.795457, 67.199, -43.8721
5441.161668, 67.075, -46.9814
5441.527879, 66.841, -49.8223
5441.894090, 66.542, -52.1328
5442.260301, 66.233, -53.9736
5442.626512, 65.935, -55.7314
5442.992723, 65.601, -57.8135
5443.358934, 65.127, -60.2188
5443.725145, 64.414, -62.3027
5444.091355, 63.440, -62.7539
5444.457566, 62.371, -59.9141
5444.823777, 61.647, -53.1777
5445.189988, 61.712, -45.2461
5445.556199, 62.421, -40.3350
5445.922410, 63.248, -39.6592
5446.288621, 63.843, -41.9053
5446.654832, 64.106, -45.4258
5447.021043, 64.065, -49.0029
5447.387254, 63.801, -51.9199
5447.753465, 63.406, -53.9072
5448.119675, 62.945, -54.9951
5448.485886, 62.453, -55.2539
5448.852097, 61.956, -54.6172
5449.218308, 61.513, -52.9961
5449.584519, 61.211, -50.6455
5449.950730, 61.092, -48.3057
5450.316941, 61.088, -46.7334
5450.683152, 61.069, -46.0674
5451.049363, 60.940, -45.7568
5451.415574, 60.707, -44.9932
5451.781785, 60.473, -43.3174
5452.147995, 60.360, -41.0742
5452.514206, 60.386, -39.1934
5452.880417, 60.432, -38.2764
5453.246628, 60.349, -37.9961
5453.612839, 60.075, -37.2920
5453.979050, 59.695, -34.9863
5454.345261, 59.444, -30.6709
5454.711472, 59.538, -25.4795
5455.077683, 59.956, -21.3115
5455.443894, 60.467, -18.9961
5455.810105, 60.877, -17.8936
5456.176315, 61.154, -16.8027
5456.542526, 61.416, -14.8857
5456.908737, 61.845, -12.3066
5457.274948, 62.530, -10.2227
5457.641159, 63.384, -9.8027
5458.007370, 64.233, -11.3662
5458.373581, 64.945, -14.4785
5458.739792, 65.464, -18.4541
5459.106003, 65.803, -22.6982
5459.472214, 66.006, -26.8730
5459.838425, 66.124, -30.9463
5460.204635, 66.179, -35.1074
5460.570846, 66.147, -39.5664
5460.937057, 65.973, -44.3340
5461.303268, 65.594, -49.1064
5461.669479, 64.974, -53.2637
5462.035690, 64.134, -55.9658
5462.401901, 63.189, -56.4053
5462.768112, 62.350, -54.3584
5463.134323, 61.825, -50.7695
5463.500534, 61.640, -47.2988
5463.866744, 61.642, -44.9121
5464.232955, 61.682, -43.4277
5464.599166, 61.728, -42.2764
5464.965377, 61.822, -41.2900
5465.331588, 61.984, -40.8496
5465.697799, 62.144, -41.3936
5466.064010, 62.184, -42.8730
5466.430221, 62.014, -44.6729
5466.796432, 61.625, -45.8672
5467.162643, 61.111, -45.6162
5467.528854, 60.652, -43.6934
5467.895064, 60.405, -40.8496
5468.261275, 60.376, -38.3369
5468.627486, 60.426, -36.8350
5468.993697, 60.408, -36.0576
5469.359908, 60.258, -35.1650
5469.726119, 60.017, -33.2695
5470.092330, 59.816, -29.8232
5470.458541, 59.846, -25.0166
5470.824752, 60.252, -20.0293
5471.190963, 61.021, -16.5410
5471.557174, 61.972, -15.6914
5471.923384, 62.884, -17.5947
5472.289595, 63.594, -21.6523
5472.655806, 64.010, -26.9941
5473.022017, 64.103, -32.7119
5473.388228, 63.898, -37.9756
5473.754439, 63.466, -42.1641
5474.120650, 62.912, -45.0605
5474.486861, 62.319, -46.9678
5474.853072, 61.681, -48.4268
5475.219283, 60.894, -49.5000
5475.585494, 59.848, -49.1436
5475.951704, 58.624, -45.1240
5476.317915, 57.768, -35.6641
5476.684126, 58.043, -24.2061
5477.050337, 59.227, -17.6572
5477.416548, 60.443, -17.3965
5477.782759, 61.215, -20.9307
5478.148970, 61.440, -25.7500
5478.515181, 61.177, -29.9795
5478.881392, 60.580, -32.2861
5479.247603, 59.880, -32.1250
5479.613814, 59.287, -30.0967
5479.980024, 58.838, -27.4482
5480.346235, 58.388, -24.6445
5480.712446, 57.826, -20.7031
5481.078657, 57.277, -14.0098
5481.444868, 57.133, -4.2861
5481.811079, 57.697, 5.8945
5482.177290, 58.793, 13.5322
5482.543501, 60.062, 18.0693
5482.909712, 61.329, 20.2939
5483.275923, 62.560, 20.7568
5483.642134, 63.736, 19.5410
5484.008344, 64.799, 16.6758
5484.374555, 65.673, 12.4346
5484.740766, 66.304, 7.3311
5485.106977, 66.675, 1.9844
5485.473188, 66.806, -3.0107
5485.839399, 66.746, -7.1855
5486.205610, 66.563, -10.2598
5486.571821, 66.331, -12.1699
5486.938032, 66.106, -12.9961
5487.304243, 65.937, -12.8467
5487.670453, 65.878, -11.8496
5488.036664, 65.995, -10.3223
5488.402875, 66.331, -8.9141
