* Measurement data measured by REW V5.20.9
* Source: Analog (1+2) (RME Fireface UFX), LINE_IN (G?o?no?? g?), L, volume: 1,000
* Format: 256k Log Swept Sine, 4 sweeps at -18,0 dBFS with no timing reference
* Dated: 11-Oct-2023 12:29:26
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: LEFT_GR1
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
4641.357046, 61.161, 52.7031
4641.723257, 61.214, 50.7168
4642.089468, 61.234, 48.0176
4642.455679, 61.151, 44.7676
4642.821889, 60.914, 41.3242
4643.188100, 60.485, 38.2051
4643.554311, 59.846, 36.1504
4643.920522, 59.043, 36.2012
4644.286733, 58.261, 39.4707
4644.652944, 57.876, 45.9492
4645.019155, 58.208, 53.0586
4645.385366, 59.110, 57.3047
4645.751577, 60.146, 57.5098
4646.117788, 61.000, 54.5234
4646.483999, 61.550, 49.6191
4646.850209, 61.781, 43.8359
4647.216420, 61.724, 37.9277
4647.582631, 61.429, 32.4102
4647.948842, 60.954, 27.6172
4648.315053, 60.344, 23.7461
4648.681264, 59.634, 20.9492
4649.047475, 58.843, 19.4395
4649.413686, 58.005, 19.5781
4649.779897, 57.204, 21.8242
4650.146108, 56.612, 26.2793
4650.512318, 56.424, 31.9824
4650.878529, 56.682, 36.9863
4651.244740, 57.193, 39.7402
4651.610951, 57.696, 40.0391
4651.977162, 58.017, 38.6602
4652.343373, 58.098, 36.6914
4652.709584, 57.986, 35.1445
4653.075795, 57.816, 34.6270
4653.442006, 57.758, 34.9531
4653.808217, 57.904, 35.0957
4654.174428, 58.179, 33.9414
4654.540638, 58.404, 31.1523
4654.906849, 58.412, 27.2734
4655.273060, 58.113, 23.3867
4655.639271, 57.518, 20.8691
4656.005482, 56.781, 21.0566
4656.371693, 56.240, 24.3789
4656.737904, 56.240, 29.0195
4657.104115, 56.757, 31.7520
4657.470326, 57.427, 30.9102
4657.836537, 57.914, 26.9004
4658.202748, 58.041, 20.8574
4658.568958, 57.731, 13.9180
4658.935169, 56.945, 7.1719
4659.301380, 55.663, 1.9395
4659.667591, 53.925, 0.1445
4660.033802, 52.011, 4.5195
4660.400013, 50.751, 16.2461
4660.766224, 50.944, 29.3008
4661.132435, 52.008, 36.3477
4661.498646, 53.014, 37.5547
4661.864857, 53.610, 35.7461
4662.231068, 53.755, 33.0781
4662.597278, 53.513, 30.9805
4662.963489, 52.989, 30.4941
4663.329700, 52.352, 32.3965
4663.695911, 51.857, 36.9082
4664.062122, 51.782, 42.9727
4664.428333, 52.219, 48.2852
4664.794544, 52.971, 50.9629
4665.160755, 53.743, 50.7598
4665.526966, 54.336, 48.5605
4665.893177, 54.676, 45.5723
4666.259388, 54.792, 42.8887
4666.625598, 54.791, 41.2051
4666.991809, 54.816, 40.5566
4667.358020, 54.967, 40.2480
4667.724231, 55.232, 39.3340
4668.090442, 55.513, 37.3145
4668.456653, 55.716, 34.2754
4668.822864, 55.807, 30.5605
4669.189075, 55.807, 26.3691
4669.555286, 55.742, 21.5684
4669.921497, 55.603, 15.7637
4670.287708, 55.319, 8.5605
4670.653918, 54.779, -0.2246
4671.020129, 53.849, -10.5527
4671.386340, 52.377, -22.3398
4671.752551, 50.160, -35.7305
4672.118762, 46.848, -51.8750
4672.484973, 41.745, -76.5684
4672.851184, 36.042, -139.2773
4673.217395, 40.084, 155.6191
4673.583606, 44.125, 133.3672
4673.949817, 46.494, 122.5352
4674.316027, 47.966, 116.1895
4674.682238, 48.938, 112.5801
4675.048449, 49.645, 111.1855
4675.414660, 50.299, 111.7773
4675.780871, 51.123, 113.6680
4676.147082, 52.252, 115.3320
4676.513293, 53.623, 115.0996
4676.879504, 55.034, 112.2051
4677.245715, 56.293, 106.8965
4677.611926, 57.282, 99.8848
4677.978137, 57.949, 91.9434
4678.344347, 58.275, 83.7910
4678.710558, 58.269, 76.0820
4679.076769, 57.962, 69.4551
4679.442980, 57.421, 64.5059
4679.809191, 56.755, 61.6992
4680.175402, 56.121, 61.0898
4680.541613, 55.672, 62.0723
4680.907824, 55.470, 63.5098
4681.274035, 55.453, 64.3984
4681.640246, 55.508, 64.3789
4682.006457, 55.553, 63.6152
4682.372667, 55.562, 62.4258
4682.738878, 55.545, 61.0176
4683.105089, 55.517, 59.4258
4683.471300, 55.470, 57.5957
4683.837511, 55.379, 55.5547
4684.203722, 55.210, 53.4727
4684.569933, 54.946, 51.6035
4684.936144, 54.594, 50.1562
4685.302355, 54.167, 49.1719
4685.668566, 53.653, 48.5195
4686.034777, 52.998, 48.1602
4686.400987, 52.113, 48.5508
4686.767198, 50.950, 51.0508
4687.133409, 49.684, 58.0137
4687.499620, 48.997, 70.8125
4687.865831, 49.665, 84.6680
4688.232042, 51.288, 92.4766
4688.598253, 52.975, 93.6602
4688.964464, 54.326, 90.7715
4689.330675, 55.267, 85.8965
4689.696886, 55.816, 80.3066
4690.063097, 56.007, 74.7832
4690.429307, 55.868, 69.8711
4690.795518, 55.420, 66.0977
4691.161729, 54.706, 64.1250
4691.527940, 53.836, 64.7441
4691.894151, 53.038, 68.4570
4692.260362, 52.623, 74.5137
4692.626573, 52.735, 80.6270
4692.992784, 53.200, 84.7930
4693.358995, 53.747, 86.8047
4693.725206, 54.232, 87.5312
4694.091417, 54.651, 87.8516
4694.457627, 55.070, 88.1172
4694.823838, 55.529, 88.1387
4695.190049, 56.009, 87.5625
4695.556260, 56.442, 86.2754
4695.922471, 56.764, 84.5078
4696.288682, 56.950, 82.6973
4696.654893, 57.024, 81.2871
4697.021104, 57.047, 80.5273
4697.387315, 57.096, 80.3613
4697.753526, 57.227, 80.4082
4698.119736, 57.446, 80.1328
4698.485947, 57.706, 79.0957
4698.852158, 57.928, 77.1484
4699.218369, 58.035, 74.4941
4699.584580, 57.974, 71.5938
4699.950791, 57.734, 69.0898
4700.317002, 57.355, 67.6543
4700.683213, 56.936, 67.7480
4701.049424, 56.600, 69.3711
4701.415635, 56.435, 72.0352
4701.781846, 56.455, 75.1934
4702.148056, 56.653, 78.5977
4702.514267, 57.068, 82.0488
4702.880478, 57.754, 84.8086
4703.246689, 58.662, 85.7227
4703.612900, 59.622, 84.0723
4703.979111, 60.444, 80.0020
4704.345322, 61.003, 74.2363
4704.711533, 61.251, 67.6992
4705.077744, 61.205, 61.2715
4705.443955, 60.934, 55.6465
4705.810166, 60.541, 51.1426
4706.176376, 60.112, 47.6035
4706.542587, 59.663, 44.5547
4706.908798, 59.115, 41.7754
4707.275009, 58.366, 39.8047
4707.641220, 57.405, 40.0508
4708.007431, 56.481, 44.1445
4708.373642, 56.139, 51.6113
4708.739853, 56.662, 58.1152
4709.106064, 57.614, 59.9492
4709.472275, 58.443, 57.3652
4709.838486, 58.902, 52.2246
4710.204696, 58.957, 46.2344
4710.570907, 58.675, 40.5859
4710.937118, 58.167, 35.9336
4711.303329, 57.543, 32.3320
4711.669540, 56.850, 29.3945
4712.035751, 56.034, 26.7734
4712.401962, 54.974, 24.7520
4712.768173, 53.585, 24.5996
4713.134384, 51.959, 28.5312
4713.500595, 50.608, 38.3613
4713.866806, 50.277, 51.3418
4714.233016, 50.877, 61.0410
4714.599227, 51.618, 65.7207
4714.965438, 52.051, 67.8086
4715.331649, 52.158, 70.0605
4715.697860, 52.188, 74.2441
4716.064071, 52.529, 80.1816
4716.430282, 53.390, 85.4590
4716.796493, 54.581, 87.6289
4717.162704, 55.750, 86.2344
4717.528915, 56.652, 82.1719
4717.895126, 57.167, 76.6602
4718.261336, 57.248, 70.9121
4718.627547, 56.901, 66.2070
4718.993758, 56.219, 63.9824
4719.359969, 55.466, 65.5098
4719.726180, 55.098, 70.4297
4720.092391, 55.403, 75.5000
4720.458602, 56.119, 77.3516
4720.824813, 56.779, 75.5352
4721.191024, 57.100, 71.4648
4721.557235, 56.992, 66.8730
4721.923445, 56.487, 63.4102
4722.289656, 55.734, 62.5332
4722.655867, 55.014, 64.9785
4723.022078, 54.639, 69.8477
4723.388289, 54.686, 74.9551
4723.754500, 54.951, 78.9453
4724.120711, 55.240, 82.1719
4724.486922, 55.543, 85.5137
4724.853133, 55.985, 89.0898
4725.219344, 56.639, 92.0098
4725.585555, 57.423, 93.2754
4725.951765, 58.178, 92.7051
4726.317976, 58.792, 90.8574
4726.684187, 59.243, 88.5195
4727.050398, 59.582, 86.2773
4727.416609, 59.885, 84.3125
4727.782820, 60.208, 82.4453
4728.149031, 60.554, 80.3672
4728.515242, 60.887, 77.9043
4728.881453, 61.163, 75.1250
4729.247664, 61.360, 72.2051
4729.613875, 61.474, 69.2871
4729.980085, 61.505, 66.4258
4730.346296, 61.441, 63.6738
4730.712507, 61.266, 61.1777
4731.078718, 60.981, 59.2598
4731.444929, 60.629, 58.3223
4731.811140, 60.305, 58.5801
4732.177351, 60.126, 59.7520
4732.543562, 60.148, 61.0879
4732.909773, 60.333, 61.8906
4733.275984, 60.597, 61.9922
4733.642195, 60.892, 61.6543
4734.008405, 61.235, 61.1133
4734.374616, 61.665, 60.1934
4734.740827, 62.168, 58.3945
4735.107038, 62.663, 55.2949
4735.473249, 63.034, 50.8809
4735.839460, 63.186, 45.5645
4736.205671, 63.077, 39.9980
4736.571882, 62.721, 34.8867
4736.938093, 62.195, 30.7949
4737.304304, 61.616, 27.8984
4737.670515, 61.088, 25.7793
4738.036725, 60.617, 23.6855
4738.402936, 60.099, 21.1934
4738.769147, 59.386, 18.6934
4739.135358, 58.392, 17.4727
4739.501569, 57.209, 19.4414
4739.867780, 56.243, 25.9043
4740.233991, 56.046, 34.8359
4740.600202, 56.606, 41.4531
4740.966413, 57.355, 43.8438
4741.332624, 57.892, 43.4434
4741.698835, 58.147, 42.2656
4742.065045, 58.251, 41.5703
4742.431256, 58.397, 41.3887
4742.797467, 58.676, 40.7031
4743.163678, 58.993, 38.4824
4743.529889, 59.160, 34.6270
4743.896100, 59.023, 29.9707
4744.262311, 58.529, 25.8926
4744.628522, 57.760, 23.9941
4744.994733, 56.995, 25.4473
4745.360944, 56.638, 29.5371
4745.727154, 56.845, 33.2422
4746.093365, 57.321, 34.1855
4746.459576, 57.685, 32.5117
4746.825787, 57.757, 29.6523
4747.191998, 57.546, 27.0547
4747.558209, 57.195, 25.5586
4747.924420, 56.886, 24.9824
4748.290631, 56.700, 24.2207
4748.656842, 56.536, 22.2148
4749.023053, 56.194, 18.8691
4749.389264, 55.499, 15.0977
4749.755474, 54.364, 12.5957
4750.121685, 52.857, 13.7402
4750.487896, 51.392, 20.9492
4750.854107, 50.779, 33.2832
4751.220318, 51.305, 44.3301
4751.586529, 52.267, 50.1270
4751.952740, 53.052, 51.9395
4752.318951, 53.474, 52.0742
4752.685162, 53.552, 52.3203
4753.051373, 53.410, 54.0254
4753.417584, 53.291, 58.0273
4753.783794, 53.528, 63.8418
4754.150005, 54.311, 69.1406
4754.516216, 55.469, 71.4961
4754.882427, 56.654, 70.3418
4755.248638, 57.618, 66.5859
4755.614849, 58.261, 61.5098
4755.981060, 58.581, 56.2598
4756.347271, 58.643, 51.6777
4756.713482, 58.555, 48.1855
4757.079693, 58.421, 45.6699
4757.445904, 58.286, 43.6445
4757.812114, 58.121, 41.7324
4758.178325, 57.872, 40.0332
4758.544536, 57.538, 39.0664
4758.910747, 57.220, 39.2891
4759.276958, 57.072, 40.4219
4759.643169, 57.167, 41.3555
4760.009380, 57.410, 41.0723
4760.375591, 57.637, 39.5195
4760.741802, 57.751, 37.4395
4761.108013, 57.780, 35.6953
4761.474224, 57.839, 34.5762
4761.840434, 58.027, 33.4746
4762.206645, 58.310, 31.3457
4762.572856, 58.534, 27.6172
4762.939067, 58.527, 22.5117
4763.305278, 58.177, 16.8281
4763.671489, 57.456, 11.6289
4764.037700, 56.432, 8.0469
4764.403911, 55.293, 6.9082
4764.770122, 54.320, 7.9688
4765.136333, 53.681, 9.4258
4765.502544, 53.237, 9.2656
4765.868754, 52.648, 6.9922
4766.234965, 51.577, 3.7656
4766.601176, 49.738, 2.1543
4766.967387, 46.967, 7.7012
4767.333598, 44.418, 31.2637
4767.699809, 45.768, 62.1152
4768.066020, 48.838, 73.5938
4768.432231, 51.096, 73.8477
4768.798442, 52.452, 70.5898
4769.164653, 53.171, 67.0488
4769.530863, 53.546, 64.6230
4769.897074, 53.865, 63.3789
4770.263285, 54.306, 62.2051
4770.629496, 54.827, 59.7539
4770.995707, 55.241, 55.5859
4771.361918, 55.367, 50.3320
4771.728129, 55.112, 45.2461
4772.094340, 54.497, 41.8574
4772.460551, 53.705, 41.5625
4772.826762, 53.096, 44.6035
4773.192973, 52.975, 48.8535
4773.559183, 53.234, 51.3184
4773.925394, 53.492, 51.0742
4774.291605, 53.469, 49.2207
4774.657816, 53.087, 47.4922
4775.024027, 52.438, 47.5625
4775.390238, 51.765, 50.5078
4775.756449, 51.392, 56.0254
4776.122660, 51.506, 62.2598
4776.488871, 52.019, 67.2891
4776.855082, 52.724, 70.3906
4777.221293, 53.463, 71.6699
4777.587503, 54.137, 71.4160
4777.953714, 54.671, 69.9668
4778.319925, 55.001, 67.8008
4778.686136, 55.102, 65.6113
4779.052347, 55.000, 64.2012
4779.418558, 54.808, 64.2793
4779.784769, 54.710, 65.9961
4780.150980, 54.884, 68.5098
4780.517191, 55.361, 70.3086
4780.883402, 56.003, 70.2832
4781.249613, 56.625, 68.2949
4781.615823, 57.101, 64.8320
4781.982034, 57.370, 60.5918
4782.348245, 57.427, 56.2148
4782.714456, 57.293, 52.2285
4783.080667, 57.014, 49.0137
4783.446878, 56.646, 46.7656
4783.813089, 56.244, 45.4629
4784.179300, 55.846, 44.9375
4784.545511, 55.473, 44.9590
4784.911722, 55.134, 45.3340
4785.277933, 54.840, 45.8633
4785.644143, 54.596, 46.2676
4786.010354, 54.375, 46.2285
4786.376565, 54.099, 45.6348
4786.742776, 53.664, 44.8965
4787.108987, 52.995, 45.1484
4787.475198, 52.158, 48.2227
4787.841409, 51.519, 55.7285
4788.207620, 51.688, 66.1074
4788.573831, 52.757, 74.1035
4788.940042, 54.116, 76.8555
4789.306253, 55.248, 75.4336
4789.672463, 55.965, 71.8164
4790.038674, 56.269, 67.6055
4790.404885, 56.243, 63.9258
4790.771096, 56.022, 61.4609
4791.137307, 55.761, 60.3809
4791.503518, 55.586, 60.3574
4791.869729, 55.555, 60.8145
4792.235940, 55.669, 61.2832
4792.602151, 55.917, 61.4375
4792.968362, 56.283, 60.8828
4793.334572, 56.717, 59.1035
4793.700783, 57.113, 55.7070
4794.066994, 57.339, 50.6855
4794.433205, 57.273, 44.3789
4794.799416, 56.820, 37.3691
4795.165627, 55.910, 30.3516
4795.531838, 54.477, 24.1074
4795.898049, 52.423, 19.5781
4796.264260, 49.520, 18.3320
4796.630471, 45.174, 25.5762
4796.996682, 39.962, 68.9062
4797.362892, 44.817, 123.8867
4797.729103, 50.427, 132.5312
4798.095314, 54.222, 128.9258
4798.461525, 56.906, 121.1191
4798.827736, 58.810, 111.3828
4799.193947, 60.095, 100.8125
4799.560158, 60.855, 90.1250
4799.926369, 61.165, 79.9004
4800.292580, 61.097, 70.6172
4800.658791, 60.733, 62.6250
4801.025002, 60.164, 56.0723
4801.391212, 59.468, 50.8086
4801.757423, 58.674, 46.4902
4802.123634, 57.738, 42.9121
4802.489845, 56.569, 40.4824
4802.856056, 55.115, 40.5371
4803.222267, 53.526, 45.3730
4803.588478, 52.406, 56.4961
4803.954689, 52.497, 70.0918
4804.320900, 53.546, 79.6133
4804.687111, 54.767, 84.0234
4805.053322, 55.807, 85.5020
4805.419532, 56.662, 85.7227
4805.785743, 57.413, 85.2148
4806.151954, 58.099, 83.8398
4806.518165, 58.683, 81.4316
4806.884376, 59.107, 78.2031
4807.250587, 59.343, 74.7168
4807.616798, 59.424, 71.6426
4807.983009, 59.447, 69.4395
4808.349220, 59.530, 68.0371
4808.715431, 59.740, 66.8027
4809.081642, 60.039, 65.0039
4809.447852, 60.318, 62.3477
4809.814063, 60.476, 59.0762
4810.180274, 60.470, 55.7363
4810.546485, 60.324, 52.8594
4810.912696, 60.112, 50.6816
4811.278907, 59.914, 49.0117
4811.645118, 59.763, 47.3535
4812.011329, 59.623, 45.2305
4812.377540, 59.416, 42.5449
4812.743751, 59.068, 39.6367
4813.109962, 58.546, 37.1387
4813.476172, 57.874, 35.8262
4813.842383, 57.152, 36.3984
4814.208594, 56.552, 39.0664
4814.574805, 56.255, 43.0957
4814.941016, 56.307, 46.9766
4815.307227, 56.575, 49.4629
4815.673438, 56.860, 50.3340
4816.039649, 57.026, 50.1660
4816.405860, 57.041, 49.7871
4816.772071, 56.965, 49.8438
4817.138281, 56.908, 50.4688
4817.504492, 56.958, 51.1719
4817.870703, 57.106, 51.2148
4818.236914, 57.255, 50.2266
4818.603125, 57.293, 48.5020
4818.969336, 57.165, 46.7871
4819.335547, 56.899, 45.9395
4819.701758, 56.609, 46.5137
4820.067969, 56.444, 48.3340
4820.434180, 56.487, 50.4668
4820.800391, 56.688, 51.8789
4821.166601, 56.915, 52.1543
4821.532812, 57.058, 51.5215
4821.899023, 57.070, 50.5020
4822.265234, 56.958, 49.6074
4822.631445, 56.765, 49.2324
4822.997656, 56.562, 49.6348
4823.363867, 56.436, 50.8320
4823.730078, 56.478, 52.4648
4824.096289, 56.724, 53.7559
4824.462500, 57.114, 53.8633
4824.828711, 57.511, 52.3633
4825.194921, 57.763, 49.4277
4825.561132, 57.756, 45.6719
4825.927343, 57.424, 41.9551
4826.293554, 56.761, 39.3301
4826.659765, 55.841, 39.0020
4827.025976, 54.873, 42.0684
4827.392187, 54.230, 48.5703
4827.758398, 54.236, 56.3750
4828.124609, 54.841, 62.3750
4828.490820, 55.709, 65.1660
4828.857031, 56.556, 65.1426
4829.223241, 57.242, 63.2578
4829.589452, 57.719, 60.3711
4829.955663, 57.980, 57.1797
4830.321874, 58.048, 54.2246
4830.688085, 57.971, 51.8770
4831.054296, 57.819, 50.2852
4831.420507, 57.662, 49.2734
4831.786718, 57.536, 48.3809
4832.152929, 57.420, 47.1055
4832.519140, 57.238, 45.1934
4832.885351, 56.892, 42.8145
4833.251561, 56.290, 40.6289
4833.617772, 55.387, 39.8359
4833.983983, 54.248, 42.2520
4834.350194, 53.219, 49.8242
4834.716405, 52.999, 61.8398
4835.082616, 53.911, 72.6973
4835.448827, 55.371, 78.1289
4835.815038, 56.753, 78.7344
4836.181249, 57.815, 76.5312
4836.547460, 58.532, 73.0781
4836.913671, 58.956, 69.3633
4837.279881, 59.171, 65.9219
4837.646092, 59.258, 62.9473
4838.012303, 59.286, 60.3965
4838.378514, 59.289, 58.1074
4838.744725, 59.271, 55.9648
4839.110936, 59.225, 54.0195
4839.477147, 59.149, 52.4453
4839.843358, 59.065, 51.4219
4840.209569, 59.016, 50.9688
4840.575780, 59.040, 50.8418
4840.941990, 59.145, 50.5742
4841.308201, 59.287, 49.7070
4841.674412, 59.392, 48.0430
4842.040623, 59.389, 45.6914
4842.406834, 59.233, 43.0215
4842.773045, 58.920, 40.5508
4843.139256, 58.490, 38.7637
4843.505467, 58.018, 37.9648
4843.871678, 57.590, 38.1074
4844.237889, 57.248, 38.8145
4844.604100, 56.964, 39.6973
4844.970310, 56.669, 40.7363
4845.336521, 56.311, 42.3750
4845.702732, 55.923, 45.2930
4846.068943, 55.638, 49.8984
4846.435154, 55.637, 55.7383
4846.801365, 56.015, 61.4590
4847.167576, 56.704, 65.7090
4847.533787, 57.550, 67.8691
4847.899998, 58.425, 67.9570
4848.266209, 59.239, 66.2266
4848.632420, 59.927, 63.0039
4848.998630, 60.434, 58.6797
4849.364841, 60.715, 53.7676
4849.731052, 60.751, 48.8945
4850.097263, 60.561, 44.7539
4850.463474, 60.217, 41.9609
4850.829685, 59.848, 40.7773
4851.195896, 59.588, 40.7930
4851.562107, 59.487, 41.0430
4851.928318, 59.471, 40.6816
4852.294529, 59.410, 39.5996
4852.660740, 59.223, 38.3398
4853.026950, 58.922, 37.6836
4853.393161, 58.615, 38.1328
4853.759372, 58.439, 39.5078
4854.125583, 58.465, 41.0176
4854.491794, 58.648, 41.8887
4854.858005, 58.893, 41.8906
4855.224216, 59.132, 41.2227
4855.590427, 59.347, 40.1113
4855.956638, 59.532, 38.5605
4856.322849, 59.661, 36.4277
4856.689060, 59.671, 33.6777
4857.055270, 59.492, 30.5273
4857.421481, 59.072, 27.5078
4857.787692, 58.404, 25.4121
4858.153903, 57.555, 25.1816
4858.520114, 56.706, 27.6406
4858.886325, 56.149, 32.7305
4859.252536, 56.133, 38.7285
4859.618747, 56.612, 43.0996
4859.984958, 57.284, 44.5430
4860.351169, 57.847, 43.3867
4860.717380, 58.113, 40.7559
4861.083590, 57.994, 38.0605
4861.449801, 57.506, 36.9297
4861.816012, 56.829, 39.0977
4862.182223, 56.403, 45.3145
4862.548434, 56.710, 53.1836
4862.914645, 57.694, 58.4023
4863.280856, 58.863, 59.3203
4863.647067, 59.865, 56.9766
4864.013278, 60.588, 52.8828
4864.379489, 61.048, 48.1602
4864.745699, 61.300, 43.4570
4865.111910, 61.396, 39.0586
4865.478121, 61.364, 35.0586
4865.844332, 61.206, 31.5508
4866.210543, 60.923, 28.7305
4866.576754, 60.535, 26.9102
4866.942965, 60.110, 26.3516
4867.309176, 59.750, 26.9961
4867.675387, 59.545, 28.3125
4868.041598, 59.515, 29.5234
4868.407809, 59.604, 30.0625
4868.774019, 59.733, 29.8262
4869.140230, 59.846, 29.0547
4869.506441, 59.921, 28.1074
4869.872652, 59.962, 27.3125
4870.238863, 59.993, 26.9355
4870.605074, 60.052, 27.1074
4870.971285, 60.195, 27.7246
4871.337496, 60.462, 28.3633
4871.703707, 60.851, 28.3867
4872.069918, 61.297, 27.2578
4872.436129, 61.710, 24.8047
4872.802339, 62.015, 21.2285
4873.168550, 62.172, 16.9473
4873.534761, 62.179, 12.4434
4873.900972, 62.066, 8.1621
4874.267183, 61.878, 4.3984
4874.633394, 61.665, 1.2637
4874.999605, 61.467, -1.3203
4875.365816, 61.303, -3.5898
4875.732027, 61.167, -5.8594
4876.098238, 61.030, -8.4277
4876.464449, 60.844, -11.5137
4876.830659, 60.550, -15.1738
4877.196870, 60.086, -19.2188
4877.563081, 59.404, -23.1777
4877.929292, 58.488, -26.2637
4878.295503, 57.395, -27.3906
4878.661714, 56.318, -25.5176
4879.027925, 55.601, -20.7383
4879.394136, 55.498, -15.2949
4879.760347, 55.868, -12.0078
4880.126558, 56.334, -11.7305
4880.492769, 56.622, -13.5605
4880.858979, 56.636, -16.0898
4881.225190, 56.419, -18.0820
4881.591401, 56.122, -18.8203
4881.957612, 55.940, -18.5527
4882.323823, 55.976, -18.5527
4882.690034, 56.139, -20.2266
4883.056245, 56.216, -24.0469
4883.422456, 56.009, -29.4785
4883.788667, 55.393, -35.3633
4884.154878, 54.321, -40.0723
4884.521089, 52.885, -41.4668
4884.887299, 51.461, -37.4375
4885.253510, 50.753, -28.7227
4885.619721, 51.041, -20.6758
4885.985932, 51.748, -16.8926
4886.352143, 52.333, -16.2461
4886.718354, 52.687, -16.4473
4887.084565, 52.979, -16.1934
4887.450776, 53.444, -15.7910
4887.816987, 54.171, -16.7246
4888.183198, 55.044, -20.2305
4888.549408, 55.885, -26.4883
4888.915619, 56.574, -34.9883
4889.281830, 57.059, -45.0859
4889.648041, 57.327, -56.2402
4890.014252, 57.380, -68.0117
4890.380463, 57.231, -80.0254
4890.746674, 56.910, -91.8809
4891.112885, 56.483, -103.1445
4891.479096, 56.062, -113.4824
4891.845307, 55.805, -122.9746
4892.211518, 55.841, -132.3672
4892.577728, 56.181, -142.8418
4892.943939, 56.702, -155.2578
4893.310150, 57.233, -169.7480
4893.676361, 57.635, 174.1133
4894.042572, 57.814, 156.9648
4894.408783, 57.711, 139.4688
4894.774994, 57.279, 122.2480
4895.141205, 56.475, 105.8340
4895.507416, 55.249, 90.7012
4895.873627, 53.532, 77.2500
4896.239838, 51.185, 65.8887
4896.606048, 47.869, 57.4121
4896.972259, 42.550, 55.7031
4897.338470, 33.451, 104.5723
4897.704681, 41.472, 170.8828
4898.070892, 47.161, 171.2598
4898.437103, 50.444, 164.1523
4898.803314, 52.578, 155.5879
4899.169525, 54.044, 147.2422
4899.535736, 55.125, 139.8594
4899.901947, 56.035, 133.5508
4900.268158, 56.908, 127.7871
4900.634368, 57.765, 121.7246
4901.000579, 58.521, 114.7578
4901.366790, 59.055, 106.8184
4901.733001, 59.269, 98.3105
4902.099212, 59.115, 89.9297
4902.465423, 58.602, 82.5645
4902.831634, 57.816, 77.2363
4903.197845, 56.956, 74.7852
4903.564056, 56.322, 75.1152
4903.930267, 56.134, 76.5801
4904.296478, 56.328, 77.0684
4904.662688, 56.644, 75.7793
4905.028899, 56.874, 73.2598
4905.395110, 56.945, 70.4590
4905.761321, 56.889, 68.0820
4906.127532, 56.789, 66.3477
4906.493743, 56.717, 64.9590
4906.859954, 56.685, 63.3672
4907.226165, 56.643, 61.1992
4907.592376, 56.514, 58.4902
4907.958587, 56.243, 55.6699
4908.324798, 55.826, 53.4355
4908.691008, 55.331, 52.5215
4909.057219, 54.912, 53.3008
4909.423430, 54.753, 55.2402
4909.789641, 54.926, 56.8711
4910.155852, 55.305, 56.8281
4910.522063, 55.675, 54.7793
4910.888274, 55.873, 51.3281
4911.254485, 55.844, 47.4082
4911.620696, 55.638, 43.8535
4911.986907, 55.382, 40.9805
4912.353117, 55.207, 38.2559
4912.719328, 55.137, 34.4883
4913.085539, 55.041, 28.6543
4913.451750, 54.709, 20.4590
4913.817961, 53.935, 10.2363
4914.184172, 52.518, -1.4199
4914.550383, 50.208, -13.8848
4914.916594, 46.552, -26.6133
4915.282805, 40.300, -39.3691
4915.649016, 21.239, -65.7812
4916.015227, 34.842, 129.3984
4916.381437, 39.511, 126.4844
4916.747648, 41.632, 131.9277
4917.113859, 43.932, 140.6719
4917.480070, 46.716, 144.6094
4917.846281, 49.279, 142.0781
4918.212492, 51.266, 135.4277
4918.578703, 52.626, 126.8066
4918.944914, 53.384, 117.6172
4919.311125, 53.551, 108.8789
4919.677336, 53.110, 101.6641
4920.043547, 52.038, 97.6035
4920.409757, 50.436, 99.7148
4920.775968, 49.033, 112.0508
4921.142179, 49.429, 130.9277
4921.508390, 51.497, 142.8789
4921.874601, 53.706, 145.7910
4922.240812, 55.493, 143.9121
4922.607023, 56.861, 140.1016
4922.973234, 57.925, 135.7109
4923.339445, 58.793, 131.2617
4923.705656, 59.537, 126.8125
4924.071867, 60.185, 122.2441
4924.438077, 60.732, 117.4746
4924.804288, 61.164, 112.5234
4925.170499, 61.471, 107.4844
4925.536710, 61.649, 102.4727
4925.902921, 61.698, 97.6016
4926.269132, 61.612, 92.9922
4926.635343, 61.384, 88.8594
4927.001554, 61.017, 85.5605
4927.367765, 60.551, 83.5566
4927.733976, 60.085, 83.2402
4928.100187, 59.774, 84.5234
4928.466397, 59.744, 86.5195
4928.832608, 59.985, 87.9297
4929.198819, 60.350, 87.9707
4929.565030, 60.671, 86.7715
4929.931241, 60.847, 85.0391
4930.297452, 60.875, 83.6289
4930.663663, 60.833, 83.1543
4931.029874, 60.855, 83.6562
4931.396085, 61.047, 84.4551
4931.762296, 61.409, 84.5566
4932.128507, 61.839, 83.3477
4932.494717, 62.219, 80.8906
4932.860928, 62.482, 77.7207
4933.227139, 62.621, 74.4688
4933.593350, 62.682, 71.6055
4933.959561, 62.731, 69.2695
4934.325772, 62.815, 67.2168
4934.691983, 62.932, 65.0410
4935.058194, 63.033, 62.4453
4935.424405, 63.055, 59.3984
4935.790616, 62.955, 56.0879
4936.156826, 62.719, 52.8105
4936.523037, 62.359, 49.8457
4936.889248, 61.901, 47.4316
