* Measurement data measured by REW V5.20.9
* Source: Analog (1+2) (RME Fireface UFX), LINE_IN (G?o?no?? g?), L, volume: 1,000
* Format: 256k Log Swept Sine, 4 sweeps at -18,0 dBFS with no timing reference
* Dated: 11-Oct-2023 12:37:38
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: SUMA_SUB_LEWO
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
4015.502605, 53.116, -83.0469
4015.868815, 51.164, -100.2432
4016.235026, 49.456, -124.6787
4016.601237, 49.056, -156.2510
4016.967448, 50.448, 173.6182
4017.333659, 52.591, 150.8818
4017.699870, 54.612, 134.0693
4018.066081, 56.265, 120.8779
4018.432292, 57.555, 110.0205
4018.798503, 58.553, 100.7871
4019.164714, 59.330, 92.6572
4019.530925, 59.926, 85.1641
4019.897135, 60.337, 77.9629
4020.263346, 60.526, 70.9727
4020.629557, 60.448, 64.4570
4020.995768, 60.080, 59.0410
4021.361979, 59.462, 55.6582
4021.728190, 58.750, 55.2666
4022.094401, 58.245, 58.0137
4022.460612, 58.227, 62.1914
4022.826823, 58.661, 65.0996
4023.193034, 59.238, 65.4365
4023.559245, 59.678, 63.6885
4023.925455, 59.858, 61.0371
4024.291666, 59.775, 58.6367
4024.657877, 59.510, 57.3604
4025.024088, 59.195, 57.6191
4025.390299, 58.968, 59.2051
4025.756510, 58.900, 61.3936
4026.122721, 58.961, 63.4609
4026.488932, 59.062, 65.1660
4026.855143, 59.128, 66.8154
4027.221354, 59.156, 69.0049
4027.587564, 59.224, 72.2480
4027.953775, 59.482, 76.5215
4028.319986, 60.058, 80.9258
4028.686197, 60.945, 84.0615
4029.052408, 61.990, 84.9756
4029.418619, 63.007, 83.6064
4029.784830, 63.862, 80.5088
4030.151041, 64.495, 76.4385
4030.517252, 64.903, 72.1211
4030.883463, 65.125, 68.1191
4031.249674, 65.232, 64.7207
4031.615884, 65.293, 61.8633
4031.982095, 65.341, 59.2061
4032.348306, 65.351, 56.4111
4032.714517, 65.257, 53.4609
4033.080728, 65.004, 50.7949
4033.446939, 64.596, 49.2061
4033.813150, 64.145, 49.4971
4034.179361, 63.865, 51.7959
4034.545572, 63.947, 54.9258
4034.911783, 64.369, 57.0371
4035.277994, 64.913, 57.1475
4035.644204, 65.367, 55.5498
4036.010415, 65.626, 53.1387
4036.376626, 65.694, 50.8115
4036.742837, 65.637, 49.1592
4037.109048, 65.550, 48.3701
4037.475259, 65.509, 48.2695
4037.841470, 65.553, 48.5449
4038.207681, 65.692, 48.9482
4038.573892, 65.936, 49.2881
4038.940103, 66.296, 49.2646
4039.306314, 66.752, 48.4424
4039.672524, 67.242, 46.4502
4040.038735, 67.672, 43.2148
4040.404946, 67.959, 38.9912
4040.771157, 68.053, 34.2500
4041.137368, 67.942, 29.5410
4041.503579, 67.653, 25.3691
4041.869790, 67.239, 22.0996
4042.236001, 66.771, 19.8691
4042.602212, 66.308, 18.5742
4042.968423, 65.881, 17.9834
4043.334634, 65.493, 17.9219
4043.700844, 65.142, 18.3730
4044.067055, 64.849, 19.4023
4044.433266, 64.664, 20.9434
4044.799477, 64.636, 22.6367
4045.165688, 64.770, 23.8770
4045.531899, 65.012, 24.1133
4045.898110, 65.263, 23.1113
4046.264321, 65.425, 21.0225
4046.630532, 65.423, 18.3008
4046.996743, 65.222, 15.5918
4047.362954, 64.841, 13.6426
4047.729164, 64.369, 13.1152
4048.095375, 63.966, 14.2148
4048.461586, 63.793, 16.2656
4048.827797, 63.889, 17.8965
4049.194008, 64.128, 18.0225
4049.560219, 64.325, 16.4863
4049.926430, 64.346, 13.8311
4050.292641, 64.135, 10.8408
4050.658852, 63.695, 8.2607
4051.025063, 63.064, 6.6973
4051.391273, 62.305, 6.6162
4051.757484, 61.499, 8.3779
4052.123695, 60.755, 12.2227
4052.489906, 60.225, 18.0635
4052.856117, 60.061, 25.1094
4053.222328, 60.313, 31.9639
4053.588539, 60.882, 37.4414
4053.954750, 61.621, 41.1338
4054.320961, 62.421, 43.1592
4054.687172, 63.225, 43.7197
4055.053383, 63.987, 42.9580
4055.419593, 64.661, 41.0469
4055.785804, 65.203, 38.2695
4056.152015, 65.593, 34.9883
4056.518226, 65.833, 31.5371
4056.884437, 65.944, 28.1201
4057.250648, 65.941, 24.7979
4057.616859, 65.818, 21.5898
4057.983070, 65.554, 18.6660
4058.349281, 65.133, 16.4854
4058.715492, 64.600, 15.7500
4059.081703, 64.096, 17.0176
4059.447913, 63.835, 19.9746
4059.814124, 63.934, 23.1152
4060.180335, 64.278, 24.8770
4060.546546, 64.635, 24.9424
4060.912757, 64.851, 24.1172
4061.278968, 64.917, 23.5264
4061.645179, 64.958, 23.8809
4062.011390, 65.148, 24.9375
4062.377601, 65.562, 25.5518
4062.743812, 66.110, 24.6074
4063.110023, 66.616, 21.8242
4063.476233, 66.935, 17.6826
4063.842444, 66.991, 12.9951
4064.208655, 66.771, 8.6494
4064.574866, 66.323, 5.5176
4064.941077, 65.763, 4.3252
4065.307288, 65.285, 5.2812
4065.673499, 65.091, 7.5889
4066.039710, 65.238, 9.5957
4066.405921, 65.583, 9.9756
4066.772132, 65.914, 8.5322
4067.138343, 66.080, 5.9258
4067.504553, 66.032, 3.1123
4067.870764, 65.806, 0.9805
4068.236975, 65.506, 0.0967
4068.603186, 65.268, 0.4824
4068.969397, 65.201, 1.5654
4069.335608, 65.328, 2.5078
4069.701819, 65.597, 2.6650
4070.068030, 65.934, 1.7295
4070.434241, 66.266, -0.3867
4070.800452, 66.522, -3.6338
4071.166663, 66.627, -7.7969
4071.532873, 66.517, -12.4512
4071.899084, 66.154, -16.9521
4072.265295, 65.543, -20.4854
4072.631506, 64.761, -22.2090
4072.997717, 63.970, -21.5801
4073.363928, 63.376, -18.8389
4073.730139, 63.113, -15.1201
4074.096350, 63.162, -11.6709
4074.462561, 63.425, -9.1084
4074.828772, 63.829, -7.5703
4075.194982, 64.333, -7.1953
4075.561193, 64.881, -8.1748
4075.927404, 65.395, -10.5371
4076.293615, 65.805, -14.0244
4076.659826, 66.077, -18.2148
4077.026037, 66.219, -22.7119
4077.392248, 66.261, -27.2939
4077.758459, 66.235, -31.9639
4078.124670, 66.148, -36.8477
4078.490881, 65.977, -42.0264
4078.857092, 65.688, -47.4014
4079.223302, 65.263, -52.6895
4079.589513, 64.718, -57.5410
4079.955724, 64.108, -61.7412
4080.321935, 63.507, -65.4131
4080.688146, 62.962, -69.0684
4081.054357, 62.445, -73.3477
4081.420568, 61.866, -78.6367
4081.786779, 61.113, -84.8701
4082.152990, 60.095, -91.5811
4082.519201, 58.765, -98.0518
4082.885412, 57.136, -103.4570
4083.251622, 55.304, -107.1162
4083.617833, 53.445, -109.0830
4083.984044, 51.699, -110.7891
4084.350255, 49.978, -114.6914
4084.716466, 47.939, -123.1377
4085.082677, 45.192, -138.8311
4085.448888, 41.832, -168.0889
4085.815099, 40.446, 144.9609
4086.181310, 42.660, 107.9854
4086.547521, 45.267, 89.9492
4086.913732, 47.511, 81.1504
4087.279942, 49.606, 75.3828
4087.646153, 51.554, 69.1416
4088.012364, 53.177, 61.2393
4088.378575, 54.312, 52.0234
4088.744786, 54.872, 42.5010
4089.110997, 54.839, 34.0225
4089.477208, 54.287, 28.3350
4089.843419, 53.508, 27.3848
4090.209630, 53.131, 31.3838
4090.575841, 53.651, 35.9688
4090.942052, 54.703, 36.1230
4091.308262, 55.624, 31.3799
4091.674473, 56.062, 23.5898
4092.040684, 55.897, 14.5674
4092.406895, 55.082, 5.7822
4092.773106, 53.579, -1.2900
4093.139317, 51.345, -4.4990
4093.505528, 48.476, 0.3486
4093.871739, 46.052, 19.4941
4094.237950, 46.443, 45.0254
4094.604161, 48.595, 58.0918
4094.970372, 50.470, 60.8916
4095.336582, 51.654, 59.4443
4095.702793, 52.196, 57.2129
4096.069004, 52.264, 56.5732
4096.435215, 52.202, 59.1240
4096.801426, 52.498, 64.3018
4097.167637, 53.369, 68.7227
4097.533848, 54.488, 69.6260
4097.900059, 55.425, 67.2334
4098.266270, 55.973, 63.2510
4098.632481, 56.134, 59.4336
4098.998691, 56.052, 57.0244
4099.364902, 55.947, 56.2754
4099.731113, 55.975, 56.2354
4100.097324, 56.080, 55.6631
4100.463535, 56.072, 54.4121
4100.829746, 55.830, 53.6982
4101.195957, 55.474, 55.2822
4101.562168, 55.412, 59.6387
4101.928379, 55.998, 64.0156
4102.294590, 57.020, 64.7178
4102.660801, 57.960, 60.9814
4103.027011, 58.476, 54.2236
4103.393222, 58.428, 46.2529
4103.759433, 57.778, 38.8174
4104.125644, 56.574, 33.7891
4104.491855, 55.018, 33.2441
4104.858066, 53.606, 38.3379
4105.224277, 52.905, 46.6201
4105.590488, 52.834, 53.4385
4105.956699, 52.827, 57.6787
4106.322910, 52.584, 61.5293
4106.689121, 52.232, 67.3486
4107.055331, 52.152, 75.5283
4107.421542, 52.574, 83.9072
4107.787753, 53.324, 90.3496
4108.153964, 54.114, 94.8301
4108.520175, 54.836, 98.4102
4108.886386, 55.538, 101.8604
4109.252597, 56.306, 105.2559
4109.618808, 57.187, 108.2188
4109.985019, 58.174, 110.3203
4110.351230, 59.229, 111.2422
4110.717441, 60.299, 110.7930
4111.083651, 61.314, 108.9375
4111.449862, 62.205, 105.8740
4111.816073, 62.916, 102.0254
4112.182284, 63.430, 97.9512
4112.548495, 63.773, 94.2031
4112.914706, 64.010, 91.1475
4113.280917, 64.225, 88.7998
4113.647128, 64.479, 86.8018
4114.013339, 64.768, 84.6621
4114.379550, 65.040, 82.1240
4114.745761, 65.236, 79.3232
4115.111971, 65.337, 76.6533
4115.478182, 65.381, 74.4912
4115.844393, 65.442, 72.8955
4116.210604, 65.578, 71.5039
4116.576815, 65.782, 69.7568
4116.943026, 65.984, 67.3164
4117.309237, 66.097, 64.2871
4117.675448, 66.071, 61.1260
4118.041659, 65.912, 58.3877
4118.407870, 65.679, 56.4668
4118.774081, 65.454, 55.3877
4119.140291, 65.294, 54.7949
4119.506502, 65.191, 54.2480
4119.872713, 65.095, 53.5859
4120.238924, 64.967, 53.0176
4120.605135, 64.818, 52.8975
4120.971346, 64.712, 53.3555
4121.337557, 64.710, 54.0869
4121.703768, 64.813, 54.5303
4122.069979, 64.954, 54.3223
4122.436190, 65.048, 53.5762
4122.802400, 65.057, 52.7627
4123.168611, 65.007, 52.3779
4123.534822, 64.975, 52.6211
4123.901033, 65.033, 53.2295
4124.267244, 65.198, 53.6699
4124.633455, 65.423, 53.5537
4124.999666, 65.644, 52.8594
4125.365877, 65.826, 51.8105
4125.732088, 65.971, 50.6133
4126.098299, 66.095, 49.3008
4126.464510, 66.196, 47.7734
4126.830720, 66.245, 45.9990
4127.196931, 66.211, 44.1621
4127.563142, 66.088, 42.6514
4127.929353, 65.924, 41.8379
4128.295564, 65.812, 41.7646
4128.661775, 65.825, 41.9434
4129.027986, 65.959, 41.5986
4129.394197, 66.118, 40.2188
4129.760408, 66.182, 37.8623
4130.126619, 66.068, 35.0420
4130.492830, 65.751, 32.4395
4130.859040, 65.257, 30.7100
4131.225251, 64.650, 30.3477
4131.591462, 64.013, 31.6660
4131.957673, 63.449, 34.8535
4132.323884, 63.095, 39.8789
4132.690095, 63.125, 46.0566
4133.056306, 63.621, 51.7441
4133.422517, 64.456, 55.2314
4133.788728, 65.378, 55.9219
4134.154939, 66.182, 54.3125
4134.521150, 66.771, 51.3047
4134.887360, 67.134, 47.7246
4135.253571, 67.306, 44.1338
4135.619782, 67.335, 40.7920
4135.985993, 67.249, 37.7578
4136.352204, 67.044, 35.0918
4136.718415, 66.704, 33.0781
4137.084626, 66.249, 32.2754
4137.450837, 65.779, 33.2783
4137.817048, 65.480, 36.1143
4138.183259, 65.520, 39.7061
4138.549470, 65.881, 42.4277
4138.915680, 66.382, 43.4131
4139.281891, 66.850, 42.8975
4139.648102, 67.211, 41.5811
4140.014313, 67.477, 40.0283
4140.380524, 67.687, 38.4326
4140.746735, 67.857, 36.7207
4141.112946, 67.968, 34.8486
4141.479157, 67.994, 33.0225
4141.845368, 67.944, 31.6533
4142.211579, 67.894, 31.0439
4142.577790, 67.946, 31.0068
4142.944000, 68.156, 30.7861
4143.310211, 68.462, 29.5732
4143.676422, 68.735, 27.1279
4144.042633, 68.857, 23.8613
4144.408844, 68.783, 20.5498
4144.775055, 68.553, 17.9639
4145.141266, 68.274, 16.5186
4145.507477, 68.074, 15.9795
4145.873688, 68.008, 15.5635
4146.239899, 68.017, 14.5264
4146.606109, 67.987, 12.7207
4146.972320, 67.830, 10.5908
4147.338531, 67.527, 8.8398
4147.704742, 67.134, 8.0830
4148.070953, 66.756, 8.5674
4148.437164, 66.499, 10.0312
4148.803375, 66.419, 11.8506
4149.169586, 66.505, 13.3691
4149.535797, 66.708, 14.1240
4149.902008, 66.955, 13.8750
4150.268219, 67.168, 12.5967
4150.634429, 67.270, 10.5312
4151.000640, 67.206, 8.1934
4151.366851, 66.971, 6.3027
4151.733062, 66.634, 5.5615
4152.099273, 66.340, 6.2451
4152.465484, 66.238, 7.7744
4152.831695, 66.357, 8.9375
4153.197906, 66.572, 8.8584
4153.564117, 66.716, 7.6143
4153.930328, 66.696, 5.9961
4154.296539, 66.533, 4.9512
4154.662749, 66.350, 5.0273
4155.028960, 66.301, 5.9229
4155.395171, 66.444, 6.5820
4155.761382, 66.686, 6.0645
4156.127593, 66.866, 4.2539
4156.493804, 66.872, 1.7676
4156.860015, 66.682, -0.5000
4157.226226, 66.367, -1.7891
4157.592437, 66.054, -1.8359
4157.958648, 65.863, -1.0693
4158.324859, 65.818, -0.3271
4158.691069, 65.839, -0.1797
4159.057280, 65.825, -0.5596
4159.423491, 65.729, -0.9502
4159.789702, 65.583, -0.8115
4160.155913, 65.476, 0.0469
4160.522124, 65.493, 1.2891
4160.888335, 65.653, 2.2695
4161.254546, 65.900, 2.4932
4161.620757, 66.156, 1.8779
4161.986968, 66.367, 0.6357
4162.353179, 66.515, -0.9727
4162.719389, 66.603, -2.8008
4163.085600, 66.628, -4.8154
4163.451811, 66.567, -6.9600
4163.818022, 66.395, -8.9941
4164.184233, 66.107, -10.4297
4164.550444, 65.769, -10.6807
4164.916655, 65.527, -9.4912
4165.282866, 65.554, -7.5352
4165.649077, 65.896, -6.3477
4166.015288, 66.399, -7.2236
4166.381499, 66.835, -10.3887
4166.747709, 67.028, -15.2217
4167.113920, 66.884, -20.7666
4167.480131, 66.376, -25.9736
4167.846342, 65.536, -29.7520
4168.212553, 64.475, -31.0195
4168.578764, 63.410, -28.9961
4168.944975, 62.641, -23.9053
4169.311186, 62.399, -17.4238
4169.677397, 62.664, -11.7363
4170.043608, 63.241, -8.0977
4170.409819, 63.933, -6.7129
4170.776029, 64.604, -7.3096
4171.142240, 65.170, -9.4629
4171.508451, 65.584, -12.7012
4171.874662, 65.831, -16.5723
4172.240873, 65.921, -20.6973
4172.607084, 65.879, -24.8213
4172.973295, 65.730, -28.8174
4173.339506, 65.492, -32.6426
4173.705717, 65.174, -36.2900
4174.071928, 64.782, -39.7783
4174.438138, 64.316, -43.1758
4174.804349, 63.759, -46.6143
4175.170560, 63.062, -50.2051
4175.536771, 62.132, -53.8223
4175.902982, 60.847, -56.7949
4176.269193, 59.100, -57.4531
4176.635404, 56.973, -52.4756
4177.001615, 55.279, -38.1377
4177.367826, 55.443, -19.9375
4177.734037, 56.917, -9.8643
4178.100248, 58.266, -7.9570
4178.466458, 59.029, -9.6777
4178.832669, 59.238, -11.7725
4179.198880, 59.102, -12.2041
4179.565091, 58.948, -10.1758
4179.931302, 59.094, -6.6816
4180.297513, 59.604, -3.9258
4180.663724, 60.269, -3.3018
4181.029935, 60.855, -4.6621
4181.396146, 61.246, -7.1387
4181.762357, 61.429, -9.8555
4182.128568, 61.451, -12.1748
4182.494778, 61.395, -13.7568
4182.860989, 61.356, -14.5947
4183.227200, 61.414, -15.0498
4183.593411, 61.602, -15.7646
4183.959622, 61.883, -17.3926
4184.325833, 62.163, -20.2822
4184.692044, 62.343, -24.3662
4185.058255, 62.347, -29.2617
4185.424466, 62.148, -34.4443
4185.790677, 61.761, -39.4307
4186.156888, 61.242, -43.9502
4186.523098, 60.653, -48.0967
4186.889309, 60.023, -52.3320
4187.255520, 59.305, -57.2393
4187.621731, 58.379, -63.1846
4187.987942, 57.080, -70.1543
4188.354153, 55.202, -77.8086
4188.720364, 52.446, -85.5801
4189.086575, 48.173, -92.6191
4189.452786, 39.953, -96.3037
4189.818997, 32.908, 59.9082
4190.185208, 44.512, 64.9590
4190.551418, 48.948, 63.4736
4190.917629, 51.802, 61.9922
4191.283840, 54.049, 60.1104
4191.650051, 55.963, 57.1982
4192.016262, 57.604, 52.9844
4192.382473, 58.968, 47.5498
4192.748684, 60.046, 41.1543
4193.114895, 60.839, 34.1250
4193.481106, 61.356, 26.7920
4193.847317, 61.616, 19.4775
4194.213528, 61.645, 12.4707
4194.579738, 61.473, 6.0020
4194.945949, 61.129, 0.2217
4195.312160, 60.631, -4.7900
4195.678371, 59.985, -8.9521
4196.044582, 59.186, -12.0850
4196.410793, 58.244, -13.8271
4196.777004, 57.218, -13.7236
4197.143215, 56.236, -11.5547
4197.509426, 55.446, -7.7988
4197.875637, 54.895, -3.5420
4198.241847, 54.478, 0.5098
4198.608058, 54.072, 4.7812
4198.974269, 53.706, 10.3926
4199.340480, 53.607, 17.8252
4199.706691, 54.009, 25.6846
4200.072902, 54.850, 31.6699
4200.439113, 55.839, 34.8506
4200.805324, 56.751, 35.7998
4201.171535, 57.511, 35.4453
4201.537746, 58.133, 34.4062
4201.903957, 58.649, 32.9404
4202.270167, 59.073, 31.1426
4202.636378, 59.405, 29.1475
4203.002589, 59.656, 27.1748
4203.368800, 59.859, 25.3994
4203.735011, 60.057, 23.7891
4204.101222, 60.274, 22.0781
4204.467433, 60.489, 19.9697
4204.833644, 60.655, 17.3789
4205.199855, 60.734, 14.4961
4205.566066, 60.731, 11.6172
4205.932277, 60.692, 8.8682
4206.298487, 60.664, 6.0127
4206.664698, 60.644, 2.5322
4207.030909, 60.558, -2.0088
4207.397120, 60.285, -7.6582
4207.763331, 59.703, -14.0322
4208.129542, 58.713, -20.4170
4208.495753, 57.241, -25.8359
4208.861964, 55.235, -29.0078
4209.228175, 52.663, -28.0811
4209.594386, 49.557, -19.6631
4209.960597, 46.570, 3.3867
4210.326807, 46.666, 40.1113
4210.693018, 50.002, 62.5723
4211.059229, 53.351, 68.4766
4211.425440, 55.929, 66.2988
4211.791651, 57.755, 60.2344
4212.157862, 58.913, 52.3828
4212.524073, 59.473, 44.0820
4212.890284, 59.499, 36.4336
4213.256495, 59.072, 30.5107
4213.622706, 58.340, 27.3799
4213.988917, 57.562, 27.6650
4214.355127, 57.056, 30.6348
4214.721338, 56.956, 34.0469
4215.087549, 57.074, 36.0078
4215.453760, 57.119, 36.4365
4215.819971, 56.916, 36.5713
4216.186182, 56.465, 38.1104
4216.552393, 55.963, 42.5928
4216.918604, 55.802, 50.2627
4217.284815, 56.319, 58.8193
4217.651026, 57.414, 65.0010
4218.017237, 58.703, 67.5801
4218.383447, 59.895, 67.2275
4218.749658, 60.867, 65.0576
4219.115869, 61.602, 62.0059
4219.482080, 62.127, 58.7393
4219.848291, 62.496, 55.6865
4220.214502, 62.772, 53.0576
4220.580713, 63.018, 50.8291
4220.946924, 63.279, 48.7930
4221.313135, 63.568, 46.6455
4221.679346, 63.868, 44.1201
4222.045556, 64.141, 41.0801
4222.411767, 64.339, 37.5469
4222.777978, 64.424, 33.6836
4223.144189, 64.364, 29.7549
4223.510400, 64.147, 26.0947
4223.876611, 63.779, 23.0693
4224.242822, 63.289, 21.0430
4224.609033, 62.728, 20.3301
4224.975244, 62.175, 21.1367
4225.341455, 61.731, 23.4580
4225.707666, 61.508, 26.9326
4226.073876, 61.585, 30.7275
4226.440087, 61.945, 33.7646
4226.806298, 62.473, 35.2812
4227.172509, 63.017, 35.1875
4227.538720, 63.466, 33.9824
4227.904931, 63.788, 32.4053
4228.271142, 64.036, 31.0830
4228.637353, 64.316, 30.1709
4229.003564, 64.722, 29.1621
4229.369775, 65.256, 27.1582
4229.735986, 65.817, 23.4980
4230.102196, 66.264, 18.0986
4230.468407, 66.486, 11.3408
4230.834618, 66.411, 3.8203
4231.200829, 66.004, -3.8154
4231.567040, 65.257, -10.8936
4231.933251, 64.186, -16.6982
4232.299462, 62.846, -20.4453
4232.665673, 61.350, -21.3691
4233.031884, 59.899, -19.0674
4233.398095, 58.723, -14.0957
4233.764306, 57.928, -7.9805
4234.130516, 57.409, -1.9814
4234.496727, 57.007, 3.9404
4234.862938, 56.710, 10.6094
4235.229149, 56.676, 18.2900
4235.595360, 57.053, 25.7969
4235.961571, 57.757, 31.4473
4236.327782, 58.552, 34.7109
4236.693993, 59.265, 36.2578
4237.060204, 59.868, 37.0283
4237.426415, 60.429, 37.5352
4237.792626, 61.021, 37.6426
4238.158836, 61.648, 36.8467
4238.525047, 62.235, 34.7998
4238.891258, 62.679, 31.6113
4239.257469, 62.902, 27.7598
4239.623680, 62.873, 23.9072
4239.989891, 62.601, 20.7559
4240.356102, 62.143, 18.9902
4240.722313, 61.608, 19.1816
4241.088524, 61.164, 21.5752
4241.454735, 61.016, 25.6670
4241.820946, 61.289, 29.9990
4242.187156, 61.922, 32.8643
4242.553367, 62.710, 33.3652
4242.919578, 63.450, 31.6182
4243.285789, 64.014, 28.2656
4243.652000, 64.349, 24.0547
4244.018211, 64.455, 19.6426
4244.384422, 64.363, 15.5244
4244.750633, 64.121, 12.0186
4245.116844, 63.777, 9.2930
4245.483055, 63.375, 7.4336
4245.849265, 62.955, 6.5059
4246.215476, 62.571, 6.5166
4246.581687, 62.286, 7.2305
4246.947898, 62.132, 8.0713
4247.314109, 62.059, 8.3691
4247.680320, 61.948, 7.8594
4248.046531, 61.671, 6.9678
4248.412742, 61.177, 6.7480
4248.778953, 60.558, 8.5059
4249.145164, 60.100, 12.8672
4249.511375, 60.127, 18.4082
4249.877585, 60.634, 22.2285
4250.243796, 61.267, 22.8340
4250.610007, 61.685, 20.9053
4250.976218, 61.722, 18.0566
4251.342429, 61.367, 16.0596
4251.708640, 60.751, 16.5771
4252.074851, 60.180, 20.6045
4252.441062, 60.047, 27.2480
4252.807273, 60.496, 33.7236
4253.173484, 61.300, 37.9199
4253.539695, 62.177, 39.7139
4253.905905, 62.994, 39.8486
4254.272116, 63.728, 38.9365
4254.638327, 64.384, 37.2627
4255.004538, 64.959, 34.9551
4255.370749, 65.436, 32.1543
4255.736960, 65.803, 29.0713
4256.103171, 66.061, 25.9395
4256.469382, 66.226, 22.9619
4256.835593, 66.321, 20.2607
4257.201804, 66.372, 17.8877
4257.568015, 66.402, 15.8447
4257.934225, 66.435, 14.0898
4258.300436, 66.488, 12.5342
4258.666647, 66.573, 11.0488
4259.032858, 66.687, 9.5059
4259.399069, 66.821, 7.8379
4259.765280, 66.969, 6.0488
4260.131491, 67.138, 4.1357
4260.497702, 67.342, 1.9912
4260.863913, 67.582, -0.6357
4261.230124, 67.828, -4.0459
4261.596335, 68.020, -8.4189
4261.962545, 68.082, -13.6914
4262.328756, 67.947, -19.5430
4262.694967, 67.569, -25.4502
4263.061178, 66.940, -30.7236
4263.427389, 66.103, -34.6006
4263.793600, 65.172, -36.4375
4264.159811, 64.325, -36.1348
4264.526022, 63.721, -34.5117
4264.892233, 63.372, -32.9023
4265.258444, 63.143, -32.0703
4265.624655, 62.899, -31.7617
4265.990865, 62.623, -31.2334
4266.357076, 62.415, -30.0986
4266.723287, 62.396, -28.9023
4267.089498, 62.560, -28.7988
4267.455709, 62.748, -30.5186
4267.821920, 62.774, -33.8174
4268.188131, 62.521, -37.7744
4268.554342, 61.975, -41.2314
4268.920553, 61.232, -43.1943
4269.286764, 60.472, -43.3457
4269.652974, 59.849, -42.4365
4270.019185, 59.339, -41.7188
4270.385396, 58.744, -41.5527
4270.751607, 57.885, -40.7080
4271.117818, 56.818, -36.6895
4271.484029, 56.073, -27.5674
4271.850240, 56.401, -16.4434
4272.216451, 57.641, -9.9521
4272.582662, 58.972, -9.7305
4272.948873, 59.924, -13.6465
4273.315084, 60.380, -19.5146
4273.681294, 60.351, -25.7832
4274.047505, 59.895, -31.2666
4274.413716, 59.113, -34.9316
4274.779927, 58.179, -35.9570
4275.146138, 57.352, -34.2471
4275.512349, 56.854, -31.0674
4275.878560, 56.670, -28.4238
4276.244771, 56.549, -27.2588
4276.610982, 56.242, -26.7510
4276.977193, 55.694, -24.9043
4277.343404, 55.174, -19.6377
4277.709614, 55.279, -11.3594
4278.075825, 56.301, -4.7207
4278.442036, 57.762, -3.5596
4278.808247, 59.090, -7.6084
4279.174458, 60.024, -15.1426
4279.540669, 60.495, -24.7363
4279.906880, 60.494, -35.4473
4280.273091, 60.026, -46.6650
4280.639302, 59.084, -57.9580
4281.005513, 57.639, -68.9893
4281.371724, 55.629, -79.4658
4281.737934, 52.923, -89.1709
4282.104145, 49.215, -98.1641
4282.470356, 43.565, -107.9424
4282.836567, 30.591, -143.6641
4283.202778, 39.014, 86.3594
4283.568989, 45.935, 74.9326
4283.935200, 49.829, 67.8359
4284.301411, 52.527, 60.5068
4284.667622, 54.487, 52.3535
4285.033833, 55.879, 43.4854
4285.400044, 56.790, 34.1855
4285.766254, 57.271, 24.7607
4286.132465, 57.350, 15.5117
4286.498676, 57.032, 6.7920
4286.864887, 56.303, -0.8848
4287.231098, 55.145, -6.6289
4287.597309, 53.594, -8.8682
4287.963520, 51.919, -5.3027
4288.329731, 50.892, 4.6943
4288.695942, 51.189, 15.2139
4289.062153, 52.234, 19.4883
4289.428364, 53.139, 17.4961
4289.794574, 53.510, 11.7363
4290.160785, 53.221, 4.2139
4290.526996, 52.189, -3.6387
4290.893207, 50.270, -10.4863
4291.259418, 47.131, -14.2109
4291.625629, 41.914, -7.9404
4291.991840, 35.815, 48.6895
4292.358051, 42.166, 101.8770
4292.724262, 47.312, 110.4248
4293.090473, 50.820, 110.6104
4293.456683, 53.512, 107.4824
4293.822894, 55.650, 102.1855
4294.189105, 57.314, 95.4131
4294.555316, 58.539, 87.8389
4294.921527, 59.352, 80.1289
4295.287738, 59.797, 72.9326
4295.653949, 59.933, 66.8691
4296.020160, 59.858, 62.4854
4296.386371, 59.711, 60.0830
4296.752582, 59.662, 59.4385
4297.118793, 59.843, 59.6104
4297.485003, 60.262, 59.2949
4297.851214, 60.799, 57.5439
4298.217425, 61.291, 54.1553
4298.583636, 61.607, 49.5098
4298.949847, 61.660, 44.3076
4299.316058, 61.420, 39.4180
4299.682269, 60.913, 35.8154
4300.048480, 60.255, 34.4199
4300.414691, 59.661, 35.6182
4300.780902, 59.367, 38.6035
4301.147113, 59.443, 41.5947
4301.513323, 59.743, 43.2861
4301.879534, 60.085, 43.6152
4302.245745, 60.395, 43.1318
4302.611956, 60.688, 42.1943
4302.978167, 60.987, 40.6846
4303.344378, 61.256, 38.2793
4303.710589, 61.396, 34.9199
4304.076800, 61.298, 31.0664
4304.443011, 60.900, 27.6846
4304.809222, 60.235, 26.1055
4305.175433, 59.505, 27.6104
4305.541643, 59.096, 32.2021
4305.907854, 59.304, 37.4150
4306.274065, 59.978, 40.1680
4306.640276, 60.725, 39.6279
4307.006487, 61.281, 36.7686
4307.372698, 61.565, 32.8945
4307.738909, 61.606, 29.0000
4308.105120, 61.489, 25.6035
4308.471331, 61.304, 22.7119
4308.837542, 61.098, 19.9424
4309.203753, 60.847, 16.8369
4309.569963, 60.474, 13.2119
4309.936174, 59.880, 9.3047
4310.302385, 58.980, 5.7529
4310.668596, 57.719, 3.6025
