* Measurement data measured by REW V5.20.9
* Source: Analog (1+2) (RME Fireface UFX), LINE_IN (G?o?no?? g?), L, volume: 1,000
* Format: 256k Log Swept Sine, 4 sweeps at -18,0 dBFS with no timing reference
* Dated: 11-Oct-2023 12:30:24
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: RIGHT_GR1
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
4744.994733, 54.968, 10.9570
4745.360944, 53.421, 21.8887
4745.727154, 53.071, 39.7676
4746.093365, 54.473, 55.3066
4746.459576, 56.579, 62.2285
4746.825787, 58.509, 62.4785
4747.191998, 60.024, 59.0098
4747.558209, 61.122, 53.6914
4747.924420, 61.858, 47.6211
4748.290631, 62.297, 41.4414
4748.656842, 62.497, 35.5059
4749.023053, 62.505, 30.0000
4749.389264, 62.350, 25.0508
4749.755474, 62.054, 20.7949
4750.121685, 61.644, 17.4355
4750.487896, 61.164, 15.1797
4750.854107, 60.677, 14.0879
4751.220318, 60.242, 14.0059
4751.586529, 59.888, 14.6719
4751.952740, 59.624, 15.9336
4752.318951, 59.480, 17.7461
4752.685162, 59.525, 19.8398
4753.051373, 59.801, 21.4004
4753.417584, 60.241, 21.4180
4753.783794, 60.676, 19.4277
4754.150005, 60.934, 15.7734
4754.516216, 60.900, 11.3438
4754.882427, 60.538, 7.3105
4755.248638, 59.899, 4.9453
4755.614849, 59.159, 5.3477
4755.981060, 58.614, 8.7129
4756.347271, 58.541, 13.5703
4756.713482, 58.953, 17.5117
4757.079693, 59.629, 19.1055
4757.445904, 60.343, 18.2793
4757.812114, 60.964, 15.5000
4758.178325, 61.415, 11.2695
4758.544536, 61.642, 6.1074
4758.910747, 61.606, 0.6094
4759.276958, 61.295, -4.4824
4759.643169, 60.753, -8.3359
4760.009380, 60.108, -10.2617
4760.375591, 59.566, -10.2422
4760.741802, 59.298, -9.3770
4761.108013, 59.287, -9.2559
4761.474224, 59.346, -10.6445
4761.840434, 59.295, -13.0898
4762.206645, 59.072, -15.4785
4762.572856, 58.758, -16.7734
4762.939067, 58.540, -16.7188
4763.305278, 58.583, -16.3164
4763.671489, 58.862, -17.2129
4764.037700, 59.183, -20.3535
4764.403911, 59.346, -25.5781
4764.770122, 59.236, -32.1289
4765.136333, 58.827, -39.1328
4765.502544, 58.159, -45.8516
4765.868754, 57.307, -51.8730
4766.234965, 56.351, -57.2676
4766.601176, 55.303, -62.5762
4766.967387, 54.058, -68.4746
4767.333598, 52.380, -75.2754
4767.699809, 49.877, -82.5840
4768.066020, 45.762, -88.4844
4768.432231, 37.453, -79.9199
4768.798442, 37.034, 24.6562
4769.164653, 44.880, 33.0664
4769.530863, 48.506, 25.7617
4769.897074, 50.513, 15.9727
4770.263285, 51.627, 5.4102
4770.629496, 52.121, -5.5742
4770.995707, 52.085, -16.9414
4771.361918, 51.505, -28.6914
4771.728129, 50.281, -40.6973
4772.094340, 48.203, -52.5234
4772.460551, 44.825, -62.8828
4772.826762, 38.954, -66.2637
4773.192973, 30.184, -9.8730
4773.559183, 37.751, 40.0781
4773.925394, 41.764, 36.8203
4774.291605, 43.274, 28.0801
4774.657816, 43.322, 19.3379
4775.024027, 42.218, 12.8301
4775.390238, 40.048, 11.3574
4775.756449, 37.058, 20.7539
4776.122660, 35.110, 47.7168
4776.488871, 36.508, 74.8320
4776.855082, 38.785, 87.6484
4777.221293, 40.525, 93.9727
4777.587503, 41.900, 99.2832
4777.953714, 43.343, 104.6738
4778.319925, 45.064, 108.4414
4778.686136, 46.883, 108.8418
4779.052347, 48.489, 105.9102
4779.418558, 49.674, 100.8496
4779.784769, 50.357, 95.1699
4780.150980, 50.553, 90.4297
4780.517191, 50.393, 88.1934
4780.883402, 50.184, 89.5527
4781.249613, 50.362, 93.7480
4781.615823, 51.130, 97.6934
4781.982034, 52.239, 98.7578
4782.348245, 53.331, 96.7402
4782.714456, 54.219, 92.6758
4783.080667, 54.853, 87.6191
4783.446878, 55.245, 82.3086
4783.813089, 55.422, 77.2422
4784.179300, 55.411, 72.8086
4784.545511, 55.254, 69.3711
4784.911722, 55.031, 67.1992
4785.277933, 54.862, 66.1758
4785.644143, 54.850, 65.5625
4786.010354, 54.992, 64.2480
4786.376565, 55.166, 61.4863
4786.742776, 55.213, 57.3203
4787.108987, 55.015, 52.4219
4787.475198, 54.528, 47.7539
4787.841409, 53.779, 44.2676
4788.207620, 52.869, 42.6367
4788.573831, 51.927, 42.9141
4788.940042, 51.027, 44.5449
4789.306253, 50.130, 47.0527
4789.672463, 49.169, 50.8633
4790.038674, 48.238, 57.1230
4790.404885, 47.681, 66.0020
4790.771096, 47.765, 74.9570
4791.137307, 48.235, 81.0703
4791.503518, 48.614, 84.4473
4791.869729, 48.650, 87.4941
4792.235940, 48.451, 93.1621
4792.602151, 48.536, 103.0098
4792.968362, 49.495, 114.1875
4793.334572, 51.186, 121.5820
4793.700783, 52.997, 123.8027
4794.066994, 54.562, 122.3223
4794.433205, 55.789, 118.7734
4794.799416, 56.697, 114.2676
4795.165627, 57.336, 109.5215
4795.531838, 57.759, 104.9844
4795.898049, 58.022, 100.9473
4796.264260, 58.174, 97.5312
4796.630471, 58.254, 94.6992
4796.996682, 58.279, 92.3398
4797.362892, 58.244, 90.4082
4797.729103, 58.142, 89.0703
4798.095314, 58.005, 88.7051
4798.461525, 57.935, 89.6152
4798.827736, 58.089, 91.4590
4799.193947, 58.555, 93.0098
4799.560158, 59.244, 92.8789
4799.926369, 59.946, 90.4941
4800.292580, 60.465, 86.2266
4800.658791, 60.684, 80.9473
4801.025002, 60.560, 75.6484
4801.391212, 60.117, 71.3438
4801.757423, 59.454, 68.9492
4802.123634, 58.745, 68.9707
4802.489845, 58.187, 71.1094
4802.856056, 57.883, 74.3281
4803.222267, 57.789, 77.7422
4803.588478, 57.830, 81.2988
4803.954689, 58.033, 85.3047
4804.320900, 58.506, 89.4316
4804.687111, 59.281, 92.4941
4805.053322, 60.228, 93.4238
4805.419532, 61.154, 92.0625
4805.785743, 61.921, 89.0020
4806.151954, 62.479, 85.0117
4806.518165, 62.840, 80.7559
4806.884376, 63.045, 76.6367
4807.250587, 63.135, 72.8086
4807.616798, 63.133, 69.2969
4807.983009, 63.039, 66.1348
4808.349220, 62.851, 63.5312
4808.715431, 62.597, 61.8203
4809.081642, 62.358, 61.2500
4809.447852, 62.251, 61.6250
4809.814063, 62.353, 62.1602
4810.180274, 62.629, 61.8984
4810.546485, 62.954, 60.3750
4810.912696, 63.204, 57.8027
4811.278907, 63.311, 54.7734
4811.645118, 63.274, 51.9238
4812.011329, 63.145, 49.6719
4812.377540, 62.992, 48.1094
4812.743751, 62.869, 47.0273
4813.109962, 62.794, 46.1113
4813.476172, 62.761, 45.1348
4813.842383, 62.762, 43.9707
4814.208594, 62.791, 42.4941
4814.574805, 62.827, 40.5527
4814.941016, 62.823, 38.0996
4815.307227, 62.721, 35.3516
4815.673438, 62.489, 32.8203
4816.039649, 62.163, 31.1387
4816.405860, 61.856, 30.6484
4816.772071, 61.710, 30.9023
4817.138281, 61.771, 30.6973
4817.504492, 61.919, 28.9492
4817.870703, 61.953, 25.5098
4818.236914, 61.712, 21.1191
4818.603125, 61.127, 17.0371
4818.969336, 60.246, 14.7949
4819.335547, 59.290, 15.7227
4819.701758, 58.648, 19.7656
4820.067969, 58.598, 24.4297
4820.434180, 58.975, 26.7734
4820.800391, 59.401, 26.0625
4821.166601, 59.626, 23.2266
4821.532812, 59.571, 19.4434
4821.899023, 59.249, 15.5820
4822.265234, 58.698, 12.1582
4822.631445, 57.941, 9.4668
4822.997656, 56.975, 7.8184
4823.363867, 55.777, 7.8594
4823.730078, 54.374, 10.8730
4824.096289, 52.999, 18.6602
4824.462500, 52.262, 31.6055
4824.828711, 52.718, 45.2637
4825.194921, 54.013, 53.9922
4825.561132, 55.436, 57.0156
4825.927343, 56.619, 56.1777
4826.293554, 57.466, 53.2168
4826.659765, 57.985, 49.3379
4827.025976, 58.221, 45.3516
4827.392187, 58.239, 41.7402
4827.758398, 58.103, 38.6582
4828.124609, 57.849, 36.0098
4828.490820, 57.457, 33.6777
4828.857031, 56.867, 31.9043
4829.223241, 56.030, 31.6348
4829.589452, 55.041, 34.5781
4829.955663, 54.320, 42.0566
4830.321874, 54.478, 51.8164
4830.688085, 55.490, 58.3887
4831.054296, 56.687, 59.5781
4831.420507, 57.585, 56.9434
4831.786718, 58.028, 52.6836
4832.152929, 58.044, 48.5840
4832.519140, 57.765, 45.9102
4832.885351, 57.397, 45.1621
4833.251561, 57.127, 45.7656
4833.617772, 56.982, 46.5156
4833.983983, 56.818, 46.8594
4834.350194, 56.486, 47.5918
4834.716405, 56.027, 50.4258
4835.082616, 55.794, 56.5137
4835.448827, 56.255, 63.9805
4835.815038, 57.389, 68.6250
4836.181249, 58.690, 68.5684
4836.547460, 59.753, 64.7891
4836.913671, 60.417, 58.9238
4837.279881, 60.654, 52.3457
4837.646092, 60.492, 46.1406
4838.012303, 59.999, 41.2051
4838.378514, 59.288, 38.2715
4838.744725, 58.520, 37.7148
4839.110936, 57.874, 39.2461
4839.477147, 57.452, 41.9180
4839.843358, 57.227, 44.8164
4840.209569, 57.113, 47.7227
4840.575780, 57.089, 50.9805
4840.941990, 57.237, 54.7324
4841.308201, 57.650, 58.2891
4841.674412, 58.295, 60.4531
4842.040623, 59.005, 60.5273
4842.406834, 59.598, 58.7129
4842.773045, 59.961, 55.7930
4843.139256, 60.066, 52.7285
4843.505467, 59.965, 50.4004
4843.871678, 59.778, 49.3965
4844.237889, 59.666, 49.6992
4844.604100, 59.753, 50.5410
4844.970310, 60.040, 50.7754
4845.336521, 60.413, 49.6387
4845.702732, 60.722, 47.0625
4846.068943, 60.852, 43.4824
4846.435154, 60.740, 39.5918
4846.801365, 60.370, 36.2227
4847.167576, 59.792, 34.2676
4847.533787, 59.144, 34.4570
4847.899998, 58.649, 36.7988
4848.266209, 58.488, 40.0430
4848.632420, 58.624, 42.3730
4848.998630, 58.833, 42.9492
4849.364841, 58.899, 42.2910
4849.731052, 58.738, 41.6719
4850.097263, 58.428, 42.4199
4850.463474, 58.195, 45.1758
4850.829685, 58.297, 49.0371
4851.195896, 58.779, 51.9414
4851.562107, 59.422, 52.4902
4851.928318, 59.971, 50.7969
4852.294529, 60.280, 47.7988
4852.660740, 60.312, 44.5391
4853.026950, 60.103, 41.8750
4853.393161, 59.733, 40.3672
4853.759372, 59.292, 40.2656
4854.125583, 58.863, 41.5977
4854.491794, 58.517, 44.3613
4854.858005, 58.358, 48.5371
4855.224216, 58.531, 53.6172
4855.590427, 59.124, 58.2051
4855.956638, 60.035, 60.6875
4856.322849, 61.026, 60.4043
4856.689060, 61.880, 57.7832
4857.055270, 62.479, 53.7715
4857.421481, 62.799, 49.3848
4857.787692, 62.885, 45.4922
4858.153903, 62.846, 42.6602
4858.520114, 62.819, 40.8926
4858.886325, 62.906, 39.5801
4859.252536, 63.107, 37.8613
4859.618747, 63.332, 35.2266
4859.984958, 63.479, 31.7617
4860.351169, 63.490, 27.9199
4860.717380, 63.372, 24.2188
4861.083590, 63.175, 20.9316
4861.449801, 62.958, 17.9922
4861.816012, 62.744, 15.0430
4862.182223, 62.497, 11.7363
4862.548434, 62.141, 8.0117
4862.914645, 61.604, 4.1973
4863.280856, 60.840, 0.9102
4863.647067, 59.858, -1.0430
4864.013278, 58.732, -0.8301
4864.379489, 57.626, 2.1387
4864.745699, 56.767, 7.7031
4865.111910, 56.337, 14.6230
4865.478121, 56.343, 21.1758
4865.844332, 56.632, 26.2910
4866.210543, 57.044, 29.8730
4866.576754, 57.489, 32.3535
4866.942965, 57.961, 34.1367
4867.309176, 58.492, 35.2734
4867.675387, 59.092, 35.4395
4868.041598, 59.709, 34.2129
4868.407809, 60.244, 31.4473
4868.774019, 60.593, 27.4277
4869.140230, 60.684, 22.7676
4869.506441, 60.496, 18.2988
4869.872652, 60.075, 14.9258
4870.238863, 59.550, 13.3594
4870.605074, 59.119, 13.6387
4870.971285, 58.944, 14.7227
4871.337496, 59.012, 15.0234
4871.703707, 59.141, 13.5879
4872.069918, 59.131, 10.5488
4872.436129, 58.852, 6.6836
4872.802339, 58.257, 2.9922
4873.168550, 57.365, 0.5684
4873.534761, 56.271, 0.4902
4873.900972, 55.173, 3.5742
4874.267183, 54.356, 9.7148
4874.633394, 54.044, 17.3262
4874.999605, 54.214, 24.2344
4875.365816, 54.655, 29.2461
4875.732027, 55.167, 32.3516
4876.098238, 55.642, 34.0117
4876.464449, 56.041, 34.6934
4876.830659, 56.361, 34.7773
4877.196870, 56.615, 34.5430
4877.563081, 56.828, 34.1934
4877.929292, 57.028, 33.8105
4878.295503, 57.233, 33.3574
4878.661714, 57.446, 32.7305
4879.027925, 57.654, 31.8516
4879.394136, 57.841, 30.7090
4879.760347, 58.005, 29.3184
4880.126558, 58.152, 27.6230
4880.492769, 58.281, 25.4297
4880.858979, 58.364, 22.5059
4881.225190, 58.336, 18.7500
4881.591401, 58.116, 14.3457
4881.957612, 57.630, 9.8047
4882.323823, 56.840, 5.9551
4882.690034, 55.777, 3.8398
4883.056245, 54.583, 4.3906
4883.422456, 53.503, 7.6777
4883.788667, 52.708, 12.3301
4884.154878, 52.087, 16.7734
4884.521089, 51.369, 21.3320
4884.887299, 50.499, 28.5254
4885.253510, 49.997, 40.7012
4885.619721, 50.667, 54.4688
4885.985932, 52.250, 62.7012
4886.352143, 53.820, 64.3477
4886.718354, 54.920, 62.2637
4887.084565, 55.483, 59.1855
4887.450776, 55.628, 57.1426
4887.816987, 55.605, 57.3711
4888.183198, 55.750, 59.6758
4888.549408, 56.258, 62.1270
4888.915619, 57.006, 62.6660
4889.281830, 57.718, 60.8164
4889.648041, 58.196, 57.3906
4890.014252, 58.380, 53.5664
4890.380463, 58.313, 50.3984
4890.746674, 58.115, 48.5449
4891.112885, 57.933, 47.9980
4891.479096, 57.864, 48.0723
4891.845307, 57.886, 47.8867
4892.211518, 57.883, 47.0723
4892.577728, 57.737, 45.9844
4892.943939, 57.400, 45.5117
4893.310150, 56.931, 46.7344
4893.676361, 56.526, 50.3867
4894.042572, 56.465, 56.0039
4894.408783, 56.894, 61.5840
4894.774994, 57.668, 65.1348
4895.141205, 58.505, 66.1816
4895.507416, 59.209, 65.4590
4895.873627, 59.722, 64.0488
4896.239838, 60.090, 62.8535
4896.606048, 60.434, 62.2754
4896.972259, 60.877, 62.0195
4897.338470, 61.466, 61.2500
4897.704681, 62.129, 59.2188
4898.070892, 62.741, 55.7402
4898.437103, 63.194, 51.1680
4898.803314, 63.436, 46.0996
4899.169525, 63.462, 41.1270
4899.535736, 63.310, 36.6992
4899.901947, 63.035, 33.0547
4900.268158, 62.688, 30.2266
4900.634368, 62.305, 28.1797
4901.000579, 61.910, 26.9531
4901.366790, 61.544, 26.6914
4901.733001, 61.287, 27.4121
4902.099212, 61.226, 28.6738
4902.465423, 61.382, 29.5820
4902.831634, 61.664, 29.3398
4903.197845, 61.932, 27.7617
4903.564056, 62.074, 25.2617
4903.930267, 62.054, 22.5234
4904.296478, 61.907, 20.1758
4904.662688, 61.723, 18.5215
4905.028899, 61.599, 17.3711
4905.395110, 61.574, 16.1230
4905.761321, 61.601, 14.1914
4906.127532, 61.579, 11.3867
4906.493743, 61.409, 7.9980
4906.859954, 61.036, 4.6270
4907.226165, 60.460, 2.0391
4907.592376, 59.758, 0.9688
4907.958587, 59.084, 1.8105
4908.324798, 58.629, 4.1484
4908.691008, 58.495, 6.6836
4909.057219, 58.611, 8.0371
4909.423430, 58.797, 7.6133
4909.789641, 58.884, 5.6133
4910.155852, 58.762, 2.6387
4910.522063, 58.366, -0.5664
4910.888274, 57.673, -3.1074
4911.254485, 56.719, -3.8281
4911.620696, 55.678, -1.4512
4911.986907, 54.931, 4.3340
4912.353117, 54.838, 11.1914
4912.719328, 55.272, 15.5391
4913.085539, 55.750, 16.2871
4913.451750, 55.911, 14.9004
4913.817961, 55.654, 13.7070
4914.184172, 55.138, 14.9922
4914.550383, 54.815, 19.6562
4914.916594, 55.132, 25.1953
4915.282805, 55.953, 27.5176
4915.649016, 56.750, 25.4648
4916.015227, 57.152, 20.4531
4916.381437, 57.021, 14.4355
4916.747648, 56.348, 9.2734
4917.113859, 55.231, 6.8203
4917.480070, 53.923, 8.7715
4917.846281, 52.891, 15.5996
4918.212492, 52.580, 25.0859
4918.578703, 53.023, 33.6094
4918.944914, 53.931, 39.0391
4919.311125, 55.013, 40.7949
4919.677336, 56.025, 38.9395
4920.043547, 56.758, 34.0020
4920.409757, 57.045, 26.8438
4920.775968, 56.750, 18.5430
4921.142179, 55.739, 10.4160
4921.508390, 53.843, 4.5371
4921.874601, 50.893, 5.4961
4922.240812, 47.628, 24.1582
4922.607023, 48.021, 57.0039
4922.973234, 50.988, 71.3926
4923.339445, 53.282, 72.9453
4923.705656, 54.701, 70.7676
4924.071867, 55.532, 68.3379
4924.438077, 56.050, 66.9082
4924.804288, 56.479, 66.5762
4925.170499, 56.950, 66.7344
4925.536710, 57.481, 66.6504
4925.902921, 58.025, 65.9688
4926.269132, 58.537, 64.7559
4926.635343, 59.014, 63.2402
4927.001554, 59.483, 61.5332
4927.367765, 59.969, 59.5195
4927.733976, 60.466, 56.9434
4928.100187, 60.928, 53.6074
4928.466397, 61.287, 49.5195
4928.832608, 61.481, 44.9316
4929.198819, 61.472, 40.2617
4929.565030, 61.252, 36.0293
4929.931241, 60.856, 32.7930
4930.297452, 60.372, 30.9961
4930.663663, 59.930, 30.7246
4931.029874, 59.658, 31.4609
4931.396085, 59.598, 32.1953
4931.762296, 59.675, 32.0254
4932.128507, 59.747, 30.6758
4932.494717, 59.691, 28.4805
4932.860928, 59.441, 26.1289
4933.227139, 58.995, 24.4043
4933.593350, 58.418, 24.0156
4933.959561, 57.832, 25.3535
4934.325772, 57.385, 28.2441
4934.691983, 57.173, 31.9297
4935.058194, 57.196, 35.5117
4935.424405, 57.383, 38.4180
4935.790616, 57.656, 40.4805
4936.156826, 57.954, 41.7129
4936.523037, 58.224, 42.2422
4936.889248, 58.426, 42.3340
4937.255459, 58.543, 42.3672
4937.621670, 58.597, 42.7539
4937.987881, 58.652, 43.7500
4938.354092, 58.779, 45.2734
4938.720303, 59.023, 46.9629
4939.086514, 59.383, 48.4258
4939.452725, 59.831, 49.4336
4939.818936, 60.348, 49.8574
4940.185146, 60.920, 49.5273
4940.551357, 61.514, 48.1914
4940.917568, 62.062, 45.7051
4941.283779, 62.483, 42.2051
4941.649990, 62.710, 38.1562
4942.016201, 62.722, 34.2480
4942.382412, 62.559, 31.2578
4942.748623, 62.343, 29.7383
4943.114834, 62.243, 29.5859
4943.481045, 62.382, 29.8145
4943.847256, 62.729, 29.1309
4944.213466, 63.132, 26.8730
4944.579677, 63.435, 23.2305
4944.945888, 63.555, 18.8691
4945.312099, 63.488, 14.5020
4945.678310, 63.284, 10.6328
4946.044521, 63.025, 7.3906
4946.410732, 62.772, 4.4922
4946.776943, 62.532, 1.4453
4947.143154, 62.251, -2.0957
4947.509365, 61.854, -6.1211
4947.875576, 61.279, -10.3008
4948.241786, 60.499, -14.1211
4948.607997, 59.518, -17.0762
4948.974208, 58.354, -18.7559
4949.340419, 57.008, -18.7656
4949.706630, 55.454, -16.3320
4950.072841, 53.737, -9.6738
4950.439052, 52.296, 3.7441
4950.805263, 52.155, 22.1270
4951.171474, 53.491, 36.2949
4951.537685, 55.200, 42.3828
4951.903896, 56.583, 43.1797
4952.270106, 57.512, 41.7617
4952.636317, 58.078, 40.1602
4953.002528, 58.464, 39.4746
4953.368739, 58.875, 39.8164
4953.734950, 59.446, 40.3477
4954.101161, 60.153, 39.9746
4954.467372, 60.866, 38.1660
4954.833583, 61.456, 35.1074
4955.199794, 61.855, 31.3594
4955.566005, 62.054, 27.5293
4955.932216, 62.089, 24.1074
4956.298426, 62.018, 21.4102
4956.664637, 61.912, 19.5508
4957.030848, 61.832, 18.4570
4957.397059, 61.830, 17.9121
4957.763270, 61.935, 17.5840
4958.129481, 62.153, 17.0684
4958.495692, 62.459, 15.9531
4958.861903, 62.798, 13.9570
4959.228114, 63.102, 11.0156
4959.594325, 63.307, 7.2969
4959.960535, 63.373, 3.1523
4960.326746, 63.285, -0.9844
4960.692957, 63.063, -4.6719
4961.059168, 62.754, -7.5723
4961.425379, 62.429, -9.5703
4961.791590, 62.159, -10.8340
4962.157801, 61.986, -11.7676
4962.524012, 61.914, -12.8438
4962.890223, 61.911, -14.4375
4963.256434, 61.931, -16.7598
4963.622645, 61.920, -19.8828
4963.988855, 61.825, -23.7578
4964.355066, 61.588, -28.1914
4964.721277, 61.161, -32.8340
4965.087488, 60.511, -37.1836
4965.453699, 59.641, -40.6055
4965.819910, 58.601, -42.4375
4966.186121, 57.499, -42.1836
4966.552332, 56.485, -39.7949
4966.918543, 55.687, -35.7754
4967.284754, 55.155, -30.8867
4967.650965, 54.885, -25.6797
4968.017175, 54.870, -20.5273
4968.383386, 55.099, -15.8633
4968.749597, 55.529, -12.1328
4969.115808, 56.099, -9.5547
4969.482019, 56.766, -8.1992
4969.848230, 57.513, -8.2285
4970.214441, 58.301, -9.9688
4970.580652, 59.055, -13.6895
4970.946863, 59.672, -19.3867
4971.313074, 60.059, -26.7324
4971.679285, 60.149, -35.1992
4972.045495, 59.901, -44.1816
4972.411706, 59.300, -53.0352
4972.777917, 58.358, -61.1270
4973.144128, 57.111, -67.8535
4973.510339, 55.624, -72.7324
4973.876550, 53.971, -75.4746
4974.242761, 52.200, -75.9023
4974.608972, 50.316, -73.3906
4974.975183, 48.431, -66.0957
4975.341394, 47.170, -52.2812
4975.707605, 47.449, -36.7461
4976.073815, 48.833, -28.2539
4976.440026, 50.197, -27.6777
4976.806237, 51.031, -31.8086
4977.172448, 51.243, -37.9375
4977.538659, 50.883, -44.1035
4977.904870, 50.103, -48.7480
4978.271081, 49.188, -50.9336
4978.637292, 48.490, -51.3789
4979.003503, 48.131, -52.6348
4979.369714, 47.828, -56.8027
4979.735925, 47.143, -63.8496
4980.102135, 45.684, -72.2031
4980.468346, 43.040, -78.8535
4980.834557, 38.729, -75.7695
4981.200768, 34.996, -40.6484
4981.566979, 38.115, -10.2695
4981.933190, 41.042, -10.3477
4982.299401, 42.246, -19.6191
4982.665612, 42.122, -31.4102
4983.031823, 40.881, -43.1348
4983.398034, 38.601, -52.5391
4983.764244, 35.445, -56.0020
4984.130455, 32.407, -49.2227
4984.496666, 31.385, -40.5723
4984.862877, 31.696, -48.2676
4985.229088, 32.290, -74.8613
4985.595299, 34.128, -111.8438
4985.961510, 37.115, -144.3496
4986.327721, 39.902, -168.1934
4986.693932, 41.911, 174.3281
4987.060143, 43.109, 162.0000
4987.426354, 43.684, 155.3418
4987.792564, 44.118, 155.4590
4988.158775, 45.201, 160.6953
4988.524986, 47.223, 164.8984
4988.891197, 49.592, 164.1270
4989.257408, 51.754, 159.1484
4989.623619, 53.522, 151.8477
4989.989830, 54.899, 143.5879
4990.356041, 55.943, 135.1465
4990.722252, 56.719, 126.9082
4991.088463, 57.284, 119.0195
4991.454674, 57.674, 111.5020
4991.820884, 57.910, 104.3594
4992.187095, 58.002, 97.6406
4992.553306, 57.959, 91.4199
4992.919517, 57.789, 85.7598
4993.285728, 57.495, 80.6953
4993.651939, 57.061, 76.2715
4994.018150, 56.445, 72.6914
4994.384361, 55.608, 70.5801
4994.750572, 54.568, 71.1992
4995.116783, 53.563, 76.2422
4995.482994, 53.174, 85.7871
4995.849204, 53.854, 95.4297
4996.215415, 55.205, 100.2832
4996.581626, 56.565, 100.0840
4996.947837, 57.608, 96.8477
4997.314048, 58.269, 92.5039
4997.680259, 58.607, 88.4551
4998.046470, 58.752, 85.6035
4998.412681, 58.877, 84.1797
4998.778892, 59.134, 83.6074
4999.145103, 59.565, 82.8281
4999.511314, 60.094, 81.0117
4999.877524, 60.604, 77.9648
5000.243735, 61.012, 73.9414
5000.609946, 61.281, 69.3203
5000.976157, 61.397, 64.4043
5001.342368, 61.352, 59.4453
5001.708579, 61.128, 54.7012
5002.074790, 60.706, 50.5742
5002.441001, 60.089, 47.7051
5002.807212, 59.341, 46.9258
5003.173423, 58.640, 48.9277
5003.539634, 58.268, 53.4277
5003.905844, 58.424, 58.5723
5004.272055, 59.023, 62.1211
5004.638266, 59.808, 63.1953
5005.004477, 60.578, 62.1895
5005.370688, 61.259, 59.8184
5005.736899, 61.846, 56.5957
5006.103110, 62.361, 52.7109
5006.469321, 62.805, 48.1406
5006.835532, 63.153, 42.8184
5007.201743, 63.360, 36.8086
5007.567953, 63.380, 30.3516
5007.934164, 63.182, 23.8848
5008.300375, 62.775, 17.9902
5008.666586, 62.222, 13.2441
5009.032797, 61.650, 9.9297
5009.399008, 61.214, 7.6348
5009.765219, 60.981, 5.2012
5010.131430, 60.863, 1.4512
5010.497641, 60.676, -4.0352
5010.863852, 60.249, -10.8633
5011.230063, 59.473, -18.2109
5011.596273, 58.309, -25.0938
5011.962484, 56.776, -30.5449
5012.328695, 54.939, -33.7793
5012.694906, 52.862, -34.2500
5013.061117, 50.544, -31.0645
5013.427328, 48.061, -21.1523
5013.793539, 46.525, -0.1504
5014.159750, 47.735, 21.1035
5014.525961, 50.138, 27.8301
5014.892172, 52.022, 23.7930
5015.258383, 53.064, 14.2852
5015.624593, 53.286, 1.9297
5015.990804, 52.727, -12.0586
5016.357015, 51.387, -27.2305
5016.723226, 49.221, -43.9531
5017.089437, 46.169, -64.2207
5017.455648, 42.502, -93.9727
5017.821859, 40.530, -138.8242
5018.188070, 42.272, -176.1016
5018.554281, 44.803, 165.6719
5018.920492, 47.020, 157.7715
5019.286703, 49.105, 154.5742
5019.652913, 51.258, 152.5723
5020.019124, 53.457, 149.3320
5020.385335, 55.539, 143.8301
5020.751546, 57.349, 136.1738
5021.117757, 58.797, 126.9824
5021.483968, 59.852, 116.9688
5021.850179, 60.515, 106.7988
5022.216390, 60.807, 97.0527
5022.582601, 60.762, 88.2676
5022.948812, 60.432, 80.9160
5023.315023, 59.889, 75.4004
5023.681233, 59.222, 72.0176
5024.047444, 58.540, 70.9121
5024.413655, 57.964, 72.0254
5024.779866, 57.625, 75.0234
5025.146077, 57.647, 79.1094
5025.512288, 58.083, 82.9668
5025.878499, 58.851, 85.2129
5026.244710, 59.768, 85.0781
5026.610921, 60.645, 82.5645
5026.977132, 61.346, 78.1719
5027.343343, 61.791, 72.5859
5027.709553, 61.948, 66.5410
5028.075764, 61.826, 60.7891
5028.441975, 61.475, 56.0430
5028.808186, 60.999, 52.8613
5029.174397, 60.544, 51.3301
5029.540608, 60.233, 50.8711
5029.906819, 60.082, 50.4902
5030.273030, 59.988, 49.5391
5030.639241, 59.825, 48.1406
5031.005452, 59.532, 46.9902
5031.371662, 59.154, 46.8652
5031.737873, 58.827, 48.0938
5032.104084, 58.694, 50.1445
5032.470295, 58.790, 51.9082
5032.836506, 59.018, 52.5449
5033.202717, 59.245, 51.9688
5033.568928, 59.388, 50.5605
5033.935139, 59.426, 48.7539
5034.301350, 59.361, 46.8262
5034.667561, 59.191, 44.9355
5035.033772, 58.896, 43.2930
5035.399982, 58.462, 42.3438
5035.766193, 57.916, 42.7656
5036.132404, 57.373, 45.2422
5036.498615, 57.051, 49.8594
5036.864826, 57.162, 55.4219
5037.231037, 57.714, 59.8672
5037.597248, 58.501, 61.8125
5037.963459, 59.278, 61.1641
5038.329670, 59.881, 58.5664
5038.695881, 60.228, 54.8770
5039.062092, 60.293, 50.9766
5039.428302, 60.101, 47.7285
5039.794513, 59.738, 45.9062
5040.160724, 59.358, 45.9004
5040.526935, 59.136, 47.3027
