Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 61.570, 34.1864
20.507812, 61.493, 34.3766
20.874023, 62.573, 31.3247
21.240234, 63.906, 26.8595
21.606445, 65.377, 21.0778
21.972656, 66.917, 14.0494
22.338867, 68.482, 5.7789
22.705078, 70.046, -3.8279
23.071289, 71.593, -14.9605
23.437500, 73.111, -27.8402
23.803711, 74.594, -42.6042
24.169922, 76.038, -59.1906
24.536132, 77.438, -77.2818
24.902343, 78.793, -96.3373
25.268554, 80.102, -115.6946
25.634765, 81.363, -134.6963
26.000976, 82.575, -152.8001
26.367187, 83.736, -169.6460
26.733398, 84.844, 174.9230
27.099609, 85.899, 160.8840
27.465820, 86.896, 148.0820
27.832031, 87.834, 136.2880
28.198242, 88.710, 125.2466
28.564452, 89.520, 114.7075
28.930663, 90.261, 104.4407
29.296874, 90.929, 94.2452
29.663085, 91.520, 83.9589
30.029296, 92.029, 73.4703
30.395507, 92.453, 62.7305
30.761718, 92.789, 51.7581
31.127929, 93.035, 40.6353
31.494140, 93.190, 29.4948
31.860351, 93.255, 18.5010
32.226562, 93.233, 7.8297
32.592772, 93.127, -2.3513
32.958983, 92.943, -11.8979
33.325194, 92.687, -20.7004
33.691405, 92.367, -28.6885
34.057616, 91.989, -35.8306
34.423827, 91.560, -42.1287
34.790038, 91.088, -47.6104
35.156249, 90.578, -52.3210
35.522460, 90.037, -56.3169
35.888671, 89.469, -59.6599
36.254882, 88.879, -62.4137
36.621092, 88.272, -64.6413
36.987303, 87.651, -66.4025
37.353514, 87.021, -67.7520
37.719725, 86.384, -68.7379
38.085936, 85.745, -69.4025
38.452147, 85.106, -69.7815
38.818358, 84.469, -69.9053
39.184569, 83.839, -69.7988
39.550780, 83.218, -69.4829
39.916991, 82.609, -68.9738
40.283201, 82.014, -68.2840
40.649412, 81.439, -67.4233
41.015623, 80.885, -66.3988
41.381834, 80.358, -65.2159
41.748045, 79.861, -63.8785
42.114256, 79.400, -62.3896
42.480467, 78.980, -60.7522
42.846678, 78.607, -58.9686
43.212889, 78.288, -57.0424
43.579100, 78.026, -54.9774
43.945311, 77.828, -52.7792
44.311521, 77.698, -50.4545
44.677732, 77.636, -48.0116
45.043943, 77.643, -45.4606
45.410154, 77.715, -42.8130
45.776365, 77.848, -40.0820
46.142576, 78.035, -37.2817
46.508787, 78.268, -34.4283
46.874998, 78.539, -31.5395
47.241209, 78.839, -28.6345
47.607420, 79.162, -25.7356
47.973631, 79.499, -22.8676
48.339841, 79.844, -20.0581
48.706052, 80.192, -17.3382
49.072263, 80.537, -14.7404
49.438474, 80.875, -12.2983
49.804685, 81.204, -10.0442
50.170896, 81.519, -8.0074
50.537107, 81.820, -6.2122
50.903318, 82.103, -4.6753
51.269529, 82.369, -3.4058
51.635740, 82.616, -2.4032
52.001951, 82.845, -1.6584
52.368161, 83.057, -1.1549
52.734372, 83.253, -0.8695
53.100583, 83.435, -0.7752
53.466794, 83.605, -0.8430
53.833005, 83.766, -1.0442
54.199216, 83.922, -1.3519
54.565427, 84.073, -1.7429
54.931638, 84.225, -2.1985
55.297849, 84.378, -2.7053
55.664060, 84.536, -3.2556
56.030271, 84.698, -3.8471
56.396481, 84.868, -4.4830
