Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 70.113, 179.9689
20.507812, 70.056, -179.9118
20.874023, 70.886, 178.1464
21.240234, 71.917, 175.3578
21.606445, 73.045, 171.8527
21.972656, 74.206, 167.7570
22.338867, 75.366, 163.1885
22.705078, 76.509, 158.2596
23.071289, 77.630, 153.0787
23.437500, 78.728, 147.7470
23.803711, 79.803, 142.3512
24.169922, 80.856, 136.9553
24.536132, 81.889, 131.5986
24.902343, 82.901, 126.2988
25.268554, 83.892, 121.0595
25.634765, 84.861, 115.8767
26.000976, 85.806, 110.7418
26.367187, 86.727, 105.6393
26.733398, 87.620, 100.5436
27.099609, 88.484, 95.4173
27.465820, 89.314, 90.2137
27.832031, 90.106, 84.8820
28.198242, 90.857, 79.3723
28.564452, 91.563, 73.6404
28.930663, 92.221, 67.6497
29.296874, 92.827, 61.3737
29.663085, 93.378, 54.7994
30.029296, 93.872, 47.9329
30.395507, 94.306, 40.8034
30.761718, 94.682, 33.4633
31.127929, 95.000, 25.9836
31.494140, 95.264, 18.4434
31.860351, 95.479, 10.9165
32.226562, 95.649, 3.4601
32.592772, 95.779, -3.8924
32.958983, 95.873, -11.1304
33.325194, 95.932, -18.2573
33.691405, 95.956, -25.2767
34.057616, 95.942, -32.1769
34.423827, 95.887, -38.9211
34.790038, 95.787, -45.4452
35.156249, 95.640, -51.6616
35.522460, 95.444, -57.4697
35.888671, 95.200, -62.7656
36.254882, 94.909, -67.4529
36.621092, 94.575, -71.4503
36.987303, 94.201, -74.6957
37.353514, 93.795, -77.1479
37.719725, 93.362, -78.7861
38.085936, 92.909, -79.6082
38.452147, 92.446, -79.6295
38.818358, 91.981, -78.8821
39.184569, 91.527, -77.4136
39.550780, 91.095, -75.2877
39.916991, 90.700, -72.5827
40.283201, 90.354, -69.3916
40.649412, 90.071, -65.8204
41.015623, 89.860, -61.9865
41.381834, 89.727, -58.0154
41.748045, 89.674, -54.0371
42.114256, 89.696, -50.1803
42.480467, 89.783, -46.5674
42.846678, 89.923, -43.3090
43.212889, 90.101, -40.4991
43.579100, 90.304, -38.2111
43.945311, 90.518, -36.4949
44.311521, 90.730, -35.3765
