Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 70.822, 163.6635
20.507812, 70.774, 163.2222
20.874023, 71.476, 170.3625
21.240234, 72.379, -179.3995
21.606445, 73.403, -166.5711
21.972656, 74.497, -151.6529
22.338867, 75.628, -135.0934
22.705078, 76.780, -117.2673
23.071289, 77.944, -98.4730
23.437500, 79.115, -78.9426
23.803711, 80.288, -58.8542
24.169922, 81.460, -38.3441
24.536132, 82.627, -17.5184
24.902343, 83.783, 3.5356
25.268554, 84.924, 24.7408
25.634765, 86.044, 46.0239
26.000976, 87.138, 67.3121
26.367187, 88.202, 88.5288
26.733398, 89.230, 109.5910
27.099609, 90.216, 130.4072
27.465820, 91.157, 150.8781
27.832031, 92.047, 170.8977
28.198242, 92.881, -169.6436
28.564452, 93.655, -150.8546
28.930663, 94.363, -132.8363
29.296874, 95.001, -115.6714
29.663085, 95.563, -99.4156
30.029296, 96.046, -84.0880
30.395507, 96.446, -69.6641
30.761718, 96.760, -56.0742
31.127929, 96.986, -43.2057
31.494140, 97.127, -30.9139
31.860351, 97.186, -19.0366
32.226562, 97.168, -7.4107
32.592772, 97.080, 4.1150
32.958983, 96.930, 15.6729
33.325194, 96.725, 27.3759
33.691405, 96.473, 39.3227
34.057616, 96.180, 51.6044
34.423827, 95.849, 64.3105
34.790038, 95.484, 77.5316
35.156249, 95.086, 91.3575
35.522460, 94.659, 105.8720
35.888671, 94.204, 121.1465
36.254882, 93.724, 137.2334
36.621092, 93.223, 154.1621
36.987303, 92.706, 171.9371
37.353514, 92.179, -169.4608
37.719725, 91.650, -150.0713
38.085936, 91.129, -129.9502
38.452147, 90.628, -109.1660
38.818358, 90.159, -87.7954
39.184569, 89.737, -65.9204
39.550780, 89.378, -43.6249
39.916991, 89.095, -20.9933
40.283201, 88.900, 1.8914
40.649412, 88.797, 24.9480
41.015623, 88.786, 48.0994
41.381834, 88.862, 71.2716
41.748045, 89.012, 94.3958
42.114256, 89.221, 117.4082
42.480467, 89.474, 140.2512
42.846678, 89.755, 162.8746
43.212889, 90.049, -174.7643
43.579100, 90.345, -152.6987
43.945311, 90.632, -130.9526
44.311521, 90.901, -109.5378
44.677732, 91.146, -88.4558
45.043943, 91.362, -67.6963
45.410154, 91.543, -47.2374
45.776365, 91.686, -27.0477
46.142576, 91.790, -7.0867
46.508787, 91.853, 12.6921
46.874998, 91.875, 32.3381
47.241209, 91.857, 51.9012
47.607420, 91.800, 71.4283
47.973631, 91.706, 90.9612
48.339841, 91.578, 110.5352
48.706052, 91.419, 130.1774
49.072263, 91.232, 149.9076
49.438474, 91.020, 169.7378
49.804685, 90.788, -170.3262
50.170896, 90.538, -150.2839
50.537107, 90.273, -130.1410
50.903318, 89.998, -109.9059
51.269529, 89.715, -89.5916
51.635740, 89.428, -69.2155
52.001951, 89.142, -48.7986
52.368161, 88.859, -28.3672
52.734372, 88.586, -7.9536
53.100583, 88.325, 12.4049
53.466794, 88.083, 32.6644
53.833005, 87.863, 52.7751
54.199216, 87.671, 72.6836
54.565427, 87.511, 92.3330
54.931638, 87.386, 111.6665
55.297849, 87.299, 130.6301
55.664060, 87.251, 149.1743
56.030271, 87.240, 167.2581
56.396481, 87.267, -175.1494
56.762692, 87.327, -158.0669
57.128903, 87.417, -141.5010
57.495114, 87.531, -125.4438
57.861325, 87.665, -109.8772
58.227536, 87.813, -94.7708
58.593747, 87.971, -80.0862
58.959958, 88.133, -65.7781
59.326169, 88.294, -51.7959
59.692380, 88.452, -38.0872
60.058591, 88.603, -24.5974
60.424801, 88.744, -11.2729
60.791012, 88.873, 1.9395
61.157223, 88.989, 15.0903
61.523434, 89.089, 28.2280
61.889645, 89.174, 41.3972
62.255856, 89.242, 54.6392
62.622067, 89.295, 67.9900
62.988278, 89.331, 81.4822
63.354489, 89.353, 95.1431
63.720700, 89.361, 108.9951
64.086910, 89.357, 123.0569
64.453121, 89.341, 137.3411
64.819332, 89.314, 151.8574
65.185543, 89.279, 166.6121
65.551754, 89.235, -178.3918
65.917965, 89.185, -163.1533
66.284176, 89.129, -147.6729
66.650387, 89.068, -131.9521
67.016598, 89.002, -115.9929
67.382809, 88.931, -99.7969
67.749020, 88.855, -83.3643
68.115230, 88.774, -66.6958
68.481441, 88.688, -49.7910
68.847652, 88.596, -32.6487
69.213863, 88.498, -15.2668
69.580074, 88.393, 2.3567
69.946285, 88.281, 20.2234
70.312496, 88.162, 38.3352
70.678707, 88.034, 56.6929
71.044918, 87.898, 75.2944
71.411129, 87.753, 94.1382
71.777340, 87.600, 113.2200
72.143550, 87.438, 132.5317
72.509761, 87.267, 152.0659
72.875972, 87.088, 171.8108
73.242183, 86.902, -168.2478
73.608394, 86.707, -148.1243
73.974605, 86.505, -127.8364
74.340816, 86.296, -107.4036
74.707027, 86.081, -86.8455
75.073238, 85.860, -66.1833
