Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 66.284, 46.2349
20.507812, 66.263, 46.3555
20.874023, 66.587, 44.4054
21.240234, 67.013, 41.6213
21.606445, 67.495, 38.1581
21.972656, 67.993, 34.1726
22.338867, 68.483, 29.8099
22.705078, 68.947, 25.1971
23.071289, 69.378, 20.4410
23.437500, 69.769, 15.6286
23.803711, 70.122, 10.8286
24.169922, 70.436, 6.0943
24.536132, 70.713, 1.4654
24.902343, 70.956, -3.0292
25.268554, 71.166, -7.3692
25.634765, 71.348, -11.5413
26.000976, 71.504, -15.5375
26.367187, 71.636, -19.3546
26.733398, 71.747, -22.9927
27.099609, 71.838, -26.4533
27.465820, 71.912, -29.7373
27.832031, 71.969, -32.8432
28.198242, 72.011, -35.7645
28.564452, 72.038, -38.4893
28.930663, 72.051, -40.9987
29.296874, 72.050, -43.2662
29.663085, 72.036, -45.2574
30.029296, 72.012, -46.9313
30.395507, 71.980, -48.2427
30.761718, 71.943, -49.1488
31.127929, 71.908, -49.6170
31.494140, 71.882, -49.6339
31.860351, 71.872, -49.2147
32.226562, 71.886, -48.4076
32.592772, 71.928, -47.2947
32.958983, 71.998, -45.9865
33.325194, 72.093, -44.6103
33.691405, 72.207, -43.2946
34.057616, 72.331, -42.1527
34.423827, 72.454, -41.2681
34.790038, 72.566, -40.6868
35.156249, 72.660, -40.4165
35.522460, 72.729, -40.4322
35.888671, 72.771, -40.6850
36.254882, 72.784, -41.1132
36.621092, 72.771, -41.6510
36.987303, 72.735, -42.2367
37.353514, 72.679, -42.8160
37.719725, 72.609, -43.3451
38.085936, 72.529, -43.7900
38.452147, 72.446, -44.1261
38.818358, 72.365, -44.3368
39.184569, 72.291, -44.4113
39.550780, 72.230, -44.3439
39.916991, 72.188, -44.1320
40.283201, 72.171, -43.7745
40.649412, 72.183, -43.2715
41.015623, 72.230, -42.6229
41.381834, 72.316, -41.8278
41.748045, 72.443, -40.8843
42.114256, 72.615, -39.7889
42.480467, 72.831, -38.5367
42.846678, 73.093, -37.1211
43.212889, 73.397, -35.5339
43.579100, 73.742, -33.7658
43.945311, 74.123, -31.8065
44.311521, 74.536, -29.6457
44.677732, 74.976, -27.2741
45.043943, 75.438, -24.6843
45.410154, 75.916, -21.8723
45.776365, 76.406, -18.8397
46.142576, 76.903, -15.5952
46.508787, 77.403, -12.1564
46.874998, 77.903, -8.5516
47.241209, 78.398, -4.8203
47.607420, 78.885, -1.0131
47.973631, 79.362, 2.8096
48.339841, 79.827, 6.5795
48.706052, 80.276, 10.2237
49.072263, 80.709, 13.6684
49.438474, 81.123, 16.8425
49.804685, 81.518, 19.6813
50.170896, 81.893, 22.1302
50.537107, 82.246, 24.1465
50.903318, 82.578, 25.7015
51.269529, 82.889, 26.7798
51.635740, 83.179, 27.3796
52.001951, 83.450, 27.5106
52.368161, 83.702, 27.1914
52.734372, 83.938, 26.4476
53.100583, 84.160, 25.3081
53.466794, 84.370, 23.8029
53.833005, 84.570, 21.9605
54.199216, 84.764, 19.8061
54.565427, 84.954, 17.3597
54.931638, 85.142, 14.6357
55.297849, 85.329, 11.6422
55.664060, 85.518, 8.3812
56.030271, 85.709, 4.8486
56.396481, 85.903, 1.0352
56.762692, 86.100, -3.0729
57.128903, 86.300, -7.4932
57.495114, 86.501, -12.2458
57.861325, 86.704, -17.3523
58.227536, 86.906, -22.8350
58.593747, 87.107, -28.7155
58.959958, 87.304, -35.0139
59.326169, 87.497, -41.7478
59.692380, 87.685, -48.9310
60.058591, 87.865, -56.5730
60.424801, 88.037, -64.6779
60.791012, 88.199, -73.2437
61.157223, 88.351, -82.2619
61.523434, 88.491, -91.7168
61.889645, 88.620, -101.5851
62.255856, 88.735, -111.8362
62.622067, 88.839, -122.4319
62.988278, 88.929, -133.3272
63.354489, 89.007, -144.4708
63.720700, 89.072, -155.8060
64.086910, 89.125, -167.2721
64.453121, 89.166, -178.8053
64.819332, 89.196, 169.6591
65.185543, 89.216, 158.1862
65.551754, 89.224, 146.8389
65.917965, 89.223, 135.6776
66.284176, 89.210, 124.7587
66.650387, 89.188, 114.1339
67.016598, 89.154, 103.8493
67.382809, 89.110, 93.9460
67.749020, 89.054, 84.4589
68.115230, 88.986, 75.4181
68.481441, 88.906, 66.8483
68.847652, 88.814, 58.7693
69.213863, 88.709, 51.1960
69.580074, 88.592, 44.1389
69.946285, 88.462, 37.6043
70.312496, 88.320, 31.5944
70.678707, 88.165, 26.1075
71.044918, 87.999, 21.1387
71.411129, 87.823, 16.6794
71.777340, 87.636, 12.7185
72.143550, 87.439, 9.2421
72.509761, 87.234, 6.2336
72.875972, 87.020, 3.6747
73.242183, 86.800, 1.5446
73.608394, 86.573, -0.1792
73.974605, 86.342, -1.5209
74.340816, 86.107, -2.5063
74.707027, 85.869, -3.1631
75.073238, 85.629, -3.5199
75.439449, 85.389, -3.6069
75.805660, 85.149, -3.4551
76.171870, 84.912, -3.0966
76.538081, 84.678, -2.5636
76.904292, 84.449, -1.8889
77.270503, 84.225, -1.1049
77.636714, 84.009, -0.2435
78.002925, 83.802, 0.6641
78.369136, 83.604, 1.5883
78.735347, 83.417, 2.5010
79.101558, 83.242, 3.3760
79.467769, 83.079, 4.1891
79.833980, 82.930, 4.9185
