Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 67.173, -52.3178
20.507812, 67.114, -52.3694
20.874023, 67.966, -51.5147
21.240234, 69.064, -50.3640
21.606445, 70.324, -49.1011
21.972656, 71.688, -47.9641
22.338867, 73.113, -47.2487
22.705078, 74.574, -47.3009
23.071289, 76.049, -48.5031
23.437500, 77.525, -51.2585
23.803711, 78.992, -55.9827
24.169922, 80.439, -63.0961
24.536132, 81.861, -73.0047
24.902343, 83.251, -86.0522
25.268554, 84.604, -102.4504
25.634765, 85.917, -122.2099
26.000976, 87.187, -145.1001
26.367187, 88.409, -170.6530
26.733398, 89.582, 161.7913
27.099609, 90.704, 133.0147
27.465820, 91.771, 103.8418
27.832031, 92.781, 75.0635
28.198242, 93.732, 47.3707
28.564452, 94.620, 21.3015
28.930663, 95.442, -2.7910
29.296874, 96.196, -24.7471
29.663085, 96.879, -44.5829
30.029296, 97.487, -62.4496
30.395507, 98.019, -78.5797
30.761718, 98.472, -93.2336
31.127929, 98.847, -106.6591
31.494140, 99.144, -119.0686
31.860351, 99.365, -130.6343
32.226562, 99.515, -141.4928
32.592772, 99.598, -151.7549
32.958983, 99.619, -161.5133
33.325194, 99.582, -170.8480
33.691405, 99.491, -179.8266
34.057616, 99.349, 171.4974
34.423827, 99.158, 163.0865
34.790038, 98.918, 154.9206
35.156249, 98.633, 146.9952
35.522460, 98.303, 139.3197
35.888671, 97.933, 131.9140
36.254882, 97.527, 124.8074
36.621092, 97.091, 118.0391
36.987303, 96.632, 111.6605
37.353514, 96.158, 105.7379
37.719725, 95.681, 100.3523
38.085936, 95.213, 95.5956
38.452147, 94.769, 91.5613
38.818358, 94.364, 88.3336
39.184569, 94.015, 85.9754
39.550780, 93.739, 84.5212
39.916991, 93.547, 83.9727
40.283201, 93.448, 84.3000
40.649412, 93.443, 85.4462
41.015623, 93.528, 87.3323
41.381834, 93.691, 89.8646
41.748045, 93.917, 92.9406
42.114256, 94.191, 96.4550
42.480467, 94.495, 100.3041
42.846678, 94.815, 104.3907
43.212889, 95.139, 108.6266
43.579100, 95.455, 112.9360
43.945311, 95.755, 117.2569
44.311521, 96.031, 121.5430
44.677732, 96.278, 125.7642
45.043943, 96.491, 129.9065
45.410154, 96.666, 133.9716
45.776365, 96.802, 137.9753
46.142576, 96.895, 141.9455
46.508787, 96.946, 145.9188
46.874998, 96.954, 149.9373
47.241209, 96.920, 154.0451
47.607420, 96.845, 158.2849
47.973631, 96.730, 162.6948
48.339841, 96.580, 167.3069
48.706052, 96.395, 172.1457
49.072263, 96.180, 177.2277
49.438474, 95.936, -177.4385
49.804685, 95.666, -171.8517
50.170896, 95.374, -166.0172
50.537107, 95.061, -159.9467
50.903318, 94.730, -153.6577
51.269529, 94.384, -147.1733
51.635740, 94.024, -140.5223
52.001951, 93.653, -133.7395
52.368161, 93.274, -126.8661
52.734372, 92.889, -119.9501
53.100583, 92.500, -113.0462
53.466794, 92.111, -106.2164
53.833005, 91.724, -99.5284
54.199216, 91.343, -93.0554
54.565427, 90.971, -86.8742
54.931638, 90.613, -81.0634
55.297849, 90.272, -75.7020
55.664060, 89.952, -70.8673
56.030271, 89.656, -66.6333
56.396481, 89.389, -63.0691
56.762692, 89.152, -60.2377
57.128903, 88.948, -58.1946
57.495114, 88.777, -56.9867
57.861325, 88.640, -56.6516
58.227536, 88.535, -57.2166
58.593747, 88.461, -58.6981
58.959958, 88.415, -61.1012
59.326169, 88.393, -64.4196
59.692380, 88.394, -68.6353
60.058591, 88.413, -73.7192
60.424801, 88.447, -79.6320
60.791012, 88.493, -86.3245
61.157223, 88.548, -93.7397
61.523434, 88.612, -101.8138
61.889645, 88.681, -110.4781
62.255856, 88.756, -119.6610
62.622067, 88.834, -129.2896
62.988278, 88.917, -139.2913
63.354489, 89.004, -149.5955
63.720700, 89.094, -160.1345
64.086910, 89.189, -170.8443
64.453121, 89.288, 178.3353
64.819332, 89.391, 167.4602
65.185543, 89.498, 156.5826
65.551754, 89.609, 145.7516
65.917965, 89.723, 135.0137
66.284176, 89.841, 124.4133
66.650387, 89.961, 113.9937
67.016598, 90.082, 103.7969
67.382809, 90.203, 93.8649
67.749020, 90.322, 84.2377
68.115230, 90.439, 74.9551
68.481441, 90.553, 66.0549
68.847652, 90.661, 57.5729
69.213863, 90.762, 49.5424
69.580074, 90.856, 41.9931
69.946285, 90.941, 34.9514
70.312496, 91.016, 28.4396
70.678707, 91.080, 22.4760
71.044918, 91.133, 17.0750
71.411129, 91.173, 12.2469
71.777340, 91.200, 7.9982
72.143550, 91.214, 4.3317
72.509761, 91.214, 1.2468
72.875972, 91.200, -1.2605
73.242183, 91.172, -3.1971
