Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 75.189, -10.9307
20.507812, 75.142, -10.9142
20.874023, 75.830, -11.1705
21.240234, 76.711, -11.5205
21.606445, 77.704, -11.9237
21.972656, 78.754, -12.3399
22.338867, 79.831, -12.7365
22.705078, 80.916, -13.0916
23.071289, 82.002, -13.3904
23.437500, 83.085, -13.6194
23.803711, 84.162, -13.7640
24.169922, 85.233, -13.8112
24.536132, 86.297, -13.7567
24.902343, 87.349, -13.6091
25.268554, 88.386, -13.3899
25.634765, 89.405, -13.1293
26.000976, 90.400, -12.8630
26.367187, 91.368, -12.6321
26.733398, 92.303, -12.4862
27.099609, 93.200, -12.4852
27.465820, 94.055, -12.6965
27.832031, 94.862, -13.1897
28.198242, 95.616, -14.0294
28.564452, 96.312, -15.2697
28.930663, 96.945, -16.9491
29.296874, 97.510, -19.0852
29.663085, 98.002, -21.6675
30.029296, 98.417, -24.6493
30.395507, 98.753, -27.9438
30.761718, 99.007, -31.4261
31.127929, 99.182, -34.9444
31.494140, 99.279, -38.3362
31.860351, 99.305, -41.4490
32.226562, 99.267, -44.1596
32.592772, 99.173, -46.3887
32.958983, 99.033, -48.1086
33.325194, 98.857, -49.3402
33.691405, 98.654, -50.1410
34.057616, 98.429, -50.5863
34.423827, 98.188, -50.7489
34.790038, 97.933, -50.6845
35.156249, 97.666, -50.4236
35.522460, 97.387, -49.9721
35.888671, 97.096, -49.3177
36.254882, 96.795, -48.4377
36.621092, 96.486, -47.3076
36.987303, 96.173, -45.9078
37.353514, 95.861, -44.2283
37.719725, 95.558, -42.2698
38.085936, 95.270, -40.0445
38.452147, 95.006, -37.5742
38.818358, 94.777, -34.8891
39.184569, 94.590, -32.0256
39.550780, 94.453, -29.0250
39.916991, 94.371, -25.9315
40.283201, 94.347, -22.7911
40.649412, 94.382, -19.6503
41.015623, 94.471, -16.5548
41.381834, 94.609, -13.5485
41.748045, 94.787, -10.6728
42.114256, 94.996, -7.9652
42.480467, 95.226, -5.4585
42.846678, 95.468, -3.1794
43.212889, 95.713, -1.1476
43.579100, 95.952, 0.6252
43.945311, 96.179, 2.1370
44.311521, 96.386, 3.3955
44.677732, 96.569, 4.4188
45.043943, 96.723, 5.2359
45.410154, 96.843, 5.8850
45.776365, 96.927, 6.4135
46.142576, 96.973, 6.8746
46.508787, 96.980, 7.3255
46.874998, 96.946, 7.8231
47.241209, 96.873, 8.4212
47.607420, 96.761, 9.1666
47.973631, 96.613, 10.0965
48.339841, 96.430, 11.2364
48.706052, 96.216, 12.5991
49.072263, 95.973, 14.1843
49.438474, 95.705, 15.9798
49.804685, 95.414, 17.9623
50.170896, 95.104, 20.0997
50.537107, 94.778, 22.3529
50.903318, 94.440, 24.6782
51.269529, 94.093, 27.0294
51.635740, 93.740, 29.3595
52.001951, 93.385, 31.6226
52.368161, 93.031, 33.7747
52.734372, 92.683, 35.7743
53.100583, 92.343, 37.5820
53.466794, 92.016, 39.1606
53.833005, 91.706, 40.4741
