Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 55.654, -156.7100
20.507812, 55.592, -157.1202
20.874023, 56.472, -150.5523
21.240234, 57.621, -140.9344
21.606445, 58.959, -128.4990
21.972656, 60.416, -113.5270
22.338867, 61.936, -96.3653
22.705078, 63.480, -77.4424
23.071289, 65.022, -57.2669
23.437500, 66.547, -36.3997
23.803711, 68.045, -15.3967
24.169922, 69.511, 5.2590
24.536132, 70.943, 25.2079
24.902343, 72.339, 44.2314
25.268554, 73.700, 62.2381
25.634765, 75.026, 79.2319
26.000976, 76.317, 95.2790
26.367187, 77.574, 110.4799
26.733398, 78.798, 124.9474
27.099609, 79.987, 138.7904
27.465820, 81.143, 152.1039
27.832031, 82.264, 164.9648
28.198242, 83.349, 177.4309
28.564452, 84.398, -170.4564
28.930663, 85.410, -158.6716
29.296874, 86.382, -147.2034
29.663085, 87.314, -136.0529
30.029296, 88.203, -125.2308
30.395507, 89.047, -114.7548
30.761718, 89.844, -104.6474
31.127929, 90.591, -94.9341
31.494140, 91.286, -85.6411
31.860351, 91.924, -76.7919
32.226562, 92.503, -68.4033
32.592772, 93.018, -60.4794
32.958983, 93.467, -53.0068
33.325194, 93.844, -45.9489
33.691405, 94.148, -39.2414
34.057616, 94.375, -32.7921
34.423827, 94.525, -26.4832
34.790038, 94.596, -20.1793
35.156249, 94.590, -13.7380
35.522460, 94.510, -7.0214
35.888671, 94.360, 0.0933
36.254882, 94.145, 7.7059
36.621092, 93.871, 15.8887
36.987303, 93.544, 24.6866
37.353514, 93.171, 34.1188
37.719725, 92.755, 44.1830
38.085936, 92.304, 54.8606
38.452147, 91.821, 66.1204
38.818358, 91.312, 77.9236
39.184569, 90.780, 90.2274
39.550780, 90.229, 102.9870
39.916991, 89.664, 116.1588
40.283201, 89.086, 129.7017
40.649412, 88.500, 143.5773
41.015623, 87.909, 157.7518
41.381834, 87.314, 172.1958
41.748045, 86.720, -173.1158
42.114256, 86.128, -158.2036
42.480467, 85.543, -143.0837
42.846678, 84.967, -127.7682
43.212889, 84.403, -112.2653
43.579100, 83.855, -96.5798
43.945311, 83.327, -80.7142
44.311521, 82.823, -64.6680
44.677732, 82.349, -48.4399
45.043943, 81.907, -32.0282
45.410154, 81.505, -15.4321
45.776365, 81.148, 1.3473
46.142576, 80.839, 18.3051
46.508787, 80.585, 35.4315
46.874998, 80.388, 52.7109
47.241209, 80.250, 70.1205
47.607420, 80.171, 87.6301
47.973631, 80.149, 105.2028
48.339841, 80.180, 122.7946
48.706052, 80.258, 140.3564
49.072263, 80.375, 157.8354
49.438474, 80.525, 175.1761
49.804685, 80.699, -167.6764
50.170896, 80.891, -150.7758
50.537107, 81.093, -134.1708
50.903318, 81.300, -117.9045
51.269529, 81.507, -102.0127
51.635740, 81.711, -86.5220
52.001951, 81.909, -71.4520
52.368161, 82.100, -56.8145
52.734372, 82.283, -42.6152
53.100583, 82.459, -28.8572
53.466794, 82.630, -15.5414
