Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 70.914, -35.5503
20.507812, 70.882, -35.5288
20.874023, 71.367, -35.8684
21.240234, 71.998, -36.3471
21.606445, 72.711, -36.9280
21.972656, 73.462, -37.5686
22.338867, 74.222, -38.2261
22.705078, 74.976, -38.8611
23.071289, 75.717, -39.4393
23.437500, 76.446, -39.9323
23.803711, 77.163, -40.3164
24.169922, 77.873, -40.5723
24.536132, 78.580, -40.6848
24.902343, 79.288, -40.6443
25.268554, 80.003, -40.4477
25.634765, 80.726, -40.0992
26.000976, 81.461, -39.6104
26.367187, 82.206, -38.9988
26.733398, 82.963, -38.2876
27.099609, 83.728, -37.5042
27.465820, 84.500, -36.6798
27.832031, 85.274, -35.8496
28.198242, 86.046, -35.0517
28.564452, 86.813, -34.3259
28.930663, 87.570, -33.7112
29.296874, 88.312, -33.2447
29.663085, 89.036, -32.9601
30.029296, 89.737, -32.8874
30.395507, 90.411, -33.0529
30.761718, 91.055, -33.4796
31.127929, 91.665, -34.1878
31.494140, 92.237, -35.1966
31.860351, 92.766, -36.5246
32.226562, 93.249, -38.1894
32.592772, 93.681, -40.2049
32.958983, 94.057, -42.5744
33.325194, 94.371, -45.2828
33.691405, 94.620, -48.2891
34.057616, 94.800, -51.5227
34.423827, 94.908, -54.8854
34.790038, 94.942, -58.2582
35.156249, 94.905, -61.5118
35.522460, 94.798, -64.5184
35.888671, 94.623, -67.1624
36.254882, 94.386, -69.3491
36.621092, 94.091, -71.0093
36.987303, 93.745, -72.1009
37.353514, 93.352, -72.6067
37.719725, 92.917, -72.5309
38.085936, 92.447, -71.8946
38.452147, 91.945, -70.7308
38.818358, 91.416, -69.0810
39.184569, 90.863, -66.9921
39.550780, 90.292, -64.5131
39.916991, 89.705, -61.6936
40.283201, 89.105, -58.5816
40.649412, 88.496, -55.2232
41.015623, 87.882, -51.6613
41.381834, 87.266, -47.9361
41.748045, 86.652, -44.0841
42.114256, 86.043, -40.1386
42.480467, 85.443, -36.1294
42.846678, 84.858, -32.0829
43.212889, 84.293, -28.0223
43.579100, 83.754, -23.9679
43.945311, 83.246, -19.9374
44.311521, 82.776, -15.9459
44.677732, 82.352, -12.0069
45.043943, 81.979, -8.1326
45.410154, 81.665, -4.3347
45.776365, 81.412, -0.6252
46.142576, 81.225, 2.9826
46.508787, 81.105, 6.4737
46.874998, 81.051, 9.8304
47.241209, 81.058, 13.0327
47.607420, 81.122, 16.0585
47.973631, 81.236, 18.8851
48.339841, 81.391, 21.4897
48.706052, 81.581, 23.8521
49.072263, 81.796, 25.9553
49.438474, 82.030, 27.7876
49.804685, 82.277, 29.3435
50.170896, 82.532, 30.6244
50.537107, 82.789, 31.6392
50.903318, 83.048, 32.4039
51.269529, 83.304, 32.9411
51.635740, 83.558, 33.2794
52.001951, 83.809, 33.4516
52.368161, 84.059, 33.4935
52.734372, 84.307, 33.4416
53.100583, 84.556, 33.3315
53.466794, 84.807, 33.1962
53.833005, 85.063, 33.0642
54.199216, 85.324, 32.9593
54.565427, 85.592, 32.8988
54.931638, 85.867, 32.8942
55.297849, 86.149, 32.9510
55.664060, 86.438, 33.0691
56.030271, 86.733, 33.2435
56.396481, 87.033, 33.4651
56.762692, 87.335, 33.7218
57.128903, 87.638, 33.9990
57.495114, 87.940, 34.2810
57.861325, 88.239, 34.5516
58.227536, 88.534, 34.7949
58.593747, 88.821, 34.9961
58.959958, 89.101, 35.1420
59.326169, 89.370, 35.2215
59.692380, 89.628, 35.2260
60.058591, 89.874, 35.1499
60.424801, 90.107, 34.9899
60.791012, 90.325, 34.7459
61.157223, 90.529, 34.4201
61.523434, 90.718, 34.0175
61.889645, 90.891, 33.5448
62.255856, 91.048, 33.0107
62.622067, 91.190, 32.4248
62.988278, 91.318, 31.7977
63.354489, 91.431, 31.1404
63.720700, 91.530, 30.4634
64.086910, 91.615, 29.7770
64.453121, 91.689, 29.0901
64.819332, 91.752, 28.4108
65.185543, 91.803, 27.7457
65.551754, 91.846, 27.1000
65.917965, 91.879, 26.4776
66.284176, 91.904, 25.8812
66.650387, 91.921, 25.3125
67.016598, 91.931, 24.7724
67.382809, 91.934, 24.2607
67.749020, 91.930, 23.7771
68.115230, 91.919, 23.3207
68.481441, 91.900, 22.8900
68.847652, 91.875, 22.4836
69.213863, 91.842, 22.0997
69.580074, 91.800, 21.7364
69.946285, 91.751, 21.3915
70.312496, 91.693, 21.0630
70.678707, 91.626, 20.7490
71.044918, 91.550, 20.4475
71.411129, 91.463, 20.1568
71.777340, 91.367, 19.8753
72.143550, 91.260, 19.6011
72.509761, 91.143, 19.3323
