Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 69.300, -43.9741
20.507812, 69.271, -43.9493
20.874023, 69.710, -44.3449
21.240234, 70.284, -44.9031
21.606445, 70.933, -45.5819
21.972656, 71.614, -46.3350
22.338867, 72.300, -47.1162
22.705078, 72.976, -47.8833
23.071289, 73.635, -48.5992
23.437500, 74.274, -49.2329
23.803711, 74.897, -49.7588
24.169922, 75.507, -50.1558
24.536132, 76.107, -50.4079
24.902343, 76.705, -50.5046
25.268554, 77.305, -50.4417
25.634765, 77.912, -50.2221
26.000976, 78.529, -49.8554
26.367187, 79.159, -49.3574
26.733398, 79.804, -48.7492
27.099609, 80.462, -48.0564
27.465820, 81.133, -47.3084
27.832031, 81.815, -46.5392
28.198242, 82.503, -45.7860
28.564452, 83.195, -45.0883
28.930663, 83.885, -44.4862
29.296874, 84.568, -44.0195
29.663085, 85.241, -43.7258
30.029296, 85.898, -43.6415
30.395507, 86.534, -43.8006
30.761718, 87.145, -44.2352
31.127929, 87.726, -44.9751
31.494140, 88.272, -46.0479
31.860351, 88.779, -47.4785
32.226562, 89.241, -49.2878
32.592772, 89.654, -51.4888
32.958983, 90.012, -54.0809
33.325194, 90.309, -57.0421
33.691405, 90.541, -60.3232
34.057616, 90.704, -63.8453
34.423827, 90.796, -67.5024
34.790038, 90.815, -71.1692
35.156249, 90.762, -74.7111
35.522460, 90.638, -77.9962
35.888671, 90.448, -80.9059
36.254882, 90.195, -83.3430
36.621092, 89.884, -85.2367
36.987303, 89.521, -86.5433
37.353514, 89.111, -87.2443
37.719725, 88.659, -87.3427
38.085936, 88.171, -86.8577
38.452147, 87.649, -85.8208
38.818358, 87.100, -84.2717
39.184569, 86.526, -82.2548
39.550780, 85.932, -79.8172
39.916991, 85.322, -77.0059
40.283201, 84.698, -73.8671
40.649412, 84.065, -70.4446
41.015623, 83.428, -66.7801
41.381834, 82.790, -62.9127
41.748045, 82.157, -58.8793
42.114256, 81.537, -54.7145
42.480467, 80.936, -50.4508
42.846678, 80.364, -46.1194
43.212889, 79.833, -41.7499
43.579100, 79.354, -37.3714
43.945311, 78.941, -33.0124
44.311521, 78.605, -28.7014
44.677732, 78.358, -24.4664
45.043943, 78.205, -20.3358
45.410154, 78.150, -16.3375
45.776365, 78.187, -12.4987
46.142576, 78.310, -8.8459
46.508787, 78.506, -5.4038
46.874998, 78.761, -2.1952
47.241209, 79.062, 0.7601
47.607420, 79.396, 3.4454
47.973631, 79.750, 5.8474
48.339841, 80.116, 7.9568
48.706052, 80.486, 9.7685
49.072263, 80.852, 11.2821
49.438474, 81.212, 12.5020
49.804685, 81.560, 13.4380
50.170896, 81.894, 14.1055
50.537107, 82.213, 14.5253
50.903318, 82.516, 14.7236
51.269529, 82.802, 14.7312
51.635740, 83.071, 14.5829
52.001951, 83.326, 14.3163
52.368161, 83.566, 13.9703
52.734372, 83.795, 13.5832
53.100583, 84.014, 13.1915
53.466794, 84.226, 12.8280
53.833005, 84.434, 12.5208
54.199216, 84.640, 12.2923
54.565427, 84.846, 12.1584
54.931638, 85.055, 12.1291
55.297849, 85.266, 12.2078
55.664060, 85.482, 12.3928
56.030271, 85.702, 12.6771
56.396481, 85.925, 13.0500
56.762692, 86.152, 13.4977
57.128903, 86.380, 14.0040
57.495114, 86.609, 14.5516
57.861325, 86.836, 15.1230
58.227536, 87.060, 15.7008
58.593747, 87.280, 16.2688
58.959958, 87.492, 16.8126
59.326169, 87.696, 17.3198
59.692380, 87.889, 17.7805
60.058591, 88.071, 18.1874
60.424801, 88.240, 18.5362
60.791012, 88.394, 18.8253
61.157223, 88.533, 19.0554
61.523434, 88.656, 19.2299
61.889645, 88.763, 19.3540
62.255856, 88.853, 19.4342
62.622067, 88.925, 19.4782
62.988278, 88.981, 19.4941
63.354489, 89.020, 19.4897
63.720700, 89.044, 19.4719
64.086910, 89.053, 19.4464
64.453121, 89.047, 19.4171
64.819332, 89.030, 19.3858
65.185543, 89.001, 19.3521
65.551754, 88.961, 19.3136
65.917965, 88.914, 19.2657
66.284176, 88.858, 19.2023
66.650387, 88.796, 19.1162
67.016598, 88.729, 18.9995
67.382809, 88.656, 18.8442
67.749020, 88.580, 18.6428
68.115230, 88.499, 18.3889
68.481441, 88.415, 18.0775
68.847652, 88.327, 17.7054
69.213863, 88.235, 17.2717
69.580074, 88.138, 16.7774
69.946285, 88.036, 16.2258
70.312496, 87.930, 15.6221
70.678707, 87.817, 14.9733
71.044918, 87.698, 14.2879
71.411129, 87.572, 13.5754
71.777340, 87.439, 12.8460
72.143550, 87.298, 12.1103
72.509761, 87.149, 11.3787
72.875972, 86.993, 10.6609
73.242183, 86.829, 9.9660
73.608394, 86.658, 9.3021
73.974605, 86.479, 8.6757
74.340816, 86.294, 8.0923
74.707027, 86.102, 7.5560
75.073238, 85.906, 7.0695
75.439449, 85.704, 6.6345
75.805660, 85.498, 6.2515
76.171870, 85.289, 5.9205
76.538081, 85.077, 5.6405
76.904292, 84.864, 5.4103
77.270503, 84.650, 5.2284
77.636714, 84.435, 5.0935
78.002925, 84.221, 5.0043
78.369136, 84.009, 4.9599
78.735347, 83.798, 4.9601
79.101558, 83.590, 5.0052
79.467769, 83.385, 5.0963
79.833980, 83.183, 5.2351
80.200190, 82.985, 5.4241
80.566401, 82.791, 5.6668
80.932612, 82.602, 5.9672
81.298823, 82.417, 6.3297
81.665034, 82.236, 6.7596
82.031245, 82.059, 7.2622
82.397456, 81.886, 7.8433
82.763667, 81.717, 8.5086
83.129878, 81.552, 9.2641
83.496089, 81.391, 10.1155
83.862300, 81.233, 11.0683
84.228510, 81.078, 12.1280
84.594721, 80.925, 13.2997
84.960932, 80.775, 14.5882
85.327143, 80.626, 15.9983
85.693354, 80.479, 17.5342
86.059565, 80.334, 19.1999
86.425776, 80.189, 20.9993
86.791987, 80.044, 22.9358
87.158198, 79.900, 25.0126
87.524409, 79.756, 27.2326
87.890619, 79.611, 29.5981
88.256830, 79.465, 32.1113
88.623041, 79.318, 34.7738
88.989252, 79.171, 37.5867
89.355463, 79.022, 40.5509
89.721674, 78.871, 43.6665
90.087885, 78.719, 46.9333
90.454096, 78.566, 50.3506
90.820307, 78.411, 53.9170
91.186518, 78.254, 57.6309
91.552729, 78.096, 61.4903
91.918939, 77.937, 65.4925
92.285150, 77.777, 69.6344
92.651361, 77.615, 73.9126
93.017572, 77.453, 78.3229
93.383783, 77.290, 82.8609
93.749994, 77.126, 87.5214
94.116205, 76.962, 92.2985
94.482416, 76.798, 97.1860
94.848627, 76.634, 102.1766
95.214838, 76.471, 107.2627
95.581049, 76.308, 112.4360
95.947259, 76.147, 117.6875
96.313470, 75.987, 123.0078
96.679681, 75.830, 128.3869
97.045892, 75.674, 133.8148
97.412103, 75.521, 139.2809
97.778314, 75.371, 144.7748
98.144525, 75.225, 150.2862
98.510736, 75.082, 155.8047
98.876947, 74.943, 161.3205
99.243158, 74.808, 166.8242
99.609369, 74.677, 172.3069
99.975579, 74.551, 177.7602
100.341790, 74.430, -176.8234
100.708001, 74.313, -171.4510
101.074212, 74.201, -166.1287
101.440423, 74.094, -160.8621
101.806634, 73.991, -155.6559
102.172845, 73.894, -150.5144
102.539056, 73.801, -145.4410
102.905267, 73.712, -140.4389
103.271478, 73.628, -135.5105
103.637689, 73.549, -130.6579
104.003899, 73.473, -125.8829
104.370110, 73.402, -121.1868
104.736321, 73.335, -116.5709
105.102532, 73.272, -112.0363
105.468743, 73.212, -107.5837
105.834954, 73.156, -103.2141
106.201165, 73.103, -98.9281
106.567376, 73.054, -94.7267
106.933587, 73.009, -90.6108
107.299798, 72.966, -86.5812
107.666009, 72.927, -82.6392
108.032219, 72.891, -78.7859
108.398430, 72.858, -75.0228
108.764641, 72.828, -71.3514
109.130852, 72.801, -67.7738
109.497063, 72.777, -64.2917
109.863274, 72.756, -60.9075
110.229485, 72.738, -57.6234
110.595696, 72.722, -54.4419
110.961907, 72.709, -51.3655
111.328118, 72.698, -48.3970
111.694328, 72.690, -45.5389
112.060539, 72.684, -42.7939
112.426750, 72.679, -40.1645
112.792961, 72.676, -37.6531
113.159172, 72.675, -35.2620
113.525383, 72.675, -32.9932
113.891594, 72.676, -30.8483
114.257805, 72.677, -28.8287
114.624016, 72.679, -26.9355
114.990227, 72.680, -25.1693
115.356438, 72.682, -23.5304
115.722648, 72.683, -22.0182
116.088859, 72.682, -20.6323
116.455070, 72.681, -19.3713
116.821281, 72.678, -18.2333
117.187492, 72.673, -17.2162
117.553703, 72.666, -16.3171
117.919914, 72.656, -15.5328
118.286125, 72.644, -14.8593
118.652336, 72.629, -14.2924
119.018547, 72.611, -13.8271
119.384758, 72.589, -13.4584
119.750968, 72.564, -13.1804
120.117179, 72.535, -12.9872
120.483390, 72.502, -12.8723
120.849601, 72.466, -12.8291
121.215812, 72.425, -12.8505
121.582023, 72.381, -12.9294
121.948234, 72.332, -13.0585
122.314445, 72.280, -13.2302
122.680656, 72.223, -13.4372
123.046867, 72.163, -13.6718
123.413078, 72.098, -13.9265
123.779288, 72.030, -14.1940
124.145499, 71.958, -14.4669
124.511710, 71.882, -14.7383
124.877921, 71.803, -15.0010
125.244132, 71.720, -15.2487
125.610343, 71.633, -15.4749
125.976554, 71.543, -15.6736
126.342765, 71.450, -15.8394
126.708976, 71.353, -15.9670
127.075187, 71.254, -16.0516
127.441398, 71.151, -16.0891
127.807608, 71.045, -16.0756
128.173819, 70.937, -16.0078
128.540030, 70.826, -15.8829
128.906241, 70.712, -15.6987
129.272452, 70.596, -15.4535
129.638663, 70.477, -15.1460
130.004874, 70.355, -14.7755
130.371085, 70.232, -14.3418
130.737296, 70.106, -13.8453
131.103507, 69.978, -13.2866
131.469718, 69.848, -12.6671
131.835928, 69.716, -11.9883
132.202139, 69.582, -11.2523
132.568350, 69.446, -10.4615
132.934561, 69.308, -9.6187
133.300772, 69.169, -8.7269
133.666983, 69.028, -7.7894
134.033194, 68.886, -6.8097
134.399405, 68.742, -5.7915
134.765616, 68.597, -4.7386
135.131827, 68.451, -3.6550
135.498037, 68.303, -2.5446
135.864248, 68.154, -1.4114
136.230459, 68.004, -0.2595
136.596670, 67.853, 0.9072
136.962881, 67.701, 2.0846
137.329092, 67.547, 3.2691
137.695303, 67.393, 4.4569
138.061514, 67.239, 5.6443
138.427725, 67.083, 6.8279
138.793936, 66.926, 8.0045
139.160147, 66.769, 9.1709
139.526357, 66.611, 10.3243
139.892568, 66.453, 11.4621
140.258779, 66.294, 12.5817
140.624990, 66.134, 13.6812
140.991201, 65.974, 14.7585
141.357412, 65.814, 15.8123
141.723623, 65.653, 16.8411
142.089834, 65.491, 17.8438
142.456045, 65.329, 18.8199
142.822256, 65.167, 19.7693
143.188467, 65.005, 20.6916
143.554677, 64.842, 21.5873
143.920888, 64.679, 22.4572
144.287099, 64.515, 23.3020
144.653310, 64.352, 24.1233
145.019521, 64.188, 24.9227
145.385732, 64.024, 25.7021
145.751943, 63.860, 26.4639
146.118154, 63.696, 27.2104
146.484365, 63.531, 27.9448
146.850576, 63.367, 28.6700
147.216787, 63.202, 29.3893
147.582997, 63.037, 30.1063
147.949208, 62.872, 30.8247
148.315419, 62.707, 31.5483
148.681630, 62.542, 32.2814
149.047841, 62.377, 33.0280
149.414052, 62.212, 33.7922
149.780263, 62.047, 34.5786
150.146474, 61.881, 35.3912
150.512685, 61.716, 36.2345
150.878896, 61.551, 37.1127
151.245107, 61.385, 38.0300
151.611317, 61.220, 38.9907
151.977528, 61.055, 39.9987
152.343739, 60.890, 41.0579
152.709950, 60.725, 42.1719
153.076161, 60.560, 43.3447
153.442372, 60.395, 44.5795
153.808583, 60.230, 45.8793
154.174794, 60.065, 47.2476
154.541005, 59.900, 48.6867
154.907216, 59.736, 50.1995
155.273427, 59.571, 51.7883
155.639637, 59.407, 53.4553
156.005848, 59.242, 55.2023
156.372059, 59.078, 57.0310
156.738270, 58.914, 58.9430
157.104481, 58.750, 60.9395
157.470692, 58.587, 63.0215
157.836903, 58.423, 65.1898
158.203114, 58.260, 67.4453
158.569325, 58.097, 69.7882
158.935536, 57.933, 72.2189
159.301746, 57.770, 74.7374
159.667957, 57.607, 77.3438
160.034168, 57.445, 80.0376
160.400379, 57.282, 82.8185
160.766590, 57.119, 85.6861
161.132801, 56.957, 88.6396
161.499012, 56.795, 91.6781
161.865223, 56.632, 94.8009
162.231434, 56.470, 98.0067
162.597645, 56.308, 101.2944
162.963856, 56.146, 104.6628
163.330066, 55.984, 108.1106
163.696277, 55.822, 111.6361
164.062488, 55.660, 115.2380
164.428699, 55.498, 118.9147
164.794910, 55.336, 122.6643
165.161121, 55.174, 126.4853
165.527332, 55.012, 130.3758
165.893543, 54.850, 134.3340
166.259754, 54.688, 138.3580
166.625965, 54.526, 142.4460
166.992176, 54.364, 146.5961
167.358386, 54.202, 150.8062
167.724597, 54.040, 155.0744
168.090808, 53.878, 159.3989
168.457019, 53.715, 163.7775
168.823230, 53.553, 168.2083
169.189441, 53.391, 172.6895
169.555652, 53.229, 177.2191
169.921863, 53.067, -178.2050
170.288074, 52.904, -173.5846
170.654285, 52.742, -168.9216
171.020496, 52.580, -164.2179
171.386706, 52.418, -159.4753
171.752917, 52.255, -154.6956
172.119128, 52.093, -149.8808
172.485339, 51.931, -145.0325
172.851550, 51.769, -140.1525
173.217761, 51.607, -135.2425
173.583972, 51.445, -130.3042
173.950183, 51.283, -125.3392
174.316394, 51.121, -120.3492
174.682605, 50.959, -115.3358
175.048816, 50.797, -110.3004
175.415026, 50.635, -105.2446
175.781237, 50.474, -100.1699
176.147448, 50.312, -95.0776
176.513659, 50.151, -89.9692
176.879870, 49.990, -84.8461
177.246081, 49.829, -79.7095
177.612292, 49.668, -74.5607
177.978503, 49.508, -69.4010
178.344714, 49.347, -64.2314
178.710925, 49.187, -59.0533
179.077136, 49.028, -53.8677
179.443346, 48.868, -48.6756
179.809557, 48.709, -43.4781
180.175768, 48.550, -38.2761
180.541979, 48.391, -33.0706
180.908190, 48.233, -27.8626
181.274401, 48.075, -22.6527
