Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 66.732, -32.2737
20.507812, 66.672, -32.3232
20.874023, 67.533, -31.5059
21.240234, 68.643, -30.4613
21.606445, 69.918, -29.4469
21.972656, 71.296, -28.7909
22.338867, 72.737, -28.8814
22.705078, 74.210, -30.1492
23.071289, 75.697, -33.0515
23.437500, 77.181, -38.0596
23.803711, 78.652, -45.6420
24.169922, 80.100, -56.2301
24.536132, 81.517, -70.1607
24.902343, 82.899, -87.6046
25.268554, 84.239, -108.5052
25.634765, 85.534, -132.5506
26.000976, 86.782, -159.1891
26.367187, 87.978, 172.3168
26.733398, 89.120, 142.8146
27.099609, 90.206, 113.1774
27.465820, 91.233, 84.2246
27.832031, 92.198, 56.6548
28.198242, 93.099, 30.9951
28.564452, 93.931, 7.5751
28.930663, 94.693, -13.4716
29.296874, 95.381, -32.1791
29.663085, 95.992, -48.7001
30.029296, 96.524, -63.2494
30.395507, 96.975, -76.0516
30.761718, 97.344, -87.3044
31.127929, 97.632, -97.1592
31.494140, 97.841, -105.7166
31.860351, 97.975, -113.0328
32.226562, 98.037, -119.1287
32.592772, 98.031, -123.9994
32.958983, 97.963, -127.6218
33.325194, 97.835, -129.9606
33.691405, 97.651, -130.9725
34.057616, 97.415, -130.6127
34.423827, 97.127, -128.8417
34.790038, 96.793, -125.6348
35.156249, 96.414, -120.9907
35.522460, 95.995, -114.9408
35.888671, 95.543, -107.5529
36.254882, 95.063, -98.9321
36.621092, 94.563, -89.2168
36.987303, 94.052, -78.5711
37.353514, 93.541, -67.1757
37.719725, 93.042, -55.2173
38.085936, 92.569, -42.8794
38.452147, 92.136, -30.3341
38.818358, 91.758, -17.7361
39.184569, 91.449, -5.2201
39.550780, 91.218, 7.1010
39.916991, 91.072, 19.1345
40.283201, 91.010, 30.8077
40.649412, 91.027, 42.0647
41.015623, 91.112, 52.8653
41.381834, 91.253, 63.1827
41.748045, 91.433, 73.0022
42.114256, 91.639, 82.3197
42.480467, 91.857, 91.1414
42.846678, 92.076, 99.4829
43.212889, 92.285, 107.3691
43.579100, 92.477, 114.8333
43.945311, 92.646, 121.9170
44.311521, 92.786, 128.6691
44.677732, 92.894, 135.1445
45.043943, 92.967, 141.4022
45.410154, 93.004, 147.5041
45.776365, 93.004, 153.5120
46.142576, 92.968, 159.4862
46.508787, 92.896, 165.4833
46.874998, 92.790, 171.5545
47.241209, 92.651, 177.7447
47.607420, 92.482, -175.9079
47.973631, 92.285, -169.3722
48.339841, 92.061, -162.6237
48.706052, 91.813, -155.6442
49.072263, 91.544, -148.4213
49.438474, 91.254, -140.9474
49.804685, 90.946, -133.2201
50.170896, 90.622, -125.2415
50.537107, 90.283, -117.0182
50.903318, 89.931, -108.5614
51.269529, 89.568, -99.8871
51.635740, 89.196, -91.0163
52.001951, 88.816, -81.9746
52.368161, 88.430, -72.7920
52.734372, 88.041, -63.5024
53.100583, 87.650, -54.1423
53.466794, 87.261, -44.7499
53.833005, 86.876, -35.3641
54.199216, 86.498, -26.0226
54.565427, 86.129, -16.7613
54.931638, 85.773, -7.6134
55.297849, 85.431, 1.3918
55.664060, 85.107, 10.2286
56.030271, 84.803, 18.8762
56.396481, 84.522, 27.3177
56.762692, 84.264, 35.5408
57.128903, 84.031, 43.5373
57.495114, 83.825, 51.3024
57.861325, 83.644, 58.8351
58.227536, 83.490, 66.1367
58.593747, 83.360, 73.2113
58.959958, 83.255, 80.0646
59.326169, 83.171, 86.7041
59.692380, 83.108, 93.1386
60.058591, 83.063, 99.3779
60.424801, 83.033, 105.4332
60.791012, 83.017, 111.3167
61.157223, 83.012, 117.0420
61.523434, 83.015, 122.6238
61.889645, 83.024, 128.0786
62.255856, 83.037, 133.4235
62.622067, 83.052, 138.6770
62.988278, 83.068, 143.8585
63.354489, 83.083, 148.9874
63.720700, 83.096, 154.0837
64.086910, 83.105, 159.1671
64.453121, 83.110, 164.2565
64.819332, 83.110, 169.3706
65.185543, 83.105, 174.5268
65.551754, 83.095, 179.7417
65.917965, 83.078, -174.9693
66.284176, 83.055, -169.5923
66.650387, 83.025, -164.1145
67.016598, 82.989, -158.5243
67.382809, 82.946, -152.8114
67.749020, 82.896, -146.9665
68.115230, 82.840, -140.9816
68.481441, 82.776, -134.8494
68.847652, 82.706, -128.5635
69.213863, 82.629, -122.1183
69.580074, 82.544, -115.5085
69.946285, 82.452, -108.7296
70.312496, 82.352, -101.7770
70.678707, 82.245, -94.6469
71.044918, 82.131, -87.3356
71.411129, 82.008, -79.8395
71.777340, 81.878, -72.1557
72.143550, 81.740, -64.2813
72.509761, 81.594, -56.2141
72.875972, 81.440, -47.9522
73.242183, 81.279, -39.4943
73.608394, 81.110, -30.8398
73.974605, 80.934, -21.9885
74.340816, 80.751, -12.9413
74.707027, 80.561, -3.6993
75.073238, 80.365, 5.7354
75.439449, 80.162, 15.3599
75.805660, 79.954, 25.1708
76.171870, 79.741, 35.1640
76.538081, 79.523, 45.3348
76.904292, 79.301, 55.6779
77.270503, 79.075, 66.1874
77.636714, 78.847, 76.8568
78.002925, 78.615, 87.6790
78.369136, 78.382, 98.6466
78.735347, 78.148, 109.7513
79.101558, 77.913, 120.9846
79.467769, 77.678, 132.3368
79.833980, 77.444, 143.7980
80.200190, 77.212, 155.3574
80.566401, 76.982, 167.0035
80.932612, 76.755, 178.7239
81.298823, 76.532, -169.4942
81.665034, 76.314, -157.6647
82.031245, 76.102, -145.8018
82.397456, 75.897, -133.9204
82.763667, 75.698, -122.0357
83.129878, 75.508, -110.1633
83.496089, 75.326, -98.3184
83.862300, 75.154, -86.5165
84.228510, 74.991, -74.7726
84.594721, 74.839, -63.1008
84.960932, 74.696, -51.5148
85.327143, 74.565, -40.0275
85.693354, 74.443, -28.6505
86.059565, 74.331, -17.3944
86.425776, 74.229, -6.2689
86.791987, 74.137, 4.7177
87.158198, 74.053, 15.5581
87.524409, 73.976, 26.2460
87.890619, 73.907, 36.7762
88.256830, 73.845, 47.1447
88.623041, 73.788, 57.3480
88.989252, 73.735, 67.3837
89.355463, 73.686, 77.2502
89.721674, 73.640, 86.9464
90.087885, 73.596, 96.4720
90.454096, 73.553, 105.8272
90.820307, 73.511, 115.0126
91.186518, 73.469, 124.0295
91.552729, 73.425, 132.8794
91.918939, 73.381, 141.5638
92.285150, 73.334, 150.0854
92.651361, 73.285, 158.4465
93.017572, 73.233, 166.6499
93.383783, 73.179, 174.6986
93.749994, 73.120, -177.4041
94.116205, 73.059, -169.6545
94.482416, 72.993, -162.0492
94.848627, 72.924, -154.5840
95.214838, 72.851, -147.2548
95.581049, 72.774, -140.0571
95.947259, 72.693, -132.9866
96.313470, 72.609, -126.0381
96.679681, 72.521, -119.2065
97.045892, 72.430, -112.4866
97.412103, 72.336, -105.8724
97.778314, 72.239, -99.3583
98.144525, 72.139, -92.9377
98.510736, 72.038, -86.6044
98.876947, 71.934, -80.3511
99.243158, 71.828, -74.1707
99.609369, 71.722, -68.0555
99.975579, 71.614, -61.9978
100.341790, 71.505, -55.9890
100.708001, 71.397, -50.0208
101.074212, 71.287, -44.0841
101.440423, 71.179, -38.1698
101.806634, 71.070, -32.2688
102.172845, 70.962, -26.3712
102.539056, 70.855, -20.4677
102.905267, 70.748, -14.5483
103.271478, 70.643, -8.6036
103.637689, 70.538, -2.6237
104.003899, 70.435, 3.4009
104.370110, 70.332, 9.4794
104.736321, 70.231, 15.6210
105.102532, 70.130, 21.8344
105.468743, 70.031, 28.1281
105.834954, 69.931, 34.5100
106.201165, 69.833, 40.9877
106.567376, 69.734, 47.5684
106.933587, 69.636, 54.2585
107.299798, 69.537, 61.0643
107.666009, 69.438, 67.9913
108.032219, 69.338, 75.0444
108.398430, 69.238, 82.2283
108.764641, 69.136, 89.5466
109.130852, 69.034, 97.0029
109.497063, 68.929, 104.6002
109.863274, 68.824, 112.3406
110.229485, 68.716, 120.2261
110.595696, 68.607, 128.2581
110.961907, 68.496, 136.4375
111.328118, 68.382, 144.7648
111.694328, 68.266, 153.2400
112.060539, 68.148, 161.8629
112.426750, 68.028, 170.6327
112.792961, 67.905, 179.5485
113.159172, 67.780, -171.3911
113.525383, 67.652, -162.1879
113.891594, 67.522, -152.8435
114.257805, 67.389, -143.3602
114.624016, 67.254, -133.7405
114.990227, 67.117, -123.9867
115.356438, 66.977, -114.1018
115.722648, 66.834, -104.0885
116.088859, 66.690, -93.9498
116.455070, 66.543, -83.6891
116.821281, 66.394, -73.3093
117.187492, 66.243, -62.8141
117.553703, 66.089, -52.2067
117.919914, 65.934, -41.4906
118.286125, 65.777, -30.6694
118.652336, 65.618, -19.7468
119.018547, 65.457, -8.7263
119.384758, 65.294, 2.3883
119.750968, 65.130, 13.5933
120.117179, 64.965, 24.8849
120.483390, 64.798, 36.2594
120.849601, 64.630, 47.7130
121.215812, 64.460, 59.2418
121.582023, 64.290, 70.8422
121.948234, 64.119, 82.5104
122.314445, 63.946, 94.2424
122.680656, 63.773, 106.0347
123.046867, 63.600, 117.8835
123.413078, 63.426, 129.7852
123.779288, 63.252, 141.7361
124.145499, 63.077, 153.7325
124.511710, 62.902, 165.7712
124.877921, 62.728, 177.8488
125.244132, 62.553, -170.0383
125.610343, 62.379, -157.8933
125.976554, 62.205, -145.7192
126.342765, 62.032, -133.5192
126.708976, 61.859, -121.2961
127.075187, 61.687, -109.0527
127.441398, 61.516, -96.7919
127.807608, 61.346, -84.5160
128.173819, 61.177, -72.2278
128.540030, 61.010, -59.9288
128.906241, 60.843, -47.6219
129.272452, 60.678, -35.3088
129.638663, 60.515, -22.9913
130.004874, 60.353, -10.6714
130.371085, 60.193, 1.6497
130.737296, 60.034, 13.9705
131.103507, 59.877, 26.2893
131.469718, 59.722, 38.6055
131.835928, 59.569, 50.9180
132.202139, 59.417, 63.2253
132.568350, 59.268, 75.5273
132.934561, 59.120, 87.8230
133.300772, 58.975, 100.1118
133.666983, 58.831, 112.3936
134.033194, 58.690, 124.6677
134.399405, 58.550, 136.9338
134.765616, 58.412, 149.1917
135.131827, 58.276, 161.4412
135.498037, 58.142, 173.6821
135.864248, 58.010, -174.0852
136.230459, 57.880, -161.8611
136.596670, 57.752, -149.6455
136.962881, 57.625, -137.4385
137.329092, 57.500, -125.2395
137.695303, 57.377, -113.0488
138.061514, 57.255, -100.8662
138.427725, 57.135, -88.6914
138.793936, 57.017, -76.5242
139.160147, 56.900, -64.3645
139.526357, 56.785, -52.2119
139.892568, 56.671, -40.0664
140.258779, 56.558, -27.9275
140.624990, 56.447, -15.7952
140.991201, 56.337, -3.6687
141.357412, 56.228, 8.4517
141.723623, 56.120, 20.5667
142.089834, 56.014, 32.6765
142.456045, 55.908, 44.7815
142.822256, 55.803, 56.8818
143.188467, 55.700, 68.9780
143.554677, 55.597, 81.0708
143.920888, 55.495, 93.1599
144.287099, 55.393, 105.2463
144.653310, 55.292, 117.3303
145.019521, 55.192, 129.4124
145.385732, 55.092, 141.4927
145.751943, 54.993, 153.5723
146.118154, 54.894, 165.6511
146.484365, 54.795, 177.7300
146.850576, 54.696, -170.1904
147.216787, 54.598, -158.1096
147.582997, 54.500, -146.0273
147.949208, 54.402, -133.9426
148.315419, 54.304, -121.8550
148.681630, 54.205, -109.7642
149.047841, 54.107, -97.6689
149.414052, 54.008, -85.5688
149.780263, 53.909, -73.4639
150.146474, 53.810, -61.3525
150.512685, 53.710, -49.2344
150.878896, 53.610, -37.1094
151.245107, 53.510, -24.9763
151.611317, 53.409, -12.8345
151.977528, 53.307, -0.6838
152.343739, 53.205, 11.4766
152.709950, 53.102, 23.6475
153.076161, 52.999, 35.8291
153.442372, 52.894, 48.0222
153.808583, 52.789, 60.2275
154.174794, 52.683, 72.4448
154.541005, 52.577, 84.6753
154.907216, 52.470, 96.9197
155.273427, 52.361, 109.1775
155.639637, 52.252, 121.4497
156.005848, 52.142, 133.7371
156.372059, 52.032, 146.0388
156.738270, 51.920, 158.3564
157.104481, 51.807, 170.6897
157.470692, 51.694, -176.9609
157.836903, 51.580, -164.5952
158.203114, 51.464, -152.2131
158.569325, 51.348, -139.8145
158.935536, 51.231, -127.3987
159.301746, 51.113, -114.9658
159.667957, 50.995, -102.5159
160.034168, 50.875, -90.0483
160.400379, 50.754, -77.5637
160.766590, 50.633, -65.0618
161.132801, 50.511, -52.5417
161.499012, 50.388, -40.0049
161.865223, 50.264, -27.4502
162.231434, 50.139, -14.8777
162.597645, 50.014, -2.2883
162.963856, 49.888, 10.3188
163.330066, 49.761, 22.9438
163.696277, 49.633, 35.5854
164.062488, 49.504, 48.2444
164.428699, 49.375, 60.9209
164.794910, 49.245, 73.6140
165.161121, 49.114, 86.3242
165.527332, 48.983, 99.0508
165.893543, 48.851, 111.7939
166.259754, 48.718, 124.5535
166.625965, 48.584, 137.3289
166.992176, 48.450, 150.1201
167.358386, 48.316, 162.9270
167.724597, 48.180, 175.7493
168.090808, 48.045, -171.4138
168.457019, 47.908, -158.5618
168.823230, 47.771, -145.6958
169.189441, 47.634, -132.8157
169.555652, 47.496, -119.9219
169.921863, 47.357, -107.0151
170.288074, 47.218, -94.0955
170.654285, 47.079, -81.1633
171.020496, 46.939, -68.2197
171.386706, 46.798, -55.2642
171.752917, 46.658, -42.2981
172.119128, 46.516, -29.3213
172.485339, 46.375, -16.3347
172.851550, 46.233, -3.3386
173.217761, 46.091, 9.6665
173.583972, 45.949, 22.6799
173.950183, 45.806, 35.7014
174.316394, 45.663, 48.7302
174.682605, 45.520, 61.7661
175.048816, 45.377, 74.8083
175.415026, 45.233, 87.8567
175.781237, 45.089, 100.9104
176.147448, 44.946, 113.9690
176.513659, 44.802, 127.0327
176.879870, 44.658, 140.1003
177.246081, 44.514, 153.1716
177.612292, 44.369, 166.2466
177.978503, 44.225, 179.3245
178.344714, 44.081, -167.5955
178.710925, 43.937, -154.5125
179.077136, 43.793, -141.4277
179.443346, 43.649, -128.3416
179.809557, 43.505, -115.2537
180.175768, 43.362, -102.1648
180.541979, 43.218, -89.0752
180.908190, 43.075, -75.9846
181.274401, 42.931, -62.8938
181.640612, 42.788, -49.8032
182.006823, 42.645, -36.7119
182.373034, 42.503, -23.6208
182.739245, 42.361, -10.5305
183.105455, 42.219, 2.5598
183.471666, 42.077, 15.6494
183.837877, 41.936, 28.7380
184.204088, 41.795, 41.8267
184.570299, 41.654, 54.9138
184.936510, 41.514, 68.0002
185.302721, 41.374, 81.0857
185.668932, 41.235, 94.1702
186.035143, 41.096, 107.2534
186.401354, 40.958, 120.3357
186.767565, 40.820, 133.4167
187.133775, 40.682, 146.4966
187.499986, 40.546, 159.5752
187.866197, 40.409, 172.6526
188.232408, 40.274, -174.2712
188.598619, 40.139, -161.1963
188.964830, 40.004, -148.1226
189.331041, 39.870, -135.0500
189.697252, 39.737, -121.9785
190.063463, 39.604, -108.9084
190.429674, 39.473, -95.8396
190.795885, 39.341, -82.7717
191.162095, 39.211, -69.7053
191.528306, 39.081, -56.6399
191.894517, 38.952, -43.5757
192.260728, 38.824, -30.5127
192.626939, 38.697, -17.4502
192.993150, 38.570, -4.3896
193.359361, 38.444, 8.6699
193.725572, 38.320, 21.7285
194.091783, 38.196, 34.7856
194.457994, 38.072, 47.8418
194.824205, 37.950, 60.8965
195.190415, 37.829, 73.9502
195.556626, 37.709, 87.0020
195.922837, 37.589, 100.0532
196.289048, 37.471, 113.1025
196.655259, 37.354, 126.1504
197.021470, 37.237, 139.1968
197.387681, 37.122, 152.2412
197.753892, 37.008, 165.2842
198.120103, 36.895, 178.3247
198.486314, 36.783, -168.6362
198.852525, 36.672, -155.5996
199.218735, 36.563, -142.5649
199.584946, 36.454, -129.5327
199.951157, 36.347, -116.5034
200.317368, 36.241, -103.4766
200.683579, 36.137, -90.4521
201.049790, 36.034, -77.4312
201.416001, 35.932, -64.4136
201.782212, 35.831, -51.3989
202.148423, 35.732, -38.3877
202.514634, 35.634, -25.3804
202.880845, 35.537, -12.3770
203.247055, 35.442, 0.6221
203.613266, 35.349, 13.6172
203.979477, 35.257, 26.6079
204.345688, 35.166, 39.5942
204.711899, 35.077, 52.5752
205.078110, 34.989, 65.5518
205.444321, 34.903, 78.5225
205.810532, 34.819, 91.4883
206.176743, 34.736, 104.4482
206.542954, 34.655, 117.4028
206.909164, 34.575, 130.3511
207.275375, 34.498, 143.2935
207.641586, 34.421, 156.2295
208.007797, 34.347, 169.1587
208.374008, 34.274, -177.9185
208.740219, 34.203, -165.0029
209.106430, 34.133, -152.0942
209.472641, 34.066, -139.1929
209.838852, 34.000, -126.2988
210.205063, 33.936, -113.4126
210.571274, 33.873, -100.5342
210.937484, 33.813, -87.6636
211.303695, 33.754, -74.8018
211.669906, 33.697, -61.9478
212.036117, 33.642, -49.1030
212.402328, 33.588, -36.2671
