Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 66.857, 92.4064
20.507812, 66.818, 92.3848
20.874023, 67.397, 92.7348
21.240234, 68.161, 93.2541
21.606445, 69.049, 93.9393
21.972656, 70.020, 94.7847
22.338867, 71.047, 95.7797
22.705078, 72.114, 96.9075
23.071289, 73.212, 98.1491
23.437500, 74.336, 99.4879
23.803711, 75.479, 100.9112
24.169922, 76.638, 102.4063
24.536132, 77.806, 103.9532
24.902343, 78.975, 105.5199
25.268554, 80.139, 107.0617
25.634765, 81.291, 108.5267
26.000976, 82.423, 109.8577
26.367187, 83.529, 110.9909
26.733398, 84.605, 111.8512
27.099609, 85.645, 112.3489
27.465820, 86.644, 112.3830
27.832031, 87.598, 111.8477
28.198242, 88.504, 110.6409
28.564452, 89.357, 108.6687
28.930663, 90.154, 105.8485
29.296874, 90.894, 102.1136
29.663085, 91.572, 97.4228
30.029296, 92.188, 91.7716
30.395507, 92.740, 85.2017
30.761718, 93.227, 77.8022
31.127929, 93.652, 69.7044
31.494140, 94.014, 61.0691
31.860351, 94.315, 52.0729
32.226562, 94.559, 42.8961
32.592772, 94.745, 33.7132
32.958983, 94.875, 24.6887
33.325194, 94.949, 15.9741
33.691405, 94.968, 7.7085
34.057616, 94.931, 0.0175
34.423827, 94.839, -6.9876
34.790038, 94.693, -13.2126
35.156249, 94.496, -18.5840
35.522460, 94.249, -23.0521
35.888671, 93.958, -26.5937
36.254882, 93.628, -29.2123
36.621092, 93.264, -30.9363
36.987303, 92.873, -31.8156
37.353514, 92.462, -31.9170
37.719725, 92.039, -31.3194
38.085936, 91.612, -30.1096
38.452147, 91.189, -28.3790
38.818358, 90.779, -26.2204
39.184569, 90.390, -23.7257
39.550780, 90.031, -20.9840
39.916991, 89.709, -18.0803
40.283201, 89.430, -15.0947
40.649412, 89.197, -12.1013
41.015623, 89.013, -9.1677
41.381834, 88.877, -6.3548
41.748045, 88.783, -3.7159
42.114256, 88.726, -1.2965
42.480467, 88.700, 0.8666
42.846678, 88.694, 2.7451
43.212889, 88.701, 4.3198
43.579100, 88.712, 5.5806
43.945311, 88.719, 6.5257
44.311521, 88.715, 7.1614
44.677732, 88.696, 7.5008
45.043943, 88.656, 7.5620
45.410154, 88.591, 7.3665
45.776365, 88.501, 6.9373
46.142576, 88.383, 6.2964
46.508787, 88.238, 5.4638
46.874998, 88.066, 4.4557
47.241209, 87.867, 3.2843
47.607420, 87.643, 1.9572
47.973631, 87.397, 0.4785
48.339841, 87.129, -1.1511
48.706052, 86.841, -2.9325
49.072263, 86.536, -4.8677
49.438474, 86.215, -6.9581
49.804685, 85.880, -9.2040
50.170896, 85.532, -11.6039
50.537107, 85.173, -14.1543
50.903318, 84.804, -16.8498
51.269529, 84.425, -19.6839
51.635740, 84.039, -22.6497
52.001951, 83.645, -25.7410
52.368161, 83.247, -28.9532
52.734372, 82.843, -32.2846
53.100583, 82.437, -35.7370
53.466794, 82.030, -39.3163
53.833005, 81.624, -43.0322
54.199216, 81.219, -46.8985
54.565427, 80.819, -50.9323
54.931638, 80.427, -55.1530
55.297849, 80.043, -59.5816
55.664060, 79.672, -64.2395
56.030271, 79.315, -69.1471
56.396481, 78.975, -74.3229
56.762692, 78.655, -79.7825
57.128903, 78.356, -85.5376
57.495114, 78.082, -91.5949
57.861325, 77.833, -97.9564
58.227536, 77.611, -104.6185
58.593747, 77.416, -111.5725
58.959958, 77.249, -118.8043
59.326169, 77.109, -126.2958
59.692380, 76.995, -134.0246
60.058591, 76.907, -141.9653
60.424801, 76.842, -150.0908
60.791012, 76.800, -158.3720
61.157223, 76.777, -166.7798
61.523434, 76.774, -175.2850
61.889645, 76.787, 176.1411
62.255856, 76.816, 167.5264
62.622067, 76.858, 158.8977
62.988278, 76.912, 150.2812
63.354489, 76.977, 141.7023
63.720700, 77.052, 133.1863
64.086910, 77.136, 124.7585
64.453121, 77.226, 116.4449
64.819332, 77.323, 108.2720
65.185543, 77.424, 100.2675
65.551754, 77.529, 92.4602
65.917965, 77.636, 84.8800
66.284176, 77.743, 77.5571
66.650387, 77.851, 70.5224
67.016598, 77.956, 63.8062
67.382809, 78.059, 57.4380
67.749020, 78.157, 51.4456
68.115230, 78.250, 45.8544
68.481441, 78.336, 40.6874
68.847652, 78.415, 35.9643
69.213863, 78.486, 31.7013
69.580074, 78.547, 27.9109
69.946285, 78.599, 24.6024
70.312496, 78.641, 21.7814
70.678707, 78.673, 19.4499
71.044918, 78.694, 17.6072
71.411129, 78.706, 16.2495
71.777340, 78.707, 15.3704
72.143550, 78.698, 14.9611
72.509761, 78.679, 15.0110
72.875972, 78.651, 15.5077
73.242183, 78.614, 16.4373
73.608394, 78.569, 17.7848
73.974605, 78.515, 19.5341
74.340816, 78.454, 21.6687
74.707027, 78.386, 24.1714
75.073238, 78.311, 27.0247
75.439449, 78.231, 30.2108
75.805660, 78.146, 33.7121
76.171870, 78.056, 37.5111
76.538081, 77.963, 41.5903
76.904292, 77.866, 45.9326
77.270503, 77.766, 50.5212
77.636714, 77.664, 55.3398
78.002925, 77.561, 60.3725
78.369136, 77.457, 65.6039
78.735347, 77.353, 71.0190
79.101558, 77.249, 76.6034
79.467769, 77.146, 82.3434
79.833980, 77.044, 88.2253
80.200190, 76.944, 94.2365
80.566401, 76.846, 100.3645
80.932612, 76.751, 106.5971
81.298823, 76.660, 112.9229
81.665034, 76.571, 119.3306
82.031245, 76.487, 125.8091
82.397456, 76.407, 132.3479
82.763667, 76.332, 138.9364
83.129878, 76.261, 145.5642
83.496089, 76.196, 152.2211
83.862300, 76.135, 158.8969
84.228510, 76.080, 165.5813
84.594721, 76.029, 172.2640
84.960932, 75.984, 178.9346
85.327143, 75.944, -174.4172
