Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 62.271, -70.9168
20.507812, 62.180, -70.2554
20.874023, 63.433, -80.8942
21.240234, 64.919, -95.9582
21.606445, 66.506, -114.3559
21.972656, 68.121, -134.8331
22.338867, 69.727, -156.0858
22.705078, 71.305, -176.9088
23.071289, 72.845, 163.6524
23.437500, 74.341, 146.1955
23.803711, 75.791, 130.9371
24.169922, 77.194, 117.7758
24.536132, 78.548, 106.4124
24.902343, 79.853, 96.4783
25.268554, 81.108, 87.6235
25.634765, 82.312, 79.5510
26.000976, 83.464, 72.0127
26.367187, 84.562, 64.7923
26.733398, 85.604, 57.6950
27.099609, 86.588, 50.5479
27.465820, 87.511, 43.2048
27.832031, 88.370, 35.5482
28.198242, 89.161, 27.4858
28.564452, 89.882, 18.9467
28.930663, 90.528, 9.8802
29.296874, 91.095, 0.2621
29.663085, 91.578, -9.8964
30.029296, 91.975, -20.5393
30.395507, 92.283, -31.5637
30.761718, 92.500, -42.8253
31.127929, 92.626, -54.1501
31.494140, 92.663, -65.3517
31.860351, 92.614, -76.2473
32.226562, 92.484, -86.6736
32.592772, 92.279, -96.4988
32.958983, 92.006, -105.6288
33.325194, 91.673, -114.0089
33.691405, 91.286, -121.6198
34.057616, 90.853, -128.4705
34.423827, 90.380, -134.5898
34.790038, 89.874, -140.0183
35.156249, 89.340, -144.8022
35.522460, 88.783, -148.9901
35.888671, 88.207, -152.6307
36.254882, 87.617, -155.7714
36.621092, 87.015, -158.4571
36.987303, 86.406, -160.7297
37.353514, 85.793, -162.6271
37.719725, 85.178, -164.1834
38.085936, 84.564, -165.4293
38.452147, 83.955, -166.3920
38.818358, 83.352, -167.0963
39.184569, 82.760, -167.5645
39.550780, 82.179, -167.8170
39.916991, 81.615, -167.8726
40.283201, 81.068, -167.7493
40.649412, 80.544, -167.4646
41.015623, 80.046, -167.0361
41.381834, 79.576, -166.4816
41.748045, 79.140, -165.8193
42.114256, 78.740, -165.0674
