Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 77.317, 166.9049
20.507812, 77.271, 167.0366
20.874023, 77.946, 164.9078
21.240234, 78.801, 161.8431
21.606445, 79.750, 157.9835
21.972656, 80.735, 153.4795
22.338867, 81.723, 148.4811
22.705078, 82.698, 143.1289
23.071289, 83.655, 137.5446
23.437500, 84.590, 131.8249
23.803711, 85.503, 126.0391
24.169922, 86.396, 120.2323
24.536132, 87.268, 114.4315
24.902343, 88.120, 108.6509
25.268554, 88.951, 102.8955
25.634765, 89.762, 97.1597
26.000976, 90.551, 91.4264
26.367187, 91.315, 85.6660
26.733398, 92.050, 79.8389
27.099609, 92.753, 73.9001
27.465820, 93.419, 67.8046
27.832031, 94.044, 61.5110
28.198242, 94.621, 54.9851
28.564452, 95.147, 48.2029
28.930663, 95.615, 41.1551
29.296874, 96.021, 33.8524
29.663085, 96.361, 26.3313
30.029296, 96.631, 18.6562
30.395507, 96.831, 10.9170
30.761718, 96.959, 3.2200
31.127929, 97.021, -4.3237
31.494140, 97.020, -11.6124
31.860351, 96.963, -18.5648
32.226562, 96.858, -25.1260
32.592772, 96.711, -31.2662
32.958983, 96.529, -36.9724
33.325194, 96.316, -42.2347
33.691405, 96.074, -47.0342
34.057616, 95.804, -51.3344
34.423827, 95.505, -55.0808
34.790038, 95.177, -58.2072
35.156249, 94.821, -60.6459
35.522460, 94.438, -62.3401
35.888671, 94.031, -63.2544
36.254882, 93.606, -63.3824
36.621092, 93.170, -62.7511
36.987303, 92.733, -61.4202
37.353514, 92.306, -59.4797
37.719725, 91.902, -57.0440
38.085936, 91.536, -54.2449
38.452147, 91.221, -51.2238
38.818358, 90.971, -48.1224
39.184569, 90.795, -45.0761
39.550780, 90.699, -42.2068
39.916991, 90.681, -39.6193
40.283201, 90.736, -37.3986
40.649412, 90.854, -35.6097
41.015623, 91.021, -34.2981
41.381834, 91.223, -33.4904
41.748045, 91.447, -33.1962
42.114256, 91.679, -33.4092
42.480467, 91.908, -34.1092
42.846678, 92.126, -35.2629
43.212889, 92.324, -36.8258
43.579100, 92.497, -38.7426
43.945311, 92.638, -40.9495
44.311521, 92.746, -43.3750
44.677732, 92.816, -45.9424
45.043943, 92.847, -48.5720
45.410154, 92.839, -51.1832
45.776365, 92.790, -53.6985
46.142576, 92.703, -56.0444
46.508787, 92.577, -58.1556
46.874998, 92.416, -59.9761
47.241209, 92.221, -61.4606
47.607420, 91.995, -62.5759
47.973631, 91.741, -63.3003
48.339841, 91.462, -63.6237
48.706052, 91.161, -63.5464
49.072263, 90.842, -63.0780
49.438474, 90.509, -62.2358
49.804685, 90.165, -61.0436
50.170896, 89.814, -59.5293
50.537107, 89.460, -57.7246
50.903318, 89.108, -55.6633
51.269529, 88.763, -53.3807
51.635740, 88.430, -50.9128
52.001951, 88.113, -48.2966
52.368161, 87.818, -45.5692
52.734372, 87.550, -42.7681
53.100583, 87.312, -39.9307
53.466794, 87.110, -37.0938
53.833005, 86.945, -34.2927
54.199216, 86.819, -31.5610
54.565427, 86.732, -28.9292
54.931638, 86.683, -26.4244
55.297849, 86.669, -24.0698
55.664060, 86.687, -21.8836
56.030271, 86.733, -19.8799
56.396481, 86.801, -18.0677
56.762692, 86.888, -16.4518
57.128903, 86.989, -15.0325
57.495114, 87.099, -13.8062
57.861325, 87.216, -12.7661
58.227536, 87.335, -11.9025
58.593747, 87.454, -11.2034
58.959958, 87.570, -10.6548
59.326169, 87.683, -10.2417
59.692380, 87.790, -9.9484
60.058591, 87.891, -9.7587
60.424801, 87.985, -9.6570
60.791012, 88.073, -9.6277
61.157223, 88.154, -9.6569
61.523434, 88.228, -9.7313
61.889645, 88.296, -9.8396
62.255856, 88.358, -9.9721
62.622067, 88.416, -10.1212
62.988278, 88.470, -10.2811
63.354489, 88.521, -10.4484
63.720700, 88.569, -10.6208
64.086910, 88.615, -10.7987
64.453121, 88.660, -10.9829
64.819332, 88.703, -11.1760
65.185543, 88.746, -11.3808
65.551754, 88.787, -11.6007
65.917965, 88.827, -11.8391
66.284176, 88.866, -12.0989
66.650387, 88.903, -12.3828
67.016598, 88.937, -12.6925
67.382809, 88.968, -13.0291
