Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 71.488, -113.6234
20.507812, 71.451, -113.5721
20.874023, 72.011, -114.4018
21.240234, 72.743, -115.5743
21.606445, 73.578, -117.0116
21.972656, 74.469, -118.6414
22.338867, 75.387, -120.4022
22.705078, 76.317, -122.2429
23.071289, 77.251, -124.1198
23.437500, 78.187, -125.9949
23.803711, 79.125, -127.8393
24.169922, 80.065, -129.6370
24.536132, 81.005, -131.3879
24.902343, 81.944, -133.1064
25.268554, 82.877, -134.8182
25.634765, 83.801, -136.5569
26.000976, 84.711, -138.3652
26.367187, 85.601, -140.2968
26.733398, 86.467, -142.4193
27.099609, 87.300, -144.8131
27.465820, 88.096, -147.5667
27.832031, 88.847, -150.7704
28.198242, 89.548, -154.5105
28.564452, 90.192, -158.8650
28.930663, 90.773, -163.8978
29.296874, 91.286, -169.6520
29.663085, 91.723, -176.1398
30.029296, 92.080, 176.6660
30.395507, 92.352, 168.8376
30.761718, 92.537, 160.4905
31.127929, 92.633, 151.7753
31.494140, 92.641, 142.8655
31.860351, 92.562, 133.9420
32.226562, 92.401, 125.1786
32.592772, 92.162, 116.7297
32.958983, 91.851, 108.7216
33.325194, 91.475, 101.2472
33.691405, 91.039, 94.3646
34.057616, 90.551, 88.0973
34.423827, 90.016, 82.4353
34.790038, 89.439, 77.3356
35.156249, 88.826, 72.7221
35.522460, 88.180, 68.4864
35.888671, 87.505, 64.4913
36.254882, 86.805, 60.5790
36.621092, 86.084, 56.5831
36.987303, 85.345, 52.3437
37.353514, 84.589, 47.7224
37.719725, 83.821, 42.6151
38.085936, 83.044, 36.9617
38.452147, 82.259, 30.7518
38.818358, 81.472, 24.0266
39.184569, 80.686, 16.8740
39.550780, 79.907, 9.4185
39.916991, 79.140, 1.8062
40.283201, 78.393, -5.8127
40.649412, 77.677, -13.3007
41.015623, 77.001, -20.5453
41.381834, 76.380, -27.4679
41.748045, 75.826, -34.0246
42.114256, 75.352, -40.2037
42.480467, 74.970, -46.0199
42.846678, 74.687, -51.5063
43.212889, 74.504, -56.7069
43.579100, 74.417, -61.6703
43.945311, 74.418, -66.4437
44.311521, 74.495, -71.0698
44.677732, 74.634, -75.5837
45.043943, 74.821, -80.0125
45.410154, 75.046, -84.3753
45.776365, 75.296, -88.6846
46.142576, 75.565, -92.9474
46.508787, 75.846, -97.1669
46.874998, 76.132, -101.3446
47.241209, 76.421, -105.4804
47.607420, 76.709, -109.5742
47.973631, 76.992, -113.6254
48.339841, 77.268, -117.6326
48.706052, 77.535, -121.5938
49.072263, 77.791, -125.5049
49.438474, 78.035, -129.3596
49.804685, 78.264, -133.1489
50.170896, 78.478, -136.8609
50.537107, 78.677, -140.4805
50.903318, 78.859, -143.9901
51.269529, 79.025, -147.3706
51.635740, 79.177, -150.6020
52.001951, 79.315, -153.6644
52.368161, 79.441, -156.5397
52.734372, 79.556, -159.2119
53.100583, 79.663, -161.6683
53.466794, 79.763, -163.9003
53.833005, 79.860, -165.9030
54.199216, 79.954, -167.6755
54.565427, 80.048, -169.2206
54.931638, 80.142, -170.5446
55.297849, 80.239, -171.6559
55.664060, 80.338, -172.5654
56.030271, 80.440, -173.2850
56.396481, 80.545, -173.8275
56.762692, 80.654, -174.2061
57.128903, 80.765, -174.4334
57.495114, 80.878, -174.5215
57.861325, 80.993, -174.4818
58.227536, 81.109, -174.3243
58.593747, 81.225, -174.0583
58.959958, 81.341, -173.6917
59.326169, 81.456, -173.2317
59.692380, 81.570, -172.6845
60.058591, 81.682, -172.0559
60.424801, 81.791, -171.3513
60.791012, 81.899, -170.5760
61.157223, 82.005, -169.7355
61.523434, 82.108, -168.8362
61.889645, 82.209, -167.8851
62.255856, 82.309, -166.8906
62.622067, 82.406, -165.8625
62.988278, 82.502, -164.8124
63.354489, 82.596, -163.7532
63.720700, 82.688, -162.6998
64.086910, 82.778, -161.6679
64.453121, 82.866, -160.6746
64.819332, 82.950, -159.7372
65.185543, 83.031, -158.8726
65.551754, 83.108, -158.0974
65.917965, 83.179, -157.4263
66.284176, 83.244, -156.8729
66.650387, 83.301, -156.4483
67.016598, 83.350, -156.1612
67.382809, 83.389, -156.0182
67.749020, 83.419, -156.0233
68.115230, 83.437, -156.1785
68.481441, 83.443, -156.4835
68.847652, 83.438, -156.9367
69.213863, 83.419, -157.5347
69.580074, 83.387, -158.2728
69.946285, 83.342, -159.1459
70.312496, 83.283, -160.1478
70.678707, 83.211, -161.2720
71.044918, 83.126, -162.5118
71.411129, 83.028, -163.8605
71.777340, 82.917, -165.3112
72.143550, 82.793, -166.8575
72.509761, 82.657, -168.4929
72.875972, 82.510, -170.2112
73.242183, 82.352, -172.0063
73.608394, 82.184, -173.8723
73.974605, 82.006, -175.8032
74.340816, 81.820, -177.7930
74.707027, 81.625, -179.8358
75.073238, 81.424, 178.0750
75.439449, 81.216, 175.9460
75.805660, 81.003, 173.7845
76.171870, 80.786, 171.5981
76.538081, 80.565, 169.3950
76.904292, 80.343, 167.1843
77.270503, 80.120, 164.9753
77.636714, 79.897, 162.7780
78.002925, 79.676, 160.6028
78.369136, 79.458, 158.4604
78.735347, 79.244, 156.3618
79.101558, 79.036, 154.3177
79.467769, 78.836, 152.3386
79.833980, 78.643, 150.4346
80.200190, 78.460, 148.6148
80.566401, 78.288, 146.8878
80.932612, 78.128, 145.2607
81.298823, 77.980, 143.7396
81.665034, 77.845, 142.3294
82.031245, 77.724, 141.0335
82.397456, 77.617, 139.8542
82.763667, 77.524, 138.7924
83.129878, 77.444, 137.8483
83.496089, 77.376, 137.0209
83.862300, 77.321, 136.3085
84.228510, 77.278, 135.7090
84.594721, 77.244, 135.2199
84.960932, 77.220, 134.8385
85.327143, 77.204, 134.5620
85.693354, 77.194, 134.3878
86.059565, 77.190, 134.3134
86.425776, 77.189, 134.3367
86.791987, 77.192, 134.4558
87.158198, 77.197, 134.6692
87.524409, 77.202, 134.9755
87.890619, 77.207, 135.3740
88.256830, 77.212, 135.8640
88.623041, 77.214, 136.4451
88.989252, 77.214, 137.1171
89.355463, 77.211, 137.8802
89.721674, 77.205, 138.7346
90.087885, 77.195, 139.6807
90.454096, 77.180, 140.7190
90.820307, 77.160, 141.8500
91.186518, 77.136, 143.0745
91.552729, 77.106, 144.3933
91.918939, 77.071, 145.8070
92.285150, 77.031, 147.3165
92.651361, 76.985, 148.9227
93.017572, 76.933, 150.6262
93.383783, 76.875, 152.4279
93.749994, 76.811, 154.3282
94.116205, 76.742, 156.3279
94.482416, 76.667, 158.4272
94.848627, 76.586, 160.6264
95.214838, 76.499, 162.9254
95.581049, 76.407, 165.3239
95.947259, 76.309, 167.8214
96.313470, 76.207, 170.4171
96.679681, 76.099, 173.1097
97.045892, 75.986, 175.8978
97.412103, 75.869, 178.7795
97.778314, 75.747, -178.2474
98.144525, 75.622, -175.1855
98.510736, 75.493, -172.0378
98.876947, 75.360, -168.8076
99.243158, 75.224, -165.4984
99.609369, 75.085, -162.1140
99.975579, 74.943, -158.6589
100.341790, 74.800, -155.1374
100.708001, 74.654, -151.5541
101.074212, 74.507, -147.9137
101.440423, 74.359, -144.2213
101.806634, 74.210, -140.4818
102.172845, 74.060, -136.7002
102.539056, 73.910, -132.8813
102.905267, 73.759, -129.0302
103.271478, 73.609, -125.1514
103.637689, 73.459, -121.2493
104.003899, 73.310, -117.3284
104.370110, 73.162, -113.3926
104.736321, 73.015, -109.4456
105.102532, 72.869, -105.4907
105.468743, 72.724, -101.5308
105.834954, 72.580, -97.5686
106.201165, 72.438, -93.6061
106.567376, 72.296, -89.6453
106.933587, 72.157, -85.6873
107.299798, 72.018, -81.7332
107.666009, 71.881, -77.7836
108.032219, 71.745, -73.8386
108.398430, 71.609, -69.8982
108.764641, 71.475, -65.9619
109.130852, 71.341, -62.0289
109.497063, 71.208, -58.0984
109.863274, 71.075, -54.1691
110.229485, 70.942, -50.2397
110.595696, 70.809, -46.3086
110.961907, 70.677, -42.3741
111.328118, 70.544, -38.4347
111.694328, 70.410, -34.4883
112.060539, 70.276, -30.5334
112.426750, 70.141, -26.5680
112.792961, 70.006, -22.5903
113.159172, 69.869, -18.5988
113.525383, 69.732, -14.5916
113.891594, 69.593, -10.5671
114.257805, 69.453, -6.5241
114.624016, 69.312, -2.4611
114.990227, 69.169, 1.6232
115.356438, 69.025, 5.7297
115.722648, 68.880, 9.8595
116.088859, 68.733, 14.0133
116.455070, 68.585, 18.1918
116.821281, 68.435, 22.3953
117.187492, 68.284, 26.6244
117.553703, 68.131, 30.8790
117.919914, 67.977, 35.1593
118.286125, 67.821, 39.4650
118.652336, 67.664, 43.7960
119.018547, 67.506, 48.1517
119.384758, 67.346, 52.5316
119.750968, 67.186, 56.9352
120.117179, 67.023, 61.3617
120.483390, 66.860, 65.8101
120.849601, 66.696, 70.2797
121.215812, 66.531, 74.7694
121.582023, 66.365, 79.2784
121.948234, 66.198, 83.8054
122.314445, 66.030, 88.3495
122.680656, 65.861, 92.9097
123.046867, 65.692, 97.4849
123.413078, 65.522, 102.0741
123.779288, 65.352, 106.6762
124.145499, 65.181, 111.2903
124.511710, 65.010, 115.9153
124.877921, 64.838, 120.5505
125.244132, 64.666, 125.1949
125.610343, 64.494, 129.8476
125.976554, 64.322, 134.5078
126.342765, 64.150, 139.1746
126.708976, 63.978, 143.8474
127.075187, 63.806, 148.5254
127.441398, 63.634, 153.2078
127.807608, 63.462, 157.8941
128.173819, 63.290, 162.5834
128.540030, 63.119, 167.2753
128.906241, 62.948, 171.9693
129.272452, 62.778, 176.6646
129.638663, 62.607, -178.6391
130.004874, 62.438, -173.9424
130.371085, 62.269, -169.2456
130.737296, 62.101, -164.5492
131.103507, 61.933, -159.8533
131.469718, 61.766, -155.1583
131.835928, 61.599, -150.4643
132.202139, 61.434, -145.7716
132.568350, 61.269, -141.0800
132.934561, 61.105, -136.3898
133.300772, 60.941, -131.7007
133.666983, 60.779, -127.0127
134.033194, 60.617, -122.3255
134.399405, 60.456, -117.6390
