Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 65.959, -177.7003
20.507812, 65.891, -177.6016
20.874023, 66.867, -179.2049
21.240234, 68.052, 178.4383
21.606445, 69.329, 175.3798
21.972656, 70.631, 171.6915
22.338867, 71.923, 167.4709
22.705078, 73.194, 162.8358
23.071289, 74.436, 157.9088
23.437500, 75.648, 152.7978
23.803711, 76.829, 147.5829
24.169922, 77.979, 142.3137
24.536132, 79.098, 137.0161
24.902343, 80.184, 131.7020
25.268554, 81.237, 126.3762
25.634765, 82.255, 121.0365
26.000976, 83.237, 115.6704
26.367187, 84.181, 110.2513
26.733398, 85.083, 104.7391
27.099609, 85.941, 99.0846
27.465820, 86.750, 93.2369
27.832031, 87.507, 87.1485
28.198242, 88.209, 80.7791
28.564452, 88.851, 74.0979
28.930663, 89.430, 67.0869
29.296874, 89.941, 59.7460
29.663085, 90.382, 52.0998
30.029296, 90.751, 44.2010
30.395507, 91.046, 36.1298
30.761718, 91.270, 27.9866
31.127929, 91.425, 19.8799
31.494140, 91.518, 11.9116
31.860351, 91.554, 4.1637
32.226562, 91.542, -3.3099
32.592772, 91.490, -10.4851
32.958983, 91.402, -17.3607
33.325194, 91.282, -23.9464
33.691405, 91.134, -30.2480
34.057616, 90.955, -36.2566
34.423827, 90.746, -41.9430
34.790038, 90.503, -47.2587
35.156249, 90.226, -52.1423
35.522460, 89.913, -56.5278
35.888671, 89.566, -60.3527
36.254882, 89.186, -63.5647
36.621092, 88.776, -66.1259
36.987303, 88.339, -68.0145
37.353514, 87.881, -69.2255
37.719725, 87.408, -69.7690
38.085936, 86.926, -69.6707
38.452147, 86.443, -68.9700
38.818358, 85.969, -67.7198
39.184569, 85.513, -65.9855
39.550780, 85.087, -63.8434
39.916991, 84.701, -61.3794
40.283201, 84.368, -58.6874
40.649412, 84.095, -55.8662
41.015623, 83.889, -53.0168
41.381834, 83.752, -50.2383
41.748045, 83.681, -47.6239
42.114256, 83.670, -45.2568
42.480467, 83.709, -43.2063
42.846678, 83.784, -41.5251
43.212889, 83.884, -40.2471
43.579100, 83.997, -39.3868
43.945311, 84.111, -38.9396
44.311521, 84.217, -38.8833
44.677732, 84.308, -39.1801
45.043943, 84.377, -39.7798
45.410154, 84.420, -40.6239
45.776365, 84.436, -41.6493
46.142576, 84.422, -42.7916
46.508787, 84.380, -43.9894
46.874998, 84.309, -45.1868
47.241209, 84.213, -46.3354
47.607420, 84.093, -47.3965
47.973631, 83.953, -48.3403
48.339841, 83.795, -49.1472
48.706052, 83.623, -49.8062
49.072263, 83.440, -50.3137
49.438474, 83.249, -50.6724
49.804685, 83.052, -50.8893
50.170896, 82.854, -50.9738
50.537107, 82.654, -50.9363
50.903318, 82.456, -50.7869
51.269529, 82.262, -50.5339
51.635740, 82.071, -50.1840
52.001951, 81.886, -49.7415
52.368161, 81.708, -49.2094
52.734372, 81.537, -48.5894
53.100583, 81.375, -47.8832
53.466794, 81.222, -47.0927
53.833005, 81.081, -46.2212
54.199216, 80.953, -45.2737
54.565427, 80.839, -44.2571
54.931638, 80.740, -43.1805
55.297849, 80.657, -42.0552
55.664060, 80.592, -40.8940
56.030271, 80.544, -39.7110
56.396481, 80.514, -38.5212
56.762692, 80.501, -37.3398
57.128903, 80.504, -36.1813
57.495114, 80.522, -35.0594
57.861325, 80.553, -33.9857
58.227536, 80.596, -32.9705
58.593747, 80.648, -32.0210
58.959958, 80.709, -31.1426
59.326169, 80.775, -30.3381
59.692380, 80.846, -29.6083
60.058591, 80.920, -28.9523
60.424801, 80.995, -28.3677
60.791012, 81.071, -27.8513
61.157223, 81.148, -27.3994
61.523434, 81.223, -27.0084
61.889645, 81.298, -26.6747
62.255856, 81.371, -26.3953
62.622067, 81.442, -26.1678
62.988278, 81.510, -25.9905
63.354489, 81.576, -25.8621
63.720700, 81.639, -25.7817
64.086910, 81.699, -25.7484
64.453121, 81.753, -25.7611
64.819332, 81.803, -25.8185
65.185543, 81.847, -25.9182
65.551754, 81.884, -26.0573
65.917965, 81.914, -26.2314
66.284176, 81.936, -26.4356
66.650387, 81.950, -26.6635
67.016598, 81.953, -26.9080
67.382809, 81.947, -27.1608
67.749020, 81.931, -27.4135
68.115230, 81.903, -27.6567
68.481441, 81.865, -27.8812
68.847652, 81.816, -28.0776
69.213863, 81.756, -28.2367
69.580074, 81.685, -28.3500
69.946285, 81.603, -28.4095
70.312496, 81.511, -28.4080
70.678707, 81.409, -28.3392
71.044918, 81.298, -28.1982
71.411129, 81.178, -27.9808
71.777340, 81.050, -27.6844
72.143550, 80.915, -27.3073
72.509761, 80.773, -26.8490
72.875972, 80.625, -26.3103
73.242183, 80.472, -25.6929
73.608394, 80.315, -24.9994
73.974605, 80.155, -24.2332
74.340816, 79.992, -23.3986
74.707027, 79.828, -22.5001
75.073238, 79.663, -21.5431
75.439449, 79.497, -20.5328
75.805660, 79.333, -19.4751
76.171870, 79.171, -18.3756
76.538081, 79.011, -17.2399
76.904292, 78.854, -16.0737
77.270503, 78.700, -14.8823
77.636714, 78.551, -13.6710
78.002925, 78.407, -12.4446
78.369136, 78.268, -11.2077
78.735347, 78.135, -9.9645
79.101558, 78.007, -8.7191
79.467769, 77.886, -7.4749
79.833980, 77.772, -6.2352
80.200190, 77.663, -5.0031
80.566401, 77.562, -3.7810
80.932612, 77.466, -2.5715
81.298823, 77.377, -1.3765
81.665034, 77.295, -0.1978
82.031245, 77.218, 0.9631
82.397456, 77.147, 2.1047
82.763667, 77.082, 3.2262
83.129878, 77.022, 4.3267
83.496089, 76.967, 5.4055
83.862300, 76.916, 6.4622
84.228510, 76.869, 7.4967
84.594721, 76.826, 8.5089
84.960932, 76.786, 9.4990
85.327143, 76.749, 10.4671
85.693354, 76.715, 11.4137
86.059565, 76.683, 12.3394
86.425776, 76.653, 13.2445
86.791987, 76.624, 14.1298
87.158198, 76.597, 14.9957
87.524409, 76.571, 15.8430
87.890619, 76.546, 16.6721
88.256830, 76.521, 17.4836
88.623041, 76.497, 18.2780
88.989252, 76.472, 19.0558
89.355463, 76.448, 19.8173
89.721674, 76.423, 20.5631
90.087885, 76.399, 21.2935
90.454096, 76.373, 22.0090
90.820307, 76.347, 22.7101
91.186518, 76.320, 23.3973
91.552729, 76.291, 24.0712
91.918939, 76.262, 24.7324
92.285150, 76.231, 25.3818
92.651361, 76.198, 26.0201
93.017572, 76.164, 26.6483
93.383783, 76.128, 27.2673
93.749994, 76.090, 27.8782
94.116205, 76.050, 28.4819
94.482416, 76.008, 29.0795
94.848627, 75.963, 29.6720
95.214838, 75.917, 30.2604
95.581049, 75.869, 30.8456
95.947259, 75.818, 31.4285
96.313470, 75.766, 32.0099
96.679681, 75.711, 32.5905
97.045892, 75.655, 33.1709
97.412103, 75.596, 33.7516
97.778314, 75.536, 34.3330
98.144525, 75.474, 34.9154
98.510736, 75.410, 35.4991
98.876947, 75.344, 36.0844
99.243158, 75.277, 36.6711
99.609369, 75.209, 37.2594
99.975579, 75.139, 37.8494
100.341790, 75.067, 38.4409
100.708001, 74.995, 39.0341
101.074212, 74.920, 39.6288
101.440423, 74.845, 40.2251
101.806634, 74.768, 40.8231
102.172845, 74.690, 41.4228
102.539056, 74.610, 42.0244
102.905267, 74.530, 42.6281
103.271478, 74.447, 43.2343
103.637689, 74.364, 43.8433
104.003899, 74.278, 44.4556
104.370110, 74.192, 45.0716
104.736321, 74.103, 45.6920
105.102532, 74.014, 46.3174
105.468743, 73.922, 46.9485
105.834954, 73.829, 47.5859
106.201165, 73.734, 48.2306
106.567376, 73.637, 48.8832
106.933587, 73.539, 49.5446
107.299798, 73.438, 50.2155
107.666009, 73.336, 50.8966
108.032219, 73.232, 51.5889
108.398430, 73.127, 52.2931
108.764641, 73.019, 53.0098
109.130852, 72.910, 53.7399
109.497063, 72.798, 54.4840
109.863274, 72.685, 55.2428
110.229485, 72.570, 56.0170
110.595696, 72.453, 56.8071
110.961907, 72.334, 57.6139
111.328118, 72.214, 58.4377
111.694328, 72.091, 59.2793
112.060539, 71.967, 60.1391
112.426750, 71.841, 61.0175
112.792961, 71.713, 61.9149
113.159172, 71.584, 62.8317
113.525383, 71.453, 63.7683
113.891594, 71.320, 64.7249
114.257805, 71.185, 65.7017
114.624016, 71.049, 66.6989
114.990227, 70.912, 67.7165
115.356438, 70.772, 68.7546
115.722648, 70.632, 69.8133
116.088859, 70.489, 70.8923
116.455070, 70.346, 71.9916
116.821281, 70.201, 73.1109
117.187492, 70.055, 74.2498
117.553703, 69.908, 75.4082
117.919914, 69.759, 76.5856
118.286125, 69.609, 77.7815
118.652336, 69.459, 78.9953
119.018547, 69.307, 80.2266
119.384758, 69.155, 81.4747
119.750968, 69.001, 82.7389
120.117179, 68.847, 84.0186
120.483390, 68.693, 85.3129
120.849601, 68.537, 86.6212
121.215812, 68.382, 87.9427
121.582023, 68.225, 89.2765
121.948234, 68.069, 90.6219
122.314445, 67.912, 91.9781
122.680656, 67.755, 93.3442
123.046867, 67.597, 94.7195
123.413078, 67.440, 96.1033
123.779288, 67.283, 97.4947
124.145499, 67.125, 98.8929
124.511710, 66.968, 100.2974
124.877921, 66.811, 101.7074
125.244132, 66.654, 103.1222
