Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 66.244, 44.3132
20.507812, 66.223, 44.4318
20.874023, 66.556, 42.5129
21.240234, 66.993, 39.7701
21.606445, 67.487, 36.3523
21.972656, 67.998, 32.4103
22.338867, 68.501, 28.0855
22.705078, 68.979, 23.5025
23.071289, 69.424, 18.7672
23.437500, 69.832, 13.9663
23.803711, 70.202, 9.1687
24.169922, 70.536, 4.4273
24.536132, 70.835, -0.2184
24.902343, 71.101, -4.7396
25.268554, 71.337, -9.1163
25.634765, 71.548, -13.3357
26.000976, 71.734, -17.3908
26.367187, 71.900, -21.2792
26.733398, 72.047, -25.0009
27.099609, 72.177, -28.5568
27.465820, 72.291, -31.9455
27.832031, 72.389, -35.1615
28.198242, 72.473, -38.1928
28.564452, 72.540, -41.0195
28.930663, 72.591, -43.6115
29.296874, 72.624, -45.9283
29.663085, 72.640, -47.9188
30.029296, 72.638, -49.5254
30.395507, 72.620, -50.6904
30.761718, 72.592, -51.3668
31.127929, 72.559, -51.5308
31.494140, 72.529, -51.1933
31.860351, 72.510, -50.4084
32.226562, 72.508, -49.2743
32.592772, 72.530, -47.9257
32.958983, 72.574, -46.5175
33.325194, 72.638, -45.2028
33.691405, 72.715, -44.1115
34.057616, 72.796, -43.3340
34.423827, 72.873, -42.9145
34.790038, 72.937, -42.8532
35.156249, 72.983, -43.1150
35.522460, 73.006, -43.6404
35.888671, 73.005, -44.3582
36.254882, 72.980, -45.1948
36.621092, 72.932, -46.0821
36.987303, 72.865, -46.9614
37.353514, 72.783, -47.7859
37.719725, 72.688, -48.5199
38.085936, 72.585, -49.1383
38.452147, 72.478, -49.6245
38.818358, 72.370, -49.9688
39.184569, 72.266, -50.1662
39.550780, 72.167, -50.2151
39.916991, 72.079, -50.1157
40.283201, 72.003, -49.8689
40.649412, 71.944, -49.4749
41.015623, 71.904, -48.9332
41.381834, 71.887, -48.2416
41.748045, 71.895, -47.3960
42.114256, 71.932, -46.3908
42.480467, 72.001, -45.2183
42.846678, 72.103, -43.8696
43.212889, 72.241, -42.3345
43.579100, 72.417, -40.6030
43.945311, 72.630, -38.6657
44.311521, 72.880, -36.5146
44.677732, 73.165, -34.1454
45.043943, 73.484, -31.5579
45.410154, 73.832, -28.7580
45.776365, 74.206, -25.7588
46.142576, 74.602, -22.5813
46.508787, 75.014, -19.2552
46.874998, 75.439, -15.8188
47.241209, 75.871, -12.3181
47.607420, 76.305, -8.8055
47.973631, 76.739, -5.3379
48.339841, 77.168, -1.9742
48.706052, 77.589, 1.2276
49.072263, 78.000, 4.2131
49.438474, 78.399, 6.9345
49.804685, 78.784, 9.3531
50.170896, 79.154, 11.4407
50.537107, 79.508, 13.1807
50.903318, 79.847, 14.5681
51.269529, 80.170, 15.6084
51.635740, 80.478, 16.3161
52.001951, 80.773, 16.7128
52.368161, 81.054, 16.8247
52.734372, 81.324, 16.6810
53.100583, 81.584, 16.3113
53.466794, 81.834, 15.7444
53.833005, 82.077, 15.0069
54.199216, 82.312, 14.1229
54.565427, 82.541, 13.1129
54.931638, 82.763, 11.9943
55.297849, 82.979, 10.7813
55.664060, 83.189, 9.4855
56.030271, 83.392, 8.1161
56.396481, 83.588, 6.6809
56.762692, 83.775, 5.1867
57.128903, 83.953, 3.6396
57.495114, 84.121, 2.0463
57.861325, 84.278, 0.4139
58.227536, 84.422, -1.2494
58.593747, 84.553, -2.9341
58.959958, 84.670, -4.6294
59.326169, 84.772, -6.3228
59.692380, 84.859, -8.0008
60.058591, 84.929, -9.6487
60.424801, 84.983, -11.2514
60.791012, 85.020, -12.7932
61.157223, 85.041, -14.2594
61.523434, 85.046, -15.6359
61.889645, 85.036, -16.9104
62.255856, 85.011, -18.0728
62.622067, 84.972, -19.1161
62.988278, 84.920, -20.0361
63.354489, 84.858, -20.8323
63.720700, 84.785, -21.5078
64.086910, 84.705, -22.0692
64.453121, 84.617, -22.5259
64.819332, 84.524, -22.8904
65.185543, 84.426, -23.1766
65.551754, 84.325, -23.3999
65.917965, 84.222, -23.5754
66.284176, 84.117, -23.7180
66.650387, 84.011, -23.8408
67.016598, 83.904, -23.9551
67.382809, 83.796, -24.0696
67.749020, 83.687, -24.1902
68.115230, 83.576, -24.3204
68.481441, 83.464, -24.4606
68.847652, 83.349, -24.6088
69.213863, 83.232, -24.7610
69.580074, 83.111, -24.9109
69.946285, 82.987, -25.0512
70.312496, 82.858, -25.1732
70.678707, 82.725, -25.2675
71.044918, 82.586, -25.3245
71.411129, 82.442, -25.3345
71.777340, 82.293, -25.2883
72.143550, 82.138, -25.1772
72.509761, 81.978, -24.9933
72.875972, 81.813, -24.7301
73.242183, 81.643, -24.3819
73.608394, 81.469, -23.9445
73.974605, 81.291, -23.4151
74.340816, 81.111, -22.7924
74.707027, 80.928, -22.0764
75.073238, 80.743, -21.2686
75.439449, 80.558, -20.3720
75.805660, 80.373, -19.3908
76.171870, 80.190, -18.3302
76.538081, 80.009, -17.1967
76.904292, 79.832, -15.9976
77.270503, 79.660, -14.7411
77.636714, 79.494, -13.4357
78.002925, 79.335, -12.0905
78.369136, 79.183, -10.7150
78.735347, 79.041, -9.3184
79.101558, 78.909, -7.9101
79.467769, 78.788, -6.4995
79.833980, 78.678, -5.0954
80.200190, 78.579, -3.7063
80.566401, 78.493, -2.3404
80.932612, 78.418, -1.0054
81.298823, 78.355, 0.2917
81.665034, 78.304, 1.5444
82.031245, 78.264, 2.7467
82.397456, 78.234, 3.8934
82.763667, 78.214, 4.9796
83.129878, 78.202, 6.0014
83.496089, 78.197, 6.9555
83.862300, 78.199, 7.8392
84.228510, 78.206, 8.6505
84.594721, 78.217, 9.3885
84.960932, 78.231, 10.0527
85.327143, 78.247, 10.6437
85.693354, 78.263, 11.1629
86.059565, 78.278, 11.6125
86.425776, 78.291, 11.9956
86.791987, 78.302, 12.3160
87.158198, 78.310, 12.5783
87.524409, 78.313, 12.7878
87.890619, 78.311, 12.9503
88.256830, 78.304, 13.0721
88.623041, 78.290, 13.1601
