Freq(Hz), SPL(dB), Phase(degrees)
20.141602, 70.558, 178.7546
20.507812, 70.501, 178.8721
20.874023, 71.324, 176.9693
21.240234, 72.345, 174.2127
21.606445, 73.461, 170.7094
21.972656, 74.607, 166.5795
22.338867, 75.751, 161.9525
22.705078, 76.878, 156.9592
23.071289, 77.982, 151.7215
23.437500, 79.060, 146.3408
23.803711, 80.113, 140.8919
24.169922, 81.140, 135.4226
24.536132, 82.142, 129.9599
24.902343, 83.118, 124.5171
25.268554, 84.069, 119.0989
25.634765, 84.993, 113.7023
26.000976, 85.889, 108.3145
26.367187, 86.754, 102.9109
26.733398, 87.587, 97.4559
27.099609, 88.384, 91.9066
27.465820, 89.141, 86.2178
27.832031, 89.855, 80.3472
28.198242, 90.522, 74.2581
28.564452, 91.139, 67.9221
28.930663, 91.702, 61.3217
29.296874, 92.209, 54.4549
29.663085, 92.657, 47.3398
30.029296, 93.045, 40.0172
30.395507, 93.374, 32.5491
30.761718, 93.646, 25.0121
31.127929, 93.865, 17.4865
31.494140, 94.036, 10.0443
31.860351, 94.166, 2.7394
32.226562, 94.259, -4.3973
32.592772, 94.319, -11.3555
32.958983, 94.348, -18.1357
33.325194, 94.343, -24.7368
33.691405, 94.304, -31.1429
34.057616, 94.225, -37.3154
34.423827, 94.103, -43.1914
34.790038, 93.936, -48.6892
35.156249, 93.722, -53.7173
35.522460, 93.461, -58.1840
35.888671, 93.155, -62.0077
36.254882, 92.807, -65.1237
36.621092, 92.422, -67.4885
36.987303, 92.005, -69.0818
37.353514, 91.563, -69.9062
37.719725, 91.103, -69.9865
38.085936, 90.634, -69.3680
38.452147, 90.166, -68.1152
38.818358, 89.709, -66.3098
39.184569, 89.275, -64.0485
39.550780, 88.877, -61.4398
39.916991, 88.526, -58.6006
40.283201, 88.234, -55.6514
40.649412, 88.008, -52.7126
41.015623, 87.852, -49.8989
41.381834, 87.766, -47.3148
41.748045, 87.743, -45.0508
42.114256, 87.774, -43.1793
42.480467, 87.848, -41.7533
42.846678, 87.950, -40.8047
43.212889, 88.068, -40.3447
43.579100, 88.191, -40.3647
43.945311, 88.307, -40.8379
44.311521, 88.408, -41.7212
44.677732, 88.487, -42.9590
45.043943, 88.539, -44.4855
45.410154, 88.561, -46.2291
45.776365, 88.549, -48.1157
46.142576, 88.504, -50.0722
46.508787, 88.425, -52.0298
46.874998, 88.313, -53.9263
47.241209, 88.170, -55.7082
47.607420, 87.998, -57.3318
47.973631, 87.798, -58.7635
48.339841, 87.575, -59.9794
48.706052, 87.330, -60.9647
49.072263, 87.066, -61.7126
49.438474, 86.787, -62.2228
49.804685, 86.494, -62.5000
50.170896, 86.191, -62.5522
50.537107, 85.879, -62.3894
50.903318, 85.562, -62.0222
51.269529, 85.242, -61.4609
51.635740, 84.921, -60.7154
52.001951, 84.600, -59.7944
52.368161, 84.283, -58.7061
52.734372, 83.971, -57.4586
53.100583, 83.666, -56.0604
53.466794, 83.372, -54.5214
53.833005, 83.090, -52.8527
54.199216, 82.824, -51.0675
54.565427, 82.575, -49.1816
54.931638, 82.347, -47.2123
55.297849, 82.141, -45.1790
55.664060, 81.960, -43.1024
56.030271, 81.804, -41.0037
56.396481, 81.674, -38.9043
56.762692, 81.572, -36.8246
57.128903, 81.495, -34.7833
57.495114, 81.443, -32.7971
57.861325, 81.414, -30.8796
58.227536, 81.405, -29.0415
58.593747, 81.415, -27.2903
58.959958, 81.442, -25.6302
59.326169, 81.481, -24.0627
59.692380, 81.532, -22.5867
60.058591, 81.592, -21.1993
60.424801, 81.659, -19.8962
60.791012, 81.732, -18.6722
61.157223, 81.810, -17.5223
61.523434, 81.891, -16.4414
61.889645, 81.974, -15.4253
62.255856, 82.059, -14.4706
62.622067, 82.145, -13.5752
62.988278, 82.232, -12.7380
63.354489, 82.319, -11.9587
63.720700, 82.406, -11.2379
64.086910, 82.490, -10.5765
64.453121, 82.573, -9.9755
64.819332, 82.653, -9.4354
65.185543, 82.730, -8.9565
65.551754, 82.802, -8.5381
65.917965, 82.869, -8.1786
66.284176, 82.931, -7.8754
66.650387, 82.987, -7.6252
67.016598, 83.036, -7.4240
67.382809, 83.079, -7.2667
67.749020, 83.114, -7.1483
68.115230, 83.143, -7.0632
68.481441, 83.165, -7.0060
68.847652, 83.181, -6.9711
69.213863, 83.189, -6.9533
69.580074, 83.192, -6.9476
69.946285, 83.188, -6.9493
70.312496, 83.178, -6.9545
70.678707, 83.163, -6.9591
71.044918, 83.142, -6.9598
71.411129, 83.116, -6.9536
71.777340, 83.085, -6.9376
72.143550, 83.050, -6.9094
72.509761, 83.010, -6.8667
72.875972, 82.966, -6.8070
73.242183, 82.918, -6.7285
73.608394, 82.866, -6.6290
73.974605, 82.810, -6.5067
74.340816, 82.751, -6.3596
74.707027, 82.687, -6.1859
75.073238, 82.621, -5.9838
75.439449, 82.550, -5.7518
75.805660, 82.477, -5.4885
76.171870, 82.401, -5.1924
76.538081, 82.323, -4.8623
76.904292, 82.241, -4.4974
77.270503, 82.158, -4.0970
77.636714, 82.073, -3.6606
78.002925, 81.986, -3.1880
78.369136, 81.898, -2.6793
78.735347, 81.809, -2.1348
79.101558, 81.719, -1.5553
79.467769, 81.629, -0.9417
79.833980, 81.540, -0.2954
80.200190, 81.451, 0.3820
80.566401, 81.363, 1.0885
80.932612, 81.277, 1.8219
81.298823, 81.192, 2.5797
81.665034, 81.110, 3.3589
82.031245, 81.030, 4.1564
82.397456, 80.953, 4.9689
82.763667, 80.879, 5.7929
83.129878, 80.809, 6.6246
83.496089, 80.742, 7.4604
83.862300, 80.679, 8.2964
84.228510, 80.620, 9.1289
84.594721, 80.564, 9.9541
84.960932, 80.512, 10.7687
85.327143, 80.464, 11.5693
85.693354, 80.418, 12.3531
86.059565, 80.376, 13.1177
86.425776, 80.337, 13.8606
86.791987, 80.299, 14.5804
87.158198, 80.264, 15.2758
87.524409, 80.230, 15.9460
87.890619, 80.197, 16.5909
88.256830, 80.164, 17.2108
88.623041, 80.131, 17.8065
88.989252, 80.098, 18.3792
89.355463, 80.063, 18.9305
89.721674, 80.027, 19.4626
90.087885, 79.988, 19.9780
90.454096, 79.947, 20.4794
90.820307, 79.904, 20.9696
91.186518, 79.857, 21.4521
91.552729, 79.806, 21.9303
91.918939, 79.752, 22.4074
92.285150, 79.694, 22.8871
92.651361, 79.632, 23.3728
93.017572, 79.565, 23.8679
93.383783, 79.494, 24.3756
93.749994, 79.419, 24.8992
94.116205, 79.339, 25.4412
94.482416, 79.255, 26.0045
94.848627, 79.167, 26.5912
95.214838, 79.074, 27.2032
95.581049, 78.978, 27.8423
95.947259, 78.878, 28.5097
96.313470, 78.774, 29.2062
96.679681, 78.667, 29.9325
97.045892, 78.557, 30.6886
97.412103, 78.443, 31.4743
97.778314, 78.328, 32.2892
98.144525, 78.209, 33.1325
98.510736, 78.089, 34.0029
98.876947, 77.967, 34.8990
99.243158, 77.843, 35.8193
99.609369, 77.717, 36.7617
99.975579, 77.591, 37.7244
100.341790, 77.464, 38.7050
100.708001, 77.336, 39.7014
101.074212, 77.208, 40.7113
101.440423, 77.079, 41.7322
101.806634, 76.950, 42.7619
102.172845, 76.822, 43.7984
102.539056, 76.693, 44.8394
102.905267, 76.565, 45.8832
103.271478, 76.437, 46.9281
103.637689, 76.310, 47.9727
104.003899, 76.183, 49.0157
104.370110, 76.056, 50.0565
104.736321, 75.930, 51.0942
105.102532, 75.804, 52.1287
105.468743, 75.678, 53.1598
105.834954, 75.552, 54.1876
106.201165, 75.426, 55.2127
106.567376, 75.300, 56.2356
106.933587, 75.174, 57.2571
107.299798, 75.047, 58.2781
107.666009, 74.920, 59.2998
108.032219, 74.793, 60.3233
108.398430, 74.664, 61.3498
108.764641, 74.535, 62.3804
109.130852, 74.406, 63.4166
109.497063, 74.275, 64.4594
109.863274, 74.143, 65.5101
110.229485, 74.011, 66.5697
110.595696, 73.877, 67.6394
110.961907, 73.742, 68.7199
111.328118, 73.605, 69.8122
111.694328, 73.468, 70.9168
112.060539, 73.329, 72.0344
112.426750, 73.190, 73.1652
112.792961, 73.049, 74.3097
113.159172, 72.906, 75.4678
113.525383, 72.763, 76.6397
113.891594, 72.619, 77.8250
114.257805, 72.473, 79.0236
114.624016, 72.327, 80.2350
114.990227, 72.179, 81.4586
115.356438, 72.031, 82.6941
115.722648, 71.882, 83.9406
116.088859, 71.732, 85.1976
116.455070, 71.581, 86.4642
116.821281, 71.430, 87.7397
117.187492, 71.278, 89.0234
117.553703, 71.126, 90.3146
117.919914, 70.974, 91.6125
118.286125, 70.820, 92.9165
118.652336, 70.667, 94.2259
119.018547, 70.513, 95.5403
119.384758, 70.360, 96.8590
119.750968, 70.205, 98.1818
120.117179, 70.051, 99.5082
120.483390, 69.897, 100.8379
120.849601, 69.742, 102.1707
121.215812, 69.588, 103.5064
121.582023, 69.433, 104.8450
121.948234, 69.278, 106.1863
122.314445, 69.124, 107.5305
122.680656, 68.969, 108.8776
123.046867, 68.814, 110.2276
123.413078, 68.660, 111.5807
123.779288, 68.505, 112.9373
124.145499, 68.350, 114.2973
124.511710, 68.195, 115.6611
124.877921, 68.040, 117.0291
125.244132, 67.885, 118.4014
125.610343, 67.730, 119.7783
125.976554, 67.575, 121.1600
126.342765, 67.420, 122.5470
126.708976, 67.265, 123.9395
127.075187, 67.110, 125.3376
127.441398, 66.954, 126.7417
127.807608, 66.799, 128.1520
128.173819, 66.643, 129.5685
128.540030, 66.488, 130.9917
128.906241, 66.332, 132.4215
129.272452, 66.176, 133.8581
129.638663, 66.020, 135.3015
130.004874, 65.863, 136.7519
130.371085, 65.707, 138.2092
130.737296, 65.551, 139.6735
131.103507, 65.394, 141.1447
131.469718, 65.237, 142.6228
